,Unnamed: 0,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
24,24,24.0,0.0,1.0,0.0,Younghoe Koo,Broncos,3.0,K,1,3.0,3.0,2017.0
54,54,24.0,0.0,1.0,0.0,Younghoe Koo,Chargers,3.0,K,2,3.0,3.0,2017.0
89,89,39.0,0.0,2.0,0.5,Younghoe Koo,Chargers,4.0,K,3,2.5,2.5,2017.0
116,116,55.666666666666664,0.0,1.6666666666666667,0.6666666666666666,Younghoe Koo,Chargers,4.0,K,4,2.0,2.0,2017.0
