,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2061,2012.0,1,Packers,0.0,0.0,0.0,49ers,191.0,30.0,10.0,DST,186.0,4.0,0.0,377.0,1.0,0.0
2080,2012.0,2,Packers,0.0,0.0,0.0,Bears,191.0,30.0,10.0,DST,186.0,4.0,0.0,377.0,1.0,0.0
2131,2012.0,3,Packers,0.0,0.0,2.0,Seahawks,132.5,20.0,16.0,DST,140.0,5.5,0.0,272.5,0.5,0.0
2169,2012.0,4,Packers,0.0,0.0,1.3333333333333333,Saints,125.33333333333333,18.0,12.333333333333334,DST,135.66666666666666,4.0,0.0,261.0,0.3333333333333333,0.3333333333333333
2195,2012.0,5,Packers,0.0,0.0,1.0,Colts,201.25,20.25,10.0,DST,113.0,3.5,0.0,314.25,0.25,0.25
2214,2012.0,6,Packers,0.0,0.0,1.0,Texans,230.0,22.2,9.2,DST,114.2,3.6,0.0,344.2,0.2,0.4
2240,2012.0,7,Packers,0.0,0.0,1.3333333333333333,Rams,230.16666666666666,22.5,9.333333333333334,DST,110.16666666666667,3.5,0.0,340.3333333333333,0.16666666666666666,0.5
2259,2012.0,8,Packers,0.0,0.0,1.2857142857142858,Jaguars,232.42857142857142,22.142857142857142,9.285714285714286,DST,109.85714285714286,3.4285714285714284,0.0,342.2857142857143,0.14285714285714285,0.5714285714285714
2292,2012.0,9,Packers,0.125,0.125,1.125,Cardinals,238.25,21.25,10.125,DST,103.875,3.25,0.0,342.125,0.25,0.5
2341,2012.0,11,Packers,0.1111111111111111,0.2222222222222222,1.1111111111111112,Lions,243.55555555555554,20.77777777777778,10.11111111111111,DST,98.33333333333333,3.111111111111111,0.0,341.8888888888889,0.2222222222222222,0.4444444444444444
2399,2012.0,12,Packers,0.1,0.4,1.2,Giants,244.4,20.7,11.4,DST,99.5,3.3,0.0,343.9,0.3,0.5
2416,2012.0,13,Packers,0.09090909090909091,0.36363636363636365,1.0909090909090908,Min,244.27272727272728,22.272727272727273,10.454545454545455,DST,103.81818181818181,3.090909090909091,0.0,348.09090909090907,0.2727272727272727,0.5454545454545454
2437,2012.0,14,Packers,0.08333333333333333,0.3333333333333333,1.1666666666666667,Lions,233.83333333333334,21.583333333333332,10.25,DST,115.16666666666667,2.8333333333333335,0.0,349.0,0.25,0.5
2476,2012.0,15,Packers,0.07692307692307693,0.38461538461538464,1.1538461538461537,Bears,235.15384615384616,21.46153846153846,10.615384615384615,DST,116.6923076923077,2.6923076923076925,0.0,351.84615384615387,0.3076923076923077,0.46153846153846156
2503,2012.0,16,Packers,0.07142857142857142,0.35714285714285715,1.1428571428571428,Titans,226.0,20.857142857142858,10.785714285714286,DST,114.28571428571429,2.7857142857142856,0.0,340.2857142857143,0.2857142857142857,0.5
2556,2012.0,17,Packers,0.06666666666666667,0.3333333333333333,1.2,Min,217.66666666666666,19.933333333333334,11.266666666666667,DST,111.93333333333334,3.066666666666667,0.0,329.6,0.26666666666666666,0.4666666666666667
