,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,13,13.0,1.0,2.0,2.0,Chandler Catanzaro,Bills,8.0,K,1,0.0,0.0,2017.0,8,8.0,0.0,0.0,2.0,Jets,176.0,12.0,12.0,DST,38.0,1.0,0.0,Bills,214.0,0.0
1,47,13.0,1.0,2.0,2.0,Chandler Catanzaro,Raiders,8.0,K,2,0.0,0.0,2017.0,40,21.0,0.0,0.0,0.0,Jets,255.0,16.0,5.0,DST,95.0,1.0,0.0,Raiders,350.0,0.0
2,78,30.0,0.5,2.0,2.0,Chandler Catanzaro,Jets,8.0,K,3,1.0,1.0,2017.0,63,40.5,0.0,0.0,0.5,Dolphins,224.0,33.0,2.5,DST,185.0,1.0,0.0,Jets,409.0,0.0
3,104,46.0,0.3333333333333333,2.333333333333333,2.0,Chandler Catanzaro,Jets,8.0,K,4,1.3333333333333333,1.3333333333333333,2017.0,110,48.0,0.0,0.0,1.0,Jaguars,214.33333333333331,24.0,7.333333333333332,DST,133.33333333333334,1.6666666666666667,0.0,Jets,347.66666666666674,0.0
4,144,60.5,0.25,2.75,2.25,Chandler Catanzaro,Browns,8.75,K,5,1.5,1.5,2017.0,141,66.75,0.0,0.75,0.5,Jets,240.75,26.75,5.25,DST,87.25,2.25,0.0,Browns,328.0,0.0
5,181,77.2,0.4,2.4,2.0,Chandler Catanzaro,Jets,8.4,K,6,1.6,1.6,2017.0,180,78.0,0.0,0.2,1.2,Patriots,211.6,21.2,8.0,DST,143.0,1.4,0.0,Jets,354.6,0.0
6,208,94.5,0.3333333333333333,2.1666666666666665,1.8333333333333333,Chandler Catanzaro,Dolphins,7.833333333333332,K,7,1.6666666666666667,1.6666666666666667,2017.0,196,107.4,0.0,0.6,0.2,Jets,235.0,16.8,9.8,DST,80.4,2.4,0.0,Dolphins,315.4,0.2
7,229,110.71428571428572,0.2857142857142857,1.8571428571428568,1.5714285714285714,Chandler Catanzaro,Jets,7.2857142857142865,K,8,2.0,2.0,2017.0,228,109.71428571428572,0.0,0.2857142857142857,1.2857142857142858,Falcons,231.28571428571428,23.0,7.428571428571429,DST,126.57142857142857,1.4285714285714286,0.0,Jets,357.8571428571428,0.0
8,248,125.5,0.25,2.125,1.625,Chandler Catanzaro,Jets,7.375,K,9,2.0,2.0,2017.0,243,124.5,0.0,0.5,1.125,Bills,233.125,23.25,7.25,DST,128.25,1.375,0.0,Jets,361.375,0.0
9,292,139.11111111111111,0.2222222222222222,2.1111111111111107,1.6666666666666667,Chandler Catanzaro,Buccaneers,7.666666666666668,K,10,2.2222222222222223,2.2222222222222223,2017.0,266,155.0,0.125,0.875,0.625,Jets,272.375,24.75,7.75,DST,116.625,1.0,0.0,Buccaneers,389.0,0.25
10,337,154.4,0.2,2.0,1.6,Chandler Catanzaro,Jets,7.3,K,12,2.1,2.1,2017.0,346,151.7,0.0,0.7,1.0,Panthers,229.0,22.2,7.9,DST,117.9,1.9,0.0,Jets,346.9,0.0
11,363,171.0,0.18181818181818185,2.0,1.6363636363636365,Chandler Catanzaro,Jets,7.454545454545454,K,13,2.1818181818181817,2.1818181818181817,2017.0,379,169.36363636363637,0.0,0.6363636363636364,0.9090909090909092,Chiefs,222.1818181818182,23.363636363636363,7.454545454545454,DST,120.36363636363636,2.0,0.0,Jets,342.54545454545456,0.0
