,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,13,13,1,2,2,Chandler Catanzaro,Bills,8.0,K,1,0,0,2017,8,8,0,0,2,Jets,176,12,12.0,DST,38,1.0,0,Bills,214,0
1,47,47,0,2,2,Chandler Catanzaro,Raiders,8.0,K,2,2,2,2017,40,40,0,2,0,Jets,145,20,12.0,DST,126,4.0,0,Raiders,271,0
2,78,78,0,3,2,Chandler Catanzaro,Jets,8.0,K,3,2,2,2017,63,63,0,0,2,Dolphins,195,6,17.0,DST,30,3.0,0,Jets,225,0
3,104,104,0,4,3,Chandler Catanzaro,Jets,11.0,K,4,2,2,2017,110,110,0,0,1,Jaguars,136,20,7.0,DST,175,1.0,0,Jets,311,0
4,144,144,1,1,1,Chandler Catanzaro,Browns,7.0,K,5,2,2,2017,141,141,0,0,1,Jets,178,17,9.0,DST,34,3.0,0,Browns,212,0
5,181,181,0,1,1,Chandler Catanzaro,Jets,5.0,K,6,2,2,2017,180,180,0,1,1,Patriots,257,24,5.0,DST,118,0.0,0,Jets,375,0
6,208,208,0,0,0,Chandler Catanzaro,Dolphins,4.0,K,7,4,4,2017,196,196,0,1,1,Jets,180,28,7.0,DST,92,3.0,0,Dolphins,272,0
7,229,229,0,4,2,Chandler Catanzaro,Jets,8.0,K,8,2,2,2017,228,228,0,2,0,Falcons,246,25,6.0,DST,140,1.0,0,Jets,386,0
8,248,248,0,2,2,Chandler Catanzaro,Jets,10.0,K,9,4,4,2017,243,243,0,3,0,Bills,244,21,14.0,DST,63,7.0,0,Jets,307,0
9,292,292,0,1,1,Chandler Catanzaro,Buccaneers,4.0,K,10,1,1,2017,266,266,0,1,1,Jets,219,10,17.0,DST,56,6.0,0,Buccaneers,275,0
10,337,337,0,2,2,Chandler Catanzaro,Jets,9.0,K,12,3,3,2017,346,346,0,0,0,Panthers,154,35,3.0,DST,145,3.0,0,Jets,299,0
11,363,363,0,3,3,Chandler Catanzaro,Jets,12.0,K,13,3,3,2017,379,379,0,0,0,Chiefs,362,31,2.0,DST,112,2.0,0,Jets,474,0
