,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Away Games
0,0,0,0,Carlos Hyde,Min,0,0,0,0,0,0,29.0,RB,0,0,14,2,0,26,2,168,1,2015,0
1,1,0,0,Matt Forte,Packers,0,0,0,0,0,0,22.0,RB,0,0,25,5,0,24,1,141,1,2015,0
2,2,0,0,Chris Ivory,Browns,0,0,0,0,0,0,21.0,RB,0,0,9,1,0,20,2,91,1,2015,0
3,3,0,0,Bishop Sankey,Buccaneers,0,0,0,0,0,0,20.0,RB,0,1,12,2,0,12,1,74,1,2015,1
4,4,0,0,Jeremy Hill,Raiders,0,0,0,0,0,0,18.0,RB,0,0,0,0,0,19,2,63,1,2015,1
5,5,0,0,Danny Woodhead,Lions,0,0,0,0,0,0,17.0,RB,0,0,19,3,0,13,2,43,1,2015,0
6,6,0,0,Eddie Lacy,Bears,0,0,0,0,0,0,15.0,RB,0,0,14,2,0,19,1,85,1,2015,1
7,7,0,0,Jamaal Charles,Texans,0,0,0,0,0,0,15.0,RB,0,1,46,5,0,16,0,57,1,2015,1
8,8,0,0,Ameer Abdullah,Chargers,0,0,0,0,0,0,15.0,RB,0,0,44,4,0,7,1,50,1,2015,1
9,9,0,0,DeMarco Murray,Falcons,0,0,0,0,0,0,13.0,RB,0,1,11,4,0,8,1,9,1,2015,1
10,10,0,0,DeAngelo Williams,Patriots,0,0,0,0,0,0,12.0,RB,0,0,5,1,0,21,0,127,1,2015,1
11,11,0,0,Darren Sproles,Falcons,0,0,0,0,0,0,12.0,RB,0,0,76,7,0,5,0,50,1,2015,1
12,12,0,0,Alfred Morris,Dolphins,0,0,0,0,0,0,12.0,RB,0,0,0,0,0,25,0,121,1,2015,0
13,13,0,0,Marshawn Lynch,Rams,0,0,0,0,0,0,12.0,RB,0,0,31,5,1,18,0,73,1,2015,1
14,14,0,0,Karlos Williams,Colts,0,0,0,0,0,0,11.0,RB,0,0,0,0,0,6,1,55,1,2015,0
15,15,0,0,Dion Lewis,Steelers,0,0,0,0,0,0,11.0,RB,0,0,51,4,0,15,0,69,1,2015,0
16,16,0,0,David Johnson,Saints,0,0,0,0,0,0,11.0,RB,0,1,55,1,0,0,0,0,1,2015,0
17,17,0,0,Rashad Jennings,Cowboys,0,0,0,0,0,0,11.0,RB,0,0,0,0,0,13,1,52,1,2015,1
18,18,0,0,Mark Ingram,Cardinals,0,0,0,0,0,0,11.0,RB,0,0,98,8,0,9,0,24,1,2015,1
