,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Away Games
0,0,0,0,Marshawn Lynch,Packers,0,0,0,0,0,0,24.0,RB,0,0,14,1,0,20,2,110,1,2014,0
1,1,0,0,Le'Veon Bell,Browns,0,0,0,0,0,0,24.0,RB,0,0,88,6,0,21,1,109,1,2014,0
2,2,0,0,Knowshon Moreno,Patriots,0,0,0,0,0,0,19.0,RB,0,0,0,0,0,24,1,134,1,2014,0
3,3,0,1,DeMarco Murray,49ers,0,0,0,0,0,0,18.0,RB,0,0,25,3,0,22,1,118,1,2014,0
4,4,0,0,Mark Ingram,Falcons,0,0,0,0,0,0,18.0,RB,0,0,1,1,0,13,2,60,1,2014,1
5,5,0,0,Chris Ivory,Raiders,0,0,0,0,0,0,16.0,RB,0,0,0,0,0,10,1,102,1,2014,0
6,6,0,0,Matt Forte,Bills,0,0,0,0,0,0,16.0,RB,0,0,87,8,0,17,0,82,1,2014,0
7,7,0,0,Rashad Jennings,Lions,0,0,0,0,0,0,15.0,RB,0,0,50,4,0,16,1,46,1,2014,1
8,8,0,0,Isaiah Crowell,Steelers,0,0,0,0,0,0,15.0,RB,0,0,0,0,0,5,2,32,1,2014,1
9,9,0,0,Darren Sproles,Jaguars,0,0,0,0,0,0,14.0,RB,0,0,14,4,0,11,1,71,1,2014,0
10,10,0,0,Chris Johnson,Raiders,0,0,0,0,0,0,14.0,RB,0,1,23,5,0,13,0,68,1,2014,0
11,11,0,0,Justin Forsett,Bengals,0,0,0,0,0,0,14.0,RB,0,0,14,5,0,11,1,70,1,2014,0
12,12,0,0,Montee Ball,Colts,0,0,0,0,0,0,13.0,RB,0,0,16,2,0,23,1,67,1,2014,0
13,13,0,0,Shane Vereen,Dolphins,0,0,0,0,0,0,12.0,RB,0,0,35,5,0,7,1,36,1,2014,1
14,14,0,0,C.J. Spiller,Bears,0,0,0,0,0,0,12.0,RB,0,1,11,3,0,15,0,53,1,2014,1
15,15,0,0,Ryan Mathews,Cardinals,0,0,0,0,0,0,12.0,RB,0,0,20,2,0,12,1,40,1,2014,1
16,16,0,0,Antone Smith,Saints,0,0,0,0,0,0,11.0,RB,0,1,54,1,0,2,0,7,1,2014,0
17,17,0,1,Lamar Miller,Patriots,0,0,0,0,0,0,11.0,RB,0,1,19,4,0,11,0,59,1,2014,0
18,18,0,0,LeSean McCoy,Jaguars,0,0,0,0,0,0,11.0,RB,0,0,41,6,0,21,0,74,1,2014,0
19,19,0,0,Carlos Hyde,Cowboys,0,0,0,0,0,0,11.0,RB,0,0,0,0,0,7,1,50,1,2014,1
20,20,0,0,Joique Bell,Giants,0,0,0,0,0,0,11.0,RB,0,0,5,1,0,15,1,51,1,2014,0
21,21,0,0,Terrance West,Steelers,0,0,0,0,0,0,10.0,RB,0,0,0,0,0,16,0,100,1,2014,1
22,22,0,1,Arian Foster,Redskins,0,0,0,0,0,0,10.0,RB,0,0,17,2,0,27,0,103,1,2014,0
23,23,0,0,Giovani Bernard,Ravens,0,0,0,0,0,0,10.0,RB,0,0,62,6,0,14,0,48,1,2014,1
24,24,0,0,Jacquizz Rodgers,Saints,0,0,0,0,0,0,9.0,RB,0,0,1,1,0,6,1,34,1,2014,0
25,25,0,0,Alfred Morris,Texans,0,0,0,0,0,0,9.0,RB,0,0,0,0,0,14,0,91,1,2014,1
26,26,0,0,Pierre Thomas,Falcons,0,0,0,0,0,0,8.0,RB,0,0,58,6,0,7,0,31,1,2014,1
27,27,0,0,Stepfan Taylor,Chargers,0,0,0,0,0,0,8.0,RB,0,1,21,3,0,1,0,5,1,2014,0
28,28,0,0,Khiry Robinson,Falcons,0,0,0,0,0,0,8.0,RB,0,0,0,0,0,6,1,28,1,2014,1
29,29,0,0,Adrian Peterson,Rams,0,0,0,0,0,0,8.0,RB,0,0,18,2,0,21,0,75,1,2014,1
30,30,0,0,Ahmad Bradshaw,Broncos,0,0,0,0,0,0,8.0,RB,0,0,70,5,0,3,0,15,1,2014,1
31,31,0,0,DeAngelo Williams,Buccaneers,0,0,0,0,0,0,7.0,RB,0,0,0,0,0,14,0,72,1,2014,1
32,32,0,0,Fred Jackson,Bears,0,0,0,0,0,0,7.0,RB,0,0,13,3,0,7,0,61,1,2014,1
33,33,0,0,Shonn Greene,Chiefs,0,0,0,0,0,0,7.0,RB,0,0,0,0,0,15,0,71,1,2014,1
34,34,0,0,Derrick Coleman,Packers,0,0,0,0,0,0,7.0,RB,0,1,15,1,0,0,0,0,1,2014,0
35,35,0,0,Darrel Young,Texans,0,0,0,0,0,0,6.0,RB,0,0,1,1,0,1,1,1,1,2014,1
36,36,0,1,Bobby Rainey,Panthers,0,0,0,0,0,0,6.0,RB,0,1,8,2,0,4,0,12,1,2014,0
37,37,0,0,John Kuhn,Seahawks,0,0,0,0,0,0,6.0,RB,0,0,0,0,0,1,1,2,1,2014,1
38,38,0,0,Frank Gore,Cowboys,0,0,0,0,0,0,6.0,RB,0,0,0,0,0,16,0,66,1,2014,1
39,39,0,1,Andre Ellington,Chargers,0,0,0,0,0,0,6.0,RB,0,0,27,5,0,13,0,53,1,2014,0
40,40,0,0,Anthony Dixon,Bears,0,0,0,0,0,0,6.0,RB,0,0,0,0,0,5,0,60,1,2014,1
41,41,0,0,LeGarrette Blount,Browns,0,0,0,0,0,0,6.0,RB,0,0,0,0,0,4,1,6,1,2014,0
42,42,0,0,Trent Richardson,Broncos,0,0,0,0,0,0,5.0,RB,0,0,31,3,0,6,0,20,1,2014,1
43,43,0,0,Jorvorskie Lane,Panthers,0,0,0,0,0,0,5.0,RB,0,0,0,0,0,1,0,54,1,2014,0
44,44,0,0,Steven Jackson,Saints,0,0,0,0,0,0,5.0,RB,0,0,0,1,0,12,0,52,1,2014,0
45,45,0,0,Roy Helu,Texans,0,0,0,0,0,0,5.0,RB,0,0,15,2,0,4,0,46,1,2014,1
46,46,0,0,Toby Gerhart,Eagles,0,0,0,0,0,0,5.0,RB,0,0,15,2,0,17,0,42,1,2014,1
