,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Away Games
0,0,0,0,Adrian Peterson,Lions,0,0,0,0,0,0,28.0,RB,0,1,18,4,0,18,2,93,1,2013,1
1,1,0,0,Reggie Bush,Min,0,0,0,0,0,0,25.0,RB,0,1,101,4,0,21,0,90,1,2013,0
2,2,0,0,LeSean McCoy,Redskins,0,0,0,0,0,0,24.0,RB,0,0,5,1,0,31,1,184,1,2013,1
3,3,0,0,Joique Bell,Min,0,0,0,0,0,0,20.0,RB,0,0,67,5,0,6,2,25,1,2013,0
4,4,0,0,Shane Vereen,Bills,0,0,0,0,0,0,15.0,RB,0,0,58,7,0,14,0,101,1,2013,1
5,5,0,0,Matt Forte,Bengals,0,0,0,0,0,0,15.0,RB,0,0,41,4,0,19,1,50,1,2013,0
6,6,0,0,Jamaal Charles,Jaguars,0,0,0,0,0,0,15.0,RB,0,0,23,3,0,16,1,77,1,2013,1
7,7,0,0,Ray Rice,Broncos,0,0,0,0,0,0,12.0,RB,0,0,35,8,0,12,1,36,1,2013,1
8,8,0,1,Eddie Lacy,49ers,0,0,0,0,0,0,12.0,RB,0,0,31,1,0,14,1,41,1,2013,1
9,9,0,0,Frank Gore,Packers,0,0,0,0,0,0,12.0,RB,0,0,21,2,0,21,1,44,1,2013,0
10,10,0,0,DeMarco Murray,Giants,0,0,0,0,0,0,11.0,RB,0,0,39,8,0,20,0,86,1,2013,0
11,11,0,0,Darren McFadden,Colts,0,0,0,0,0,0,11.0,RB,0,0,18,3,0,17,1,48,1,2013,1
12,12,0,0,Ryan Mathews,Texans,0,0,0,0,0,0,11.0,RB,0,1,22,2,0,13,0,33,1,2013,0
13,13,0,1,Doug Martin,Jets,0,0,0,0,0,0,11.0,RB,0,0,-1,2,0,24,1,65,1,2013,1
14,14,0,0,Steven Jackson,Saints,0,0,0,0,0,0,11.0,RB,0,0,45,5,0,11,0,77,1,2013,1
15,15,0,0,Darren Sproles,Falcons,0,0,0,0,0,0,10.0,RB,0,0,88,6,0,8,0,22,1,2013,0
16,16,0,0,Fred Jackson,Patriots,0,0,0,0,0,0,10.0,RB,0,0,41,4,0,13,0,67,1,2013,0
17,17,0,0,Daryl Richardson,Cardinals,0,0,0,0,0,0,9.0,RB,0,0,33,5,0,20,0,63,1,2013,0
18,18,0,1,Alfred Morris,Eagles,0,0,0,0,0,0,9.0,RB,0,0,9,1,0,12,1,45,1,2013,0
19,19,0,1,DeAngelo Williams,Seahawks,0,0,0,0,0,0,8.0,RB,0,0,14,3,0,17,0,86,1,2013,0
20,20,0,0,BenJarvus Green-Ellis,Bears,0,0,0,0,0,0,8.0,RB,0,0,4,1,0,14,1,25,1,2013,1
21,21,0,0,Arian Foster,Chargers,0,0,0,0,0,0,8.0,RB,0,0,33,6,0,18,0,57,1,2013,1
22,22,0,0,Jackie Battle,Steelers,0,0,0,0,0,0,8.0,RB,0,0,0,0,0,8,1,21,1,2013,1
23,23,0,0,Daniel Thomas,Browns,0,0,0,0,0,0,7.0,RB,0,0,5,1,0,8,1,14,1,2013,1
24,24,0,0,Da'Rel Scott,Cowboys,0,0,0,0,0,0,7.0,RB,0,0,51,5,0,5,0,23,1,2013,1
25,25,0,0,Trent Richardson,Dolphins,0,0,0,0,0,0,7.0,RB,0,0,30,2,0,13,0,47,1,2013,0
26,26,0,0,Vonta Leach,Broncos,0,0,0,0,0,0,7.0,RB,0,1,12,3,0,0,0,0,1,2013,1
27,27,0,0,Chris Johnson,Steelers,0,0,0,0,0,0,7.0,RB,0,0,0,0,0,25,0,70,1,2013,1
28,28,0,0,Rashard Mendenhall,Rams,0,0,0,0,0,0,6.0,RB,0,0,4,1,0,16,0,60,1,2013,1
29,29,0,0,Vick Ballard,Raiders,0,0,0,0,0,0,6.0,RB,0,0,-5,1,0,13,0,63,1,2013,0
30,30,0,0,Pierre Thomas,Falcons,0,0,0,0,0,0,5.0,RB,0,0,16,4,0,9,0,43,1,2013,0
31,31,0,0,Ben Tate,Chargers,0,0,0,0,0,0,5.0,RB,0,0,7,2,0,9,0,55,1,2013,1
32,32,0,0,Bilal Powell,Buccaneers,0,0,0,0,0,0,5.0,RB,0,0,35,4,0,12,0,29,1,2013,0
33,33,0,0,Knowshon Moreno,Ravens,0,0,0,0,0,0,5.0,RB,0,0,37,3,0,9,0,28,1,2013,0
34,34,0,1,C.J. Spiller,Patriots,0,0,0,0,0,0,4.0,RB,0,0,14,5,0,17,0,41,1,2013,0
35,35,0,0,Anthony Sherman,Jaguars,0,0,0,0,0,0,4.0,RB,0,0,44,4,0,0,0,0,1,2013,1
36,36,0,0,Dexter McCluster,Jaguars,0,0,0,0,0,0,4.0,RB,0,0,43,3,0,0,0,0,1,2013,1
37,37,0,0,Marshawn Lynch,Panthers,0,0,0,0,0,0,4.0,RB,0,0,9,2,0,17,0,43,1,2013,1
38,38,0,0,Maurice Jones-Drew,Chiefs,0,0,0,0,0,0,4.0,RB,0,0,0,0,0,15,0,45,1,2013,0
39,39,0,0,Ronnie Brown,Texans,0,0,0,0,0,0,4.0,RB,0,0,24,2,0,5,0,27,1,2013,0
40,40,0,1,Stevan Ridley,Bills,0,0,0,0,0,0,3.0,RB,0,0,0,0,0,9,0,46,1,2013,1
41,41,0,0,Allen Reisner,Chiefs,0,0,0,0,0,0,3.0,RB,0,0,31,3,0,0,0,0,1,2013,0
42,42,0,0,Ronnie Hillman,Ravens,0,0,0,0,0,0,3.0,RB,0,0,27,2,0,4,0,15,1,2013,0
43,43,0,0,Derrick Coleman,Panthers,0,0,0,0,0,0,3.0,RB,0,0,30,3,0,0,0,0,1,2013,1
44,44,0,0,Robert Turbin,Panthers,0,0,0,0,0,0,2.0,RB,0,0,13,2,0,3,0,17,1,2013,1
45,45,0,0,Jordan Todman,Chiefs,0,0,0,0,0,0,2.0,RB,0,0,20,3,0,1,0,2,1,2013,0
46,46,0,0,LaRod Stephens-Howling,Titans,0,0,0,0,0,0,2.0,RB,0,0,11,2,0,6,0,19,1,2013,0
47,47,0,0,Alfonso Smith,Rams,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,10,0,26,1,2013,1
48,48,0,0,Bernard Pierce,Broncos,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,9,0,22,1,2013,1
49,49,0,0,Kendall Hunter,Packers,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,6,0,24,1,2013,0
50,50,0,0,Justin Forsett,Chiefs,0,0,0,0,0,0,2.0,RB,0,0,22,4,0,1,0,7,1,2013,0
51,51,0,0,Bryce Brown,Redskins,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,9,0,25,1,2013,1
52,52,0,0,Ahmad Bradshaw,Raiders,0,0,0,0,0,0,2.0,RB,0,0,7,1,0,7,0,26,1,2013,0
53,53,0,0,Tommy Bohanon,Buccaneers,0,0,0,0,0,0,2.0,RB,0,0,21,1,0,0,0,0,1,2013,0
54,54,0,0,Giovani Bernard,Bears,0,0,0,0,0,0,2.0,RB,0,0,8,1,0,4,0,22,1,2013,1
55,55,0,0,Montee Ball,Ravens,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,8,0,24,1,2013,0
56,56,0,0,Danny Woodhead,Texans,0,0,0,0,0,0,1.0,RB,0,0,16,2,0,0,0,0,1,2013,0
57,57,0,0,Mike Tolbert,Seahawks,0,0,0,0,0,0,1.0,RB,0,0,-6,1,0,4,0,10,1,2013,0
58,58,0,0,Will Ta'ufo'ou,Chiefs,0,0,0,0,0,0,1.0,RB,0,0,11,1,0,0,0,0,1,2013,0
59,59,0,0,Jason Snelling,Saints,0,0,0,0,0,0,1.0,RB,0,0,17,2,0,0,0,0,1,2013,1
60,60,0,0,Chris Ogbonnaya,Dolphins,0,0,0,0,0,0,1.0,RB,0,0,10,1,0,0,0,0,1,2013,0
61,61,0,0,Chris Ivory,Buccaneers,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,10,0,15,1,2013,0
62,62,0,0,Mark Ingram,Falcons,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,9,0,11,1,2013,0
63,63,0,0,Roy Helu,Eagles,0,0,0,0,0,0,1.0,RB,0,0,11,1,0,1,0,5,1,2013,0
64,64,0,0,Shonn Greene,Steelers,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,4,0,18,1,2013,1
65,65,0,0,Bradie Ewing,Saints,0,0,0,0,0,0,1.0,RB,0,0,15,1,0,0,0,0,1,2013,1
66,66,0,0,Andre Ellington,Rams,0,0,0,0,0,0,1.0,RB,0,0,13,1,0,0,0,0,1,2013,1
67,67,0,0,Knile Davis,Jaguars,0,0,0,0,0,0,1.0,RB,0,0,5,1,0,4,0,12,1,2013,1
68,68,0,0,Michael Bush,Bengals,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,6,0,15,1,2013,0
69,69,0,0,LeGarrette Blount,Bills,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,7,0,15,1,2013,1
70,70,0,0,Phillip Tanner,Giants,0,0,0,0,0,0,0.0,RB,0,0,9,1,0,1,0,2,1,2013,0
71,71,0,0,James Starks,49ers,0,0,0,0,0,0,0.0,RB,0,0,8,1,0,0,0,0,1,2013,1
72,72,0,0,Zac Stacy,Cardinals,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,4,1,2013,0
73,73,0,0,Jacquizz Rodgers,Saints,0,0,0,0,0,0,0.0,RB,0,0,3,1,0,2,0,-1,1,2013,1
74,74,0,0,Isaac Redman,Titans,0,0,0,0,0,0,0.0,RB,0,0,7,2,0,7,0,8,1,2013,0
75,75,0,0,Lamar Miller,Browns,0,0,0,0,0,0,0.0,RB,0,0,7,1,0,10,0,3,1,2013,1
76,76,0,0,Le'Ron McClain,Texans,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,2,1,2013,0
77,77,0,0,Zach Line,Lions,0,0,0,0,0,0,0.0,RB,0,0,8,1,0,0,0,0,1,2013,1
78,78,0,0,Brian Leonard,Jets,0,0,0,0,0,0,0.0,RB,0,0,4,1,0,0,0,0,1,2013,1
79,79,0,0,John Kuhn,49ers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,3,1,2013,1
80,80,0,0,Rashad Jennings,Colts,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,2,1,2013,1
81,81,0,0,Cyrus Gray,Jaguars,0,0,0,0,0,0,0.0,RB,0,0,6,1,0,2,0,8,1,2013,1
82,82,0,2,David Wilson,Cowboys,0,0,0,0,0,0,-1.0,RB,0,0,0,0,0,7,0,19,1,2013,1
83,83,0,0,Marshawn Lynch,49ers,0,0,0,0,0,0,30.0,RB,0,1,37,3,0,28,2,98,2,2013,0
84,84,0,0,James Starks,Redskins,0,0,0,0,0,0,22.0,RB,0,0,36,4,0,20,1,132,2,2013,0
85,85,0,0,Knowshon Moreno,Giants,0,0,0,0,0,0,22.0,RB,0,0,14,3,0,13,2,93,2,2013,1
86,86,0,0,Giovani Bernard,Steelers,0,0,0,0,0,0,17.0,RB,0,1,27,1,0,8,1,38,2,2013,0
87,87,0,0,LeSean McCoy,Chargers,0,0,0,0,0,0,16.0,RB,0,0,114,5,0,11,0,53,2,2013,0
88,88,0,0,Arian Foster,Titans,0,0,0,0,0,0,15.0,RB,0,0,6,1,1,19,1,79,2,2013,0
89,89,0,0,Jamaal Charles,Cowboys,0,0,0,0,0,0,15.0,RB,0,1,48,8,0,16,0,55,2,2013,0
90,90,0,0,Rashard Mendenhall,Lions,0,0,0,0,0,0,14.0,RB,0,0,28,2,0,15,1,66,2,2013,0
91,91,0,0,Doug Martin,Saints,0,0,0,0,0,0,14.0,RB,0,0,0,0,0,29,0,144,2,2013,0
92,92,0,1,Matt Forte,Min,0,0,0,0,0,0,14.0,RB,0,0,73,10,0,20,0,88,2,2013,0
93,93,0,1,Darren McFadden,Jaguars,0,0,0,0,0,0,13.0,RB,0,0,28,4,0,19,0,129,2,2013,0
94,94,0,0,Ahmad Bradshaw,Dolphins,0,0,0,0,0,0,13.0,RB,0,0,19,3,0,15,1,65,2,2013,0
95,95,0,0,Bilal Powell,Patriots,0,0,0,0,0,0,12.0,RB,0,0,22,2,0,13,1,48,2,2013,1
96,96,0,0,Lamar Miller,Colts,0,0,0,0,0,0,12.0,RB,0,0,6,2,0,14,1,69,2,2013,1
97,97,0,0,Fred Jackson,Panthers,0,0,0,0,0,0,12.0,RB,0,0,35,5,0,12,1,30,2,2013,0
98,98,0,0,Andre Ellington,Lions,0,0,0,0,0,0,12.0,RB,0,1,42,2,0,4,0,20,2,2013,0
99,99,0,0,C.J. Spiller,Panthers,0,0,0,0,0,0,11.0,RB,0,0,14,3,0,16,0,103,2,2013,0
100,100,0,0,Jason Snelling,Rams,0,0,0,0,0,0,11.0,RB,0,0,41,4,0,2,1,19,2,2013,0
101,101,0,0,Bernard Pierce,Browns,0,0,0,0,0,0,11.0,RB,0,0,-2,1,0,19,1,57,2,2013,0
102,102,0,0,Alfred Morris,Packers,0,0,0,0,0,0,11.0,RB,0,0,13,2,0,13,0,107,2,2013,1
103,103,0,0,Ben Tate,Titans,0,0,0,0,0,0,9.0,RB,0,0,8,3,0,9,0,93,2,2013,0
104,104,0,0,Da'Rel Scott,Broncos,0,0,0,0,0,0,9.0,RB,0,1,30,2,0,5,0,2,2,2013,0
105,105,0,1,Adrian Peterson,Bears,0,0,0,0,0,0,9.0,RB,0,0,7,1,0,26,0,100,2,2013,1
106,106,0,0,Chris Johnson,Texans,0,0,0,0,0,0,9.0,RB,0,0,1,1,0,25,0,96,2,2013,1
107,107,0,0,DeAngelo Williams,Bills,0,0,0,0,0,0,8.0,RB,0,0,0,0,0,22,0,85,2,2013,1
108,108,0,0,Trent Richardson,Ravens,0,0,0,0,0,0,7.0,RB,0,0,21,5,0,18,0,58,2,2013,1
109,109,0,0,Daryl Richardson,Falcons,0,0,0,0,0,0,7.0,RB,0,0,45,5,0,10,0,35,2,2013,1
110,110,0,0,BenJarvus Green-Ellis,Steelers,0,0,0,0,0,0,7.0,RB,0,0,5,1,0,22,0,75,2,2013,0
111,111,0,0,Joique Bell,Cardinals,0,0,0,0,0,0,7.0,RB,0,0,41,5,0,8,0,31,2,2013,1
112,112,0,0,DeMarco Murray,Chiefs,0,0,0,0,0,0,6.0,RB,0,0,49,5,0,12,0,25,2,2013,1
113,113,0,1,Ryan Mathews,Eagles,0,0,0,0,0,0,6.0,RB,0,0,3,1,0,16,0,73,2,2013,1
114,114,0,0,Brandon Jacobs,Broncos,0,0,0,0,0,0,6.0,RB,0,0,0,0,0,7,1,4,2,2013,0
115,115,0,0,Steven Jackson,Rams,0,0,0,0,0,0,6.0,RB,0,1,8,1,0,3,0,0,2,2013,0
116,116,0,0,Reggie Bush,Cardinals,0,0,0,0,0,0,6.0,RB,0,0,44,3,0,9,0,25,2,2013,1
117,117,0,0,Danny Woodhead,Eagles,0,0,0,0,0,0,5.0,RB,0,0,37,8,0,9,0,27,2,2013,1
118,118,0,0,Darren Sproles,Buccaneers,0,0,0,0,0,0,5.0,RB,0,0,36,6,0,7,0,26,2,2013,1
119,119,0,0,Chris Ivory,Patriots,0,0,0,0,0,0,5.0,RB,0,0,0,0,0,12,0,52,2,2013,1
120,120,0,0,Daniel Thomas,Colts,0,0,0,0,0,0,4.0,RB,0,0,10,1,0,8,0,30,2,2013,1
121,121,0,0,Frank Summers,Panthers,0,0,0,0,0,0,4.0,RB,0,0,49,2,0,0,0,0,2,2013,0
122,122,0,0,Stevan Ridley,Jets,0,0,0,0,0,0,4.0,RB,0,0,0,0,0,16,0,40,2,2013,0
123,123,0,0,Robert Turbin,49ers,0,0,0,0,0,0,3.0,RB,0,0,0,0,0,6,0,31,2,2013,0
124,124,0,0,Mike Tolbert,Bills,0,0,0,0,0,0,3.0,RB,0,0,18,2,0,6,0,25,2,2013,1
125,125,0,0,Pierre Thomas,Buccaneers,0,0,0,0,0,0,3.0,RB,0,0,19,4,0,5,0,29,2,2013,1
126,126,0,0,Jacquizz Rodgers,Rams,0,0,0,0,0,0,3.0,RB,0,0,28,4,0,11,0,17,2,2013,0
127,127,0,0,Felix Jones,Bengals,0,0,0,0,0,0,3.0,RB,0,0,0,0,0,10,0,37,2,2013,1
