,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
7,2016,1,Jets,0,0,1,Bengals,324,23,10.0,DST,57,7.0,0,381,0,0
61,2016,2,Jets,0,0,1,Bills,307,31,2.0,DST,86,0.0,0,393,0,1
88,2016,3,Jets,0,1,0,Chiefs,221,24,5.0,DST,72,2.0,0,293,0,1
120,2016,4,Jets,0,0,0,Seahawks,288,27,3.0,DST,66,2.0,0,354,0,0
150,2016,5,Jets,0,1,0,Steelers,375,31,3.0,DST,61,1.0,0,436,0,1
183,2016,6,Jets,0,0,0,Cardinals,225,28,0.0,DST,171,0.0,0,396,0,1
195,2016,7,Jets,0,1,2,Ravens,234,16,12.0,DST,11,2.0,0,245,0,0
227,2016,8,Jets,0,0,2,Browns,339,28,5.0,DST,68,1.0,0,407,0,1
262,2016,9,Jets,0,0,0,Dolphins,137,27,2.0,DST,137,1.0,0,274,0,1
276,2016,10,Jets,0,0,0,LA,155,9,10.0,DST,125,3.0,0,280,0,0
350,2016,12,Jets,0,0,0,Patriots,286,22,1.0,DST,91,0.0,0,377,0,0
378,2016,13,Jets,0,1,0,Colts,282,41,3.0,DST,139,1.0,0,421,0,0
408,2016,14,Jets,0,0,0,49ers,116,17,6.0,DST,248,2.0,0,364,0,1
442,2016,15,Jets,0,0,1,Dolphins,236,34,3.0,DST,67,1.0,0,303,0,0
478,2016,16,Jets,0,0,0,Patriots,211,41,1.0,DST,114,1.0,0,325,0,1
483,2016,17,Jets,0,2,1,Bills,162,10,22.0,DST,68,3.0,0,230,1,0
517,2013,1,Jets,0,1,1,Buccaneers,185,17,13.0,DST,65,3.0,1,250,0,0
564,2013,2,Jets,0,0,0,Patriots,178,13,8.0,DST,54,1.0,0,232,0,1
588,2013,3,Jets,0,0,0,Bills,208,20,12.0,DST,120,8.0,0,328,0,0
634,2013,4,Jets,0,0,0,Titans,244,38,2.0,DST,78,2.0,0,322,0,1
660,2013,5,Jets,0,1,0,Falcons,299,28,4.0,DST,64,2.0,0,363,0,1
682,2013,6,Jets,0,0,0,Steelers,255,19,8.0,DST,73,4.0,0,328,0,0
702,2013,7,Jets,0,0,1,Patriots,205,27,13.0,DST,90,4.0,0,295,1,0
748,2013,8,Jets,0,0,1,Bengals,323,49,3.0,DST,79,1.0,0,402,0,1
761,2013,9,Jets,0,0,2,Saints,366,20,10.0,DST,41,2.0,0,407,0,0
834,2013,11,Jets,0,0,0,Bills,245,37,1.0,DST,68,1.0,0,313,0,1
849,2013,12,Jets,0,0,1,Ravens,245,19,10.0,DST,67,4.0,0,312,0,1
890,2013,13,Jets,0,0,1,Dolphins,328,23,4.0,DST,125,1.0,0,453,0,0
901,2013,14,Jets,1,0,1,Raiders,233,27,14.0,DST,150,3.0,0,383,1,0
956,2013,15,Jets,0,0,0,Panthers,261,30,2.0,DST,131,2.0,0,392,0,1
970,2013,16,Jets,0,0,2,Browns,168,13,14.0,DST,115,3.0,0,283,0,0
999,2013,17,Jets,0,0,3,Dolphins,204,7,13.0,DST,92,0.0,0,296,0,1
1041,2014,1,Jets,0,0,0,Raiders,133,14,6.0,DST,25,2.0,0,158,0,0
1071,2014,2,Jets,0,1,0,Packers,310,31,6.0,DST,80,4.0,0,390,0,1
1109,2014,3,Jets,0,1,0,Bears,197,27,7.0,DST,60,4.0,0,257,0,0
1136,2014,4,Jets,0,0,0,Lions,272,24,5.0,DST,88,4.0,0,360,0,0
1169,2014,5,Jets,0,0,1,Chargers,277,31,5.0,DST,162,3.0,0,439,0,1
1201,2014,6,Jets,0,0,0,Broncos,221,31,2.0,DST,138,2.0,0,359,0,0
1233,2014,7,Jets,0,0,0,Patriots,260,27,2.0,DST,63,1.0,0,323,0,1
1259,2014,8,Jets,0,0,0,Bills,213,43,4.0,DST,67,4.0,0,280,0,0
1288,2014,9,Jets,0,0,0,Chiefs,196,24,2.0,DST,113,1.0,0,309,0,1
1296,2014,10,Jets,0,2,2,Steelers,326,13,17.0,DST,36,2.0,0,362,0,0
1375,2014,12,Jets,0,0,0,Bills,220,38,1.0,DST,116,1.0,0,336,0,1
1394,2014,13,Jets,0,0,1,Dolphins,217,16,8.0,DST,74,2.0,0,291,0,0
1422,2014,14,Jets,0,1,1,Min,297,30,9.0,DST,114,3.0,1,411,0,1
1457,2014,15,Jets,0,1,0,Titans,253,11,10.0,DST,89,1.0,0,342,0,1
1487,2014,16,Jets,0,0,1,Patriots,146,17,10.0,DST,85,4.0,0,231,0,0
1521,2014,17,Jets,0,1,0,Dolphins,208,24,10.0,DST,179,7.0,0,387,0,1
1541,2011,1,Jets,1,2,1,Cowboys,326,24,19.0,DST,64,4.0,0,390,1,0
1569,2011,2,Jets,0,0,4,Jaguars,91,3,22.0,DST,112,2.0,1,203,0,0
1631,2011,3,Jets,0,0,0,Raiders,149,34,1.0,DST,234,1.0,0,383,0,1
1633,2011,4,Jets,0,2,1,Ravens,155,34,20.0,DST,112,2.0,0,267,2,1
1678,2011,5,Jets,0,0,1,Patriots,294,30,6.0,DST,152,4.0,0,446,0,1
1690,2011,6,Jets,0,1,2,Dolphins,190,6,26.0,DST,118,4.0,0,308,1,0
1735,2011,7,Jets,0,0,2,Chargers,172,21,6.0,DST,96,1.0,0,268,0,0
1777,2011,9,Jets,0,1,2,Bills,191,11,13.0,DST,96,0.0,0,287,0,1
1825,2011,10,Jets,0,0,0,Patriots,329,37,2.0,DST,60,0.0,1,389,0,0
1848,2011,11,Jets,0,1,0,Broncos,104,17,7.0,DST,125,1.0,0,229,0,1
1883,2011,12,Jets,0,0,0,Bills,250,24,4.0,DST,86,3.0,0,336,0,0
1896,2011,13,Jets,0,2,1,Redskins,204,19,12.0,DST,100,2.0,0,304,0,1
1929,2011,14,Jets,0,0,1,Chiefs,156,10,16.0,DST,65,5.0,1,221,0,0
1961,2011,15,Jets,0,3,1,Eagles,260,45,11.0,DST,160,3.0,0,420,0,1
2010,2011,16,Jets,0,0,1,Giants,217,29,4.0,DST,115,2.0,0,332,0,0
2034,2011,17,Jets,0,0,2,Dolphins,128,19,9.0,DST,82,1.0,0,210,0,1
2050,2012,1,Jets,0,1,3,Bills,195,28,20.0,DST,195,0.0,0,390,2,0
2104,2012,2,Jets,0,0,0,Steelers,265,27,4.0,DST,66,3.0,0,331,0,1
2119,2012,3,Jets,0,1,1,Dolphins,196,20,14.0,DST,185,0.0,0,381,1,1
2170,2012,4,Jets,0,0,0,49ers,134,34,2.0,DST,247,2.0,0,381,0,0
