,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
1804,2010,1,Greg Lewis,0,0,Saints,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,1
1904,2010,2,Greg Lewis,0,0,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,0
1989,2010,3,Greg Lewis,0,0,Lions,0,0,0,0,0,0,3.0,WR,0,0,30,3,0,0,0,0,0
2169,2010,5,Greg Lewis,0,0,Jets,0,0,0,0,0,0,3.0,WR,0,0,33,1,0,0,0,0,1
2476,2010,8,Greg Lewis,0,0,Patriots,0,0,0,0,0,0,0.0,WR,0,0,4,1,0,0,0,0,1
2537,2010,9,Greg Lewis,0,0,Cardinals,0,0,0,0,0,0,3.0,WR,0,0,30,4,0,0,0,0,0
2652,2010,10,Greg Lewis,0,0,Bears,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,1
2724,2010,11,Greg Lewis,0,0,Packers,0,0,0,0,0,0,4.0,WR,0,0,40,2,0,0,0,0,0
2877,2010,12,Greg Lewis,0,0,Redskins,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,1
3068,2010,14,Greg Lewis,0,0,Giants,0,0,0,0,0,0,1.0,WR,0,0,13,2,0,0,0,0,0
