,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
97,97,0,0,0,Johnny Hekker,Cowboys,0.0,K,3,0,0,2013,1
732,213,0,0,0,Johnny Hekker,Seahawks,0.0,K,7,0,0,2014,0
876,357,0,0,0,Johnny Hekker,Chargers,0.0,K,12,0,0,2014,1
937,418,0,0,0,Johnny Hekker,Redskins,2.0,K,14,0,0,2014,1
2186,95,0,0,0,Johnny Hekker,Steelers,0.0,K,3,0,0,2015,0
2247,156,0,0,0,Johnny Hekker,Packers,0.0,K,5,0,0,2015,1
2388,297,0,0,0,Johnny Hekker,Bears,0.0,K,10,0,0,2015,0
2607,516,0,0,0,Johnny Hekker,49ers,0.0,K,17,0,0,2015,1
2726,117,0,0,0,Johnny Hekker,Seahawks,6.0,K,4,0,0,2012,0
2852,243,0,0,0,Johnny Hekker,Patriots,0.0,K,8,0,0,2012,0
2909,300,0,0,0,Johnny Hekker,49ers,1.0,K,10,0,0,2012,1
3594,462,0,0,0,Johnny Hekker,Seahawks,0.0,K,15,0,0,2016,1
3661,529,0,0,0,Johnny Hekker,Cardinals,0.0,K,17,0,0,2016,0
