,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
199,199,199.0,0.0,0.0,Keelan Cole,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,2,2017.0
315,315,199.0,0.0,0.0,Keelan Cole,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,3,2017.0
439,439,257.0,0.0,0.0,Keelan Cole,Jets,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,13.0,1.5,0.0,0.0,0.0,0.0,4,2017.0
556,556,317.6666666666667,0.0,0.0,Keelan Cole,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,12.0,1.3333333333333333,0.0,0.0,0.0,0.0,5,2017.0
660,660,377.25,0.0,0.0,Keelan Cole,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,0.75,WR,0.0,0.0,10.0,1.25,0.0,0.0,0.0,0.0,6,2017.0
697,697,433.8,0.0,0.0,Keelan Cole,Colts,0.0,0.0,0.0,0.0,0.0,0.0,0.6,WR,0.0,0.0,9.4,1.2,0.0,0.0,0.0,0.0,7,2017.0
908,908,477.6666666666667,0.0,0.0,Keelan Cole,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,1.5,WR,0.0,0.0,18.5,1.3333333333333333,0.0,0.0,0.0,0.0,9,2017.0
1001,1001,539.1428571428571,0.0,0.0,Keelan Cole,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,WR,0.0,0.0,22.571428571428573,1.5714285714285714,0.0,0.0,0.0,0.0,10,2017.0
1137,1137,596.875,0.0,0.0,Keelan Cole,Browns,0.0,0.0,0.0,0.0,0.0,0.0,2.375,WR,0.0,0.0,27.375,1.75,0.0,0.0,0.0,0.0,11,2017.0
1240,1240,656.8888888888889,0.0,0.0,Keelan Cole,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,WR,0.0,0.0,27.0,1.8888888888888888,0.0,0.0,0.0,0.0,12,2017.0
1305,1305,715.2,0.0,0.0,Keelan Cole,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,2.4,WR,0.0,0.0,27.3,1.9,0.0,0.0,0.0,0.0,13,2017.0
