,Rush 2PT,Rush TD,Pass 2PT,Points,Pass Attempts,Pass TD,Receptions,Pass Interceptions,Receiving Yards,Year,Receiving TD,Pass Yards,Receiving 2PT,Away Games,Fumble TD,Rush Yards,Week,Rush Attempts,Fumbles Lost,Pass Completions,Name,Opponent,Position
2465,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0.0,15625.0,2015,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Coby Fleener,Bills,TE
2466,0.0,0.0,0.0,64.0,0.0,0.0,729.0,0.0,85766121.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Larry Donnell,Cowboys,TE
2467,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11390625.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Maxx Williams,Broncos,TE
2468,0.0,0.0,0.0,1.0,0.0,0.0,729.0,0.0,47045881.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Benjamin Watson,Cardinals,TE
2469,0.0,0.0,0.0,1.0,0.0,0.0,729.0,0.0,47045881.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Jacob Tamme,Eagles,TE
2470,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1771561.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Greg Olsen,Jaguars,TE
2471,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,7529536.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Malcolm Johnson,Jets,TE
2472,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34012224.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Ryan Griffin,Chiefs,TE
2473,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11390625.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,C.J. Fiedorowicz,Chiefs,TE
2474,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34012224.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Anthony Fasano,Buccaneers,TE
2475,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4826809.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Jim Dray,Jets,TE
2476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Clive Walford,Bengals,TE
2477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Levine Toilolo,Eagles,TE
2478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Mychal Rivera,Bengals,TE
2479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15625.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Vance McDonald,Min,TE
2480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Jermaine Gresham,Saints,TE
2481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,729.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Rhett Ellison,49ers,TE
2482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,531441.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Ed Dickson,Jaguars,TE
2483,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,15625.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Owen Daniels,Ravens,TE
2484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46656.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Brent Celek,Falcons,TE
2485,0.0,0.0,0.0,64000000.0,0.0,0.0,15625.0,0.0,464404086784.0,2015,64.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Crockett Gillmore,Raiders,TE
2486,0.0,0.0,0.0,24137569.0,0.0,0.0,117649.0,0.0,2081951752609.0,2015,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Rob Gronkowski,Bills,TE
2487,0.0,0.0,0.0,7529536.0,0.0,0.0,15625.0,0.0,351298031616.0,2015,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Anthony Fasano,Browns,TE
2488,0.0,0.0,0.0,1000000.0,0.0,0.0,729.0,0.0,148035889.0,2015,1.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Richard Rodgers,Seahawks,TE
2489,0.0,0.0,0.0,1000000.0,0.0,0.0,4096.0,0.0,13841287201.0,2015,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Tyler Eifert,Chargers,TE
2490,0.0,0.0,0.0,1000000.0,0.0,0.0,15625.0,0.0,6321363049.0,2015,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Eric Ebron,Min,TE
2491,0.0,0.0,0.0,531441.0,0.0,0.0,15625.0,0.0,729000000.0,2015,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Kyle Rudolph,Lions,TE
2492,0.0,0.0,0.0,531441.0,0.0,0.0,64.0,0.0,11390625.0,2015,1.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Heath Miller,49ers,TE
2493,0.0,0.0,0.0,262144.0,0.0,0.0,46656.0,0.0,304006671424.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Jordan Reed,Rams,TE
2494,0.0,0.0,0.0,262144.0,0.0,0.0,4096.0,0.0,481890304.0,2015,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Larry Donnell,Falcons,TE
2495,0.0,0.0,0.0,117649.0,0.0,0.0,4096.0,0.0,208422380089.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Jacob Tamme,Giants,TE
2496,0.0,0.0,0.0,117649.0,0.0,0.0,64.0,0.0,34012224.0,2015,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Jake Stoneburner,Jaguars,TE
2497,0.0,0.0,0.0,117649.0,0.0,0.0,46656.0,0.0,117649000000.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Greg Olsen,Texans,TE
2498,0.0,0.0,0.0,117649.0,0.0,0.0,64.0,0.0,2985984.0,2015,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Virgil Green,Chiefs,TE
2499,0.0,0.0,0.0,117649.0,0.0,0.0,729.0,0.0,47045881.0,2015,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Charles Clay,Patriots,TE
2500,0.0,0.0,0.0,46656.0,0.0,0.0,1.0,0.0,117649.0,2015,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Garrett Graham,Panthers,TE
2501,0.0,0.0,0.0,46656.0,0.0,0.0,15625.0,0.0,56800235584.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Vernon Davis,Steelers,TE
2502,0.0,0.0,0.0,46656.0,0.0,0.0,729.0,0.0,56800235584.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Jordan Cameron,Jaguars,TE
2503,0.0,0.0,0.0,15625.0,0.0,0.0,117649.0,0.0,30840979456.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Jason Witten,Eagles,TE
2504,0.0,0.0,0.0,15625.0,0.0,0.0,64.0,0.0,24794911296.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,James O'Shaughnessy,Broncos,TE
2505,0.0,0.0,0.0,15625.0,0.0,0.0,4096.0,0.0,38068692544.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Travis Kelce,Broncos,TE
2506,0.0,0.0,0.0,4096.0,0.0,0.0,15625.0,0.0,10779215329.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Ladarius Green,Bengals,TE
2507,0.0,0.0,0.0,4096.0,0.0,0.0,15625.0,0.0,10779215329.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Jared Cook,Redskins,TE
2508,0.0,0.0,0.0,4096.0,0.0,0.0,4096.0,0.0,5489031744.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Chase Coffman,Browns,TE
2509,0.0,0.0,0.0,4096.0,0.0,0.0,4096.0,0.0,12230590464.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Martellus Bennett,Cardinals,TE
2510,0.0,0.0,0.0,729.0,0.0,0.0,64.0,0.0,2176782336.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Luke Willson,Packers,TE
2511,0.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,594823321.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Austin Seferian-Jenkins,Saints,TE
2512,0.0,0.0,0.0,64.0,0.0,0.0,729.0,0.0,148035889.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Scott Chandler,Bills,TE
2513,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11390625.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Michael Williams,Bills,TE
2514,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,2985984.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Benjamin Watson,Buccaneers,TE
2515,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4826809.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Craig Stevens,Browns,TE
2516,0.0,0.0,0.0,1.0,0.0,0.0,729.0,0.0,11390625.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Mychal Rivera,Ravens,TE
2517,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,7529536.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Zach Miller,Cardinals,TE
2518,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11390625.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Lance Kendricks,Redskins,TE
2519,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1771561.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Jimmy Graham,Packers,TE
2520,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47045881.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,C.J. Fiedorowicz,Panthers,TE
2521,0.0,0.0,0.0,1.0,0.0,0.0,729.0,0.0,24137569.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Zach Ertz,Cowboys,TE
2522,0.0,0.0,0.0,1.0,0.0,0.0,729.0,0.0,47045881.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Owen Daniels,Chiefs,TE
2523,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,1000000.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Garrett Celek,Steelers,TE
2524,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1771561.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Blake Bell,Steelers,TE
2525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24137569.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Gary Barnidge,Titans,TE
2526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262144.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Maxx Williams,Raiders,TE
2527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4096.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Clive Walford,Ravens,TE
2528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Geoff Swaim,Eagles,TE
2529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46656.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Lee Smith,Ravens,TE
2530,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Matthew Mulligan,Patriots,TE
2531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Josh Hill,Buccaneers,TE
2532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15625.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Jermaine Gresham,Bears,TE
2533,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16777216.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,1.0,0.0,Gavin Escobar,Eagles,TE
2534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,729.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Jerome Cunningham,Falcons,TE
2535,0.0,0.0,0.0,244140625.0,0.0,0.0,262144.0,0.0,5789336458816.0,2015,64.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Greg Olsen,Saints,TE
2536,0.0,0.0,0.0,16777216.0,0.0,0.0,46656.0,0.0,1340095640625.0,2015,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Gary Barnidge,Raiders,TE
2537,0.0,0.0,0.0,7529536.0,0.0,0.0,117649.0,0.0,326940373369.0,2015,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Jimmy Graham,Bears,TE
2538,0.0,0.0,0.0,7529536.0,0.0,0.0,15625.0,0.0,304006671424.0,2015,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Charles Clay,Dolphins,TE
2539,0.0,0.0,0.0,1000000.0,0.0,0.0,46656.0,0.0,262144000000.0,2015,0.0,0.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Travis Kelce,Packers,TE
2540,0.0,0.0,0.0,1000000.0,0.0,0.0,729.0,0.0,6321363049.0,2015,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Clay Harbor,Patriots,TE
2541,0.0,0.0,0.0,1000000.0,0.0,0.0,4096.0,0.0,1061520150601.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Rob Gronkowski,Jaguars,TE
2542,0.0,0.0,0.0,531441.0,0.0,0.0,46656.0,0.0,782757789696.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Jordan Reed,Giants,TE
2543,0.0,0.0,0.0,262144.0,0.0,0.0,15625.0,0.0,481890304.0,2015,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Owen Daniels,Lions,TE
2544,0.0,0.0,0.0,46656.0,0.0,0.0,46656.0,0.0,75418890625.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Jason Witten,Falcons,TE
2545,0.0,0.0,0.0,46656.0,0.0,0.0,117649.0,0.0,98867482624.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Delanie Walker,Colts,TE
2546,0.0,0.0,0.0,46656.0,0.0,0.0,4096.0,0.0,51520374361.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Eric Ebron,Broncos,TE
2547,0.0,0.0,0.0,15625.0,0.0,0.0,4096.0,0.0,17596287801.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Coby Fleener,Titans,TE
2548,0.0,0.0,0.0,4096.0,0.0,0.0,729.0,0.0,7256313856.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Maxx Williams,Bengals,TE
2549,0.0,0.0,0.0,4096.0,0.0,0.0,729.0,0.0,4096000000.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Crockett Gillmore,Bengals,TE
2550,0.0,0.0,0.0,729.0,0.0,0.0,4096.0,0.0,5489031744.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,1.0,0.0,Benjamin Watson,Panthers,TE
2551,0.0,0.0,0.0,729.0,0.0,0.0,4096.0,0.0,1838265625.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,John Phillips,Min,TE
2552,0.0,0.0,0.0,729.0,0.0,0.0,64.0,0.0,1544804416.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Jermaine Gresham,49ers,TE
2553,0.0,0.0,0.0,729.0,0.0,0.0,64.0,0.0,729000000.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Zach Ertz,Jets,TE
2554,0.0,0.0,0.0,729.0,0.0,0.0,729.0,0.0,1073741824.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Jack Doyle,Titans,TE
2555,0.0,0.0,0.0,729.0,0.0,0.0,729.0,0.0,1073741824.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Larry Donnell,Redskins,TE
2556,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0.0,46656.0,2015,0.0,0.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Levine Toilolo,Cowboys,TE
2557,0.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,594823321.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Craig Stevens,Colts,TE
2558,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0.0,85766121.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Zach Miller,Seahawks,TE
2559,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0.0,308915776.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Virgil Green,Lions,TE
2560,0.0,0.0,0.0,64.0,0.0,0.0,729.0,0.0,387420489.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Daniel Fells,Redskins,TE
2561,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0.0,308915776.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Anthony Fasano,Colts,TE
2562,0.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,244140625.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Scott Chandler,Jaguars,TE
2563,0.0,0.0,0.0,64.0,0.0,0.0,729.0,0.0,594823321.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Garrett Celek,Cardinals,TE
2564,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4826809.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Jake Stoneburner,Bills,TE
2565,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,7529536.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Kyle Rudolph,Chargers,TE
2566,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,11390625.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Richard Rodgers,Chiefs,TE
2567,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,7529536.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Andrew Quarless,Chiefs,TE
2568,0.0,0.0,0.0,1.0,0.0,0.0,729.0,0.0,34012224.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Brandon Myers,Texans,TE
2569,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,24137569.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Heath Miller,Rams,TE
2570,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,2985984.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Lance Kendricks,Steelers,TE
2571,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1000000.0,2015,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Josh Hill,Panthers,TE
2572,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4826809.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Darren Fells,49ers,TE
2573,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.0,47045881.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Ed Dickson,Saints,TE
