,Rush 2PT,Rush TD,Pass 2PT,Points,Pass Attempts,Pass TD,Receptions,Pass Interceptions,Receiving Yards,Year,Receiving TD,Pass Yards,Receiving 2PT,Away Games,Fumble TD,Rush Yards,Week,Rush Attempts,Fumbles Lost,Pass Completions,Name,Opponent,Position
3308,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,73.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Vernon Davis,Seahawks,TE
3309,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Rob Gronkowski,Bengals,TE
3310,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,43.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Tony Scheffler,Bears,TE
3311,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,43.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Zach Miller,Titans,TE
3312,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,40.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Heath Miller,Falcons,TE
3313,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,45.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Aaron Hernandez,Bengals,TE
3314,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,47.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Jermichael Finley,Eagles,TE
3315,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,46.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Anthony Fasano,Bills,TE
3316,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,32.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Kellen Winslow,Browns,TE
3317,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,27.0,2010,0.0,0.0,0.0,1.0,0.0,10.0,1,1.0,0.0,0.0,Delanie Walker,Seahawks,TE
3318,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,36.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Daniel Graham,Jaguars,TE
3319,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,35.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Tony Gonzalez,Steelers,TE
3320,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,32.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Brent Celek,Packers,TE
3321,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,36.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,John Carlson,49ers,TE
3322,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,27.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Jason Witten,Redskins,TE
3323,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,23.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Jeremy Shockey,Min,TE
3324,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,37.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,Greg Olsen,Lions,TE
3325,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,28.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Randy McMichael,Chiefs,TE
3326,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,16.0,2010,0.0,0.0,0.0,1.0,0.0,-1.0,1,1.0,0.0,0.0,Benjamin Watson,Buccaneers,TE
3327,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Craig Stevens,Raiders,TE
3328,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Dante Rosario,Giants,TE
3329,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,11.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Justin Peelle,Steelers,TE
3330,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Cameron Morrah,49ers,TE
3331,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,13.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Dustin Keller,Ravens,TE
3332,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,15.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Daniel Fells,Cardinals,TE
3333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Kevin Boss,Panthers,TE
3334,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,11.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Travis Beckum,Panthers,TE
3335,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,18.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Billy Bajema,Cardinals,TE
3336,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,David Thomas,Min,TE
3337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Jerramy Stevens,Browns,TE
3338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Stephen Spach,Rams,TE
3339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Brandon Pettigrew,Bears,TE
3340,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Brandon Myers,Titans,TE
3341,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Zach Miller,Broncos,TE
3342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Jim Kleinsasser,Saints,TE
3343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Michael Hoomanawanui,Cardinals,TE
3344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Dan Gronkowski,Jaguars,TE
3345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Jeff Dugan,Saints,TE
3346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,Owen Daniels,Colts,TE
3347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Nate Byham,Seahawks,TE
3348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,Martellus Bennett,Redskins,TE
3349,0.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,115.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Dustin Keller,Patriots,TE
3350,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,57.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Antonio Gates,Jaguars,TE
3351,0.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,83.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Dallas Clark,Giants,TE
3352,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,64.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Chris Cooley,Texans,TE
3353,0.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,108.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Brandon Pettigrew,Eagles,TE
3354,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,101.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Aaron Hernandez,Jets,TE
3355,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,103.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Jermichael Finley,Bills,TE
3356,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,39.0,2010,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Greg Olsen,Cowboys,TE
3357,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,78.0,2010,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Vernon Davis,Saints,TE
3358,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,83.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Kellen Winslow,Panthers,TE
3359,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,86.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Visanthe Shiancoe,Dolphins,TE
3360,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,10.0,2010,1.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,David Thomas,49ers,TE
3361,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,70.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Marcedes Lewis,Chargers,TE
3362,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,62.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Benjamin Watson,Chiefs,TE
3363,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,62.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Fred Davis,Texans,TE
3364,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,51.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Jason Witten,Bears,TE
3365,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,58.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Tony Moeaki,Browns,TE
3366,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,47.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Dante Rosario,Buccaneers,TE
3367,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,49.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Zach Miller,Rams,TE
3368,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,48.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,John Carlson,Broncos,TE
3369,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,45.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Martellus Bennett,Bears,TE
3370,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,37.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Jeremy Shockey,49ers,TE
3371,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,35.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Todd Heap,Bengals,TE
3372,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,36.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Daniel Fells,Raiders,TE
3373,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,20.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Bo Scaife,Steelers,TE
3374,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,20.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Jim Kleinsasser,Dolphins,TE
3375,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,28.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Joel Dreessen,Redskins,TE
3376,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,24.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Owen Daniels,Redskins,TE
3377,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,27.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Brent Celek,Lions,TE
3378,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,26.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,Delanie Walker,Saints,TE
3379,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Jonathan Stupar,Packers,TE
3380,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Ben Patrick,Falcons,TE
3381,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Garrett Mills,Lions,TE
3382,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Rob Gronkowski,Jets,TE
3383,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,15.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Jermaine Gresham,Ravens,TE
3384,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,19.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Tony Gonzalez,Cardinals,TE
3385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Ed Dickson,Bengals,TE
3386,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Billy Bajema,Raiders,TE
3387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Craig Stevens,Steelers,TE
3388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Tony Scheffler,Eagles,TE
3389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Dennis Pitta,Bengals,TE
3390,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Bear Pascoe,Colts,TE
3391,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Heath Miller,Titans,TE
3392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Donald Lee,Bills,TE
3393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Reggie Kelly,Ravens,TE
3394,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Daniel Graham,Seahawks,TE
3395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Jared Cook,Steelers,TE
3396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,Nate Byham,Saints,TE
3397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,Travis Beckum,Colts,TE
3398,0.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,98.0,2010,2.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Dustin Keller,Dolphins,TE
3399,0.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,110.0,2010,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Tony Gonzalez,Saints,TE
3400,0.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,109.0,2010,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Antonio Gates,Seahawks,TE
3401,0.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,78.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Jeremy Shockey,Falcons,TE
3402,0.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,60.0,2010,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Tony Scheffler,Min,TE
3403,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,64.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Greg Olsen,Packers,TE
3404,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,64.0,2010,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Zach Miller,Cardinals,TE
3405,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,61.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,John Carlson,Chargers,TE
3406,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,115.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Jermichael Finley,Bears,TE
3407,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,47.0,2010,1.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Benjamin Watson,Ravens,TE
3408,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,44.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Tony Moeaki,49ers,TE
3409,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,43.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Rob Gronkowski,Bills,TE
3410,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,22.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Daniel Fells,Redskins,TE
3411,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,88.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Kevin Boss,Titans,TE
3412,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,65.0,2010,0.0,0.0,0.0,0.0,0.0,13.0,3,1.0,0.0,0.0,Aaron Hernandez,Bills,TE
3413,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,14.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Anthony Fasano,Jets,TE
3414,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,56.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Jason Witten,Texans,TE
3415,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,59.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Jermaine Gresham,Panthers,TE
3416,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,53.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Chris Cooley,Rams,TE
3417,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,44.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Brandon Pettigrew,Min,TE
3418,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,46.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Todd Heap,Browns,TE
3419,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,44.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Dallas Clark,Broncos,TE
3420,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,42.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Brent Celek,Jaguars,TE
3421,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,24.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Kellen Winslow,Steelers,TE
3422,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,24.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,David Thomas,Falcons,TE
3423,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,27.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Jonathan Stupar,Patriots,TE
3424,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,22.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Jerramy Stevens,Steelers,TE
3425,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,23.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Bo Scaife,Giants,TE
3426,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,29.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Ben Patrick,Raiders,TE
3427,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,25.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Heath Miller,Buccaneers,TE
3428,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,28.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Randy McMichael,Seahawks,TE
3429,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,22.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Vernon Davis,Chiefs,TE
3430,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,27.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Owen Daniels,Cowboys,TE
3431,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,26.0,2010,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,Martellus Bennett,Texans,TE
3432,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,23.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Travis Beckum,Titans,TE
3433,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Dante Rosario,Bengals,TE
3434,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,15.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Fendi Onobun,Redskins,TE
3435,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,15.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Marcedes Lewis,Eagles,TE
3436,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,17.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Jim Kleinsasser,Lions,TE
3437,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Jeff King,Bengals,TE
3438,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Jeff Dugan,Lions,TE
3439,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,Joel Dreessen,Cowboys,TE
