,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1894,330,0,0,0,Chris Kluwe,Raiders,0.0,K,11,0,0,2011,0
2090,526,0,0,0,Chris Kluwe,Bears,0.0,K,17,0,0,2011,0
