,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1589,25,0,1,0,Jay Feely,Panthers,4.0,K,1,4,4,2011,0
1627,63,0,0,0,Jay Feely,Redskins,3.0,K,2,3,3,2011,1
1656,92,0,3,1,Jay Feely,Seahawks,4.0,K,3,1,1,2011,1
1675,111,0,2,2,Jay Feely,Giants,9.0,K,4,3,3,2011,0
1712,148,1,1,1,Jay Feely,Min,6.0,K,5,1,1,2011,1
1769,205,0,0,0,Jay Feely,Steelers,2.0,K,7,2,2,2011,0
1783,219,0,2,2,Jay Feely,Ravens,9.0,K,8,3,3,2011,1
1816,252,0,2,2,Jay Feely,Rams,7.0,K,9,1,1,2011,0
1859,295,0,2,0,Jay Feely,Eagles,3.0,K,10,3,3,2011,1
1890,326,0,0,0,Jay Feely,49ers,1.0,K,11,1,1,2011,1
1900,336,0,3,3,Jay Feely,Rams,11.0,K,12,2,2,2011,1
1944,380,0,2,2,Jay Feely,Cowboys,7.0,K,13,1,1,2011,0
1987,423,0,0,0,Jay Feely,49ers,3.0,K,14,3,3,2011,0
2006,442,0,2,2,Jay Feely,Browns,8.0,K,15,2,2,2011,0
2050,486,0,1,1,Jay Feely,Bengals,4.0,K,16,1,1,2011,1
2064,500,0,3,3,Jay Feely,Seahawks,11.0,K,17,2,2,2011,0
