,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
878,359,0,5,5,Connor Barth,Chiefs,17.0,K,13,2,2,2014,1
922,403,1,1,1,Connor Barth,Bills,8.0,K,14,3,3,2014,0
943,424,0,5,5,Connor Barth,Chargers,16.0,K,15,1,1,2014,1
999,480,0,1,0,Connor Barth,Bengals,4.0,K,16,4,4,2014,1
1008,489,0,4,4,Connor Barth,Raiders,17.0,K,17,5,5,2014,0
1065,23,0,1,1,Connor Barth,Browns,5.0,K,1,2,2,2010,0
1091,49,0,2,2,Connor Barth,Panthers,8.0,K,2,2,2,2010,1
1128,86,0,2,2,Connor Barth,Steelers,7.0,K,3,1,1,2010,0
1194,152,0,1,1,Connor Barth,Bengals,6.0,K,5,3,3,2010,1
1228,186,0,2,0,Connor Barth,Saints,0.0,K,6,0,0,2010,0
1232,190,1,4,4,Connor Barth,Rams,14.0,K,7,0,0,2010,0
1266,224,0,2,1,Connor Barth,Cardinals,8.0,K,8,5,5,2010,1
1305,263,0,0,0,Connor Barth,Falcons,3.0,K,9,3,3,2010,1
1330,288,0,1,1,Connor Barth,Panthers,7.0,K,10,4,4,2010,0
1369,327,0,1,0,Connor Barth,49ers,3.0,K,11,3,3,2010,1
1401,359,0,1,1,Connor Barth,Ravens,4.0,K,12,1,1,2010,1
1425,383,0,1,1,Connor Barth,Falcons,6.0,K,13,3,3,2010,0
1443,401,0,3,3,Connor Barth,Redskins,9.0,K,14,0,0,2010,1
1483,441,0,2,2,Connor Barth,Lions,8.0,K,15,2,2,2010,0
1516,474,0,2,1,Connor Barth,Seahawks,8.0,K,16,5,5,2010,0
1535,493,0,3,3,Connor Barth,Saints,11.0,K,17,2,2,2010,1
1577,13,0,2,2,Connor Barth,Lions,8.0,K,1,2,2,2011,0
1620,56,0,1,1,Connor Barth,Min,6.0,K,2,3,3,2011,1
1639,75,0,3,3,Connor Barth,Falcons,10.0,K,3,1,1,2011,0
1683,119,0,2,1,Connor Barth,Colts,6.0,K,4,3,3,2011,0
1719,155,0,1,1,Connor Barth,49ers,3.0,K,5,0,0,2011,1
1724,160,0,5,4,Connor Barth,Saints,14.0,K,6,2,2,2011,0
1766,202,0,1,1,Connor Barth,Bears,4.0,K,7,1,1,2011,0
1808,244,0,3,3,Connor Barth,Saints,10.0,K,9,1,1,2011,1
1855,291,1,1,1,Connor Barth,Texans,5.0,K,10,0,0,2011,0
1872,308,0,2,2,Connor Barth,Packers,8.0,K,11,2,2,2011,1
1923,359,0,1,1,Connor Barth,Titans,5.0,K,12,2,2,2011,1
1928,364,1,4,4,Connor Barth,Panthers,15.0,K,13,1,1,2011,0
1991,427,0,0,0,Connor Barth,Jaguars,2.0,K,14,2,2,2011,1
2024,460,0,0,0,Connor Barth,Cowboys,1.0,K,15,1,1,2011,0
2051,487,0,1,1,Connor Barth,Panthers,4.0,K,16,1,1,2011,1
2085,521,0,1,1,Connor Barth,Falcons,4.0,K,17,1,1,2011,1
2224,133,0,3,3,Connor Barth,Jaguars,12.0,K,5,3,3,2015,0
2281,190,0,3,3,Connor Barth,Redskins,12.0,K,7,3,3,2015,1
2314,223,0,3,3,Connor Barth,Falcons,11.0,K,8,2,2,2015,1
