,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,19,19.0,0.0,2.0,1.0,Phil Dawson,Lions,5.0,K,1,2.0,2.0,2017.0,6,6.0,0.0,1.0,3.0,Cardinals,263.0,23.0,16.0,DST,45.0,1.0,0.0,Lions,308.0,1.0
1,36,19.0,0.0,2.0,1.0,Phil Dawson,Colts,5.0,K,2,2.0,2.0,2017.0,45,26.0,0.0,1.0,0.0,Cardinals,310.0,46.0,3.0,DST,63.0,1.0,0.0,Colts,373.0,0.0
2,85,27.5,0.0,3.0,2.0,Phil Dawson,Cardinals,7.5,K,3,1.5,1.5,2017.0,89,24.0,0.0,0.0,1.0,Cowboys,237.5,24.0,11.0,DST,79.0,2.5,0.0,Cardinals,316.5,0.5
3,103,46.66666666666666,0.0,2.6666666666666665,1.6666666666666667,Phil Dawson,Cardinals,6.666666666666668,K,4,1.6666666666666667,1.6666666666666667,2017.0,107,45.66666666666666,0.0,0.0,0.6666666666666666,49ers,216.33333333333331,25.33333333333333,7.666666666666668,DST,85.66666666666667,2.0,0.0,Cardinals,302.0,0.3333333333333333
4,157,60.75,0.25,3.0,2.25,Phil Dawson,Eagles,8.5,K,5,1.25,1.25,2017.0,131,64.25,0.0,1.0,0.75,Cardinals,285.0,23.0,9.25,DST,70.75,2.5,0.0,Eagles,355.75,0.25
5,173,80.0,0.2,2.6,1.8,Phil Dawson,Cardinals,7.0,K,6,1.2,1.2,2017.0,172,78.8,0.0,0.0,0.8,Buccaneers,231.2,25.0,7.0,DST,94.8,2.0,0.0,Cardinals,326.0,0.2
6,215,95.5,0.16666666666666666,2.333333333333333,1.6666666666666667,Phil Dawson,Rams,7.166666666666668,K,7,1.8333333333333333,1.8333333333333333,2017.0,186,89.0,0.16666666666666666,0.5,1.1666666666666667,Cardinals,210.66666666666663,23.0,14.0,DST,139.5,3.333333333333333,0.16666666666666666,Rams,350.16666666666674,0.6666666666666666
7,252,112.57142857142857,0.14285714285714285,2.142857142857143,1.4285714285714286,Phil Dawson,49ers,6.142857142857142,K,9,1.5714285714285714,1.5714285714285714,2017.0,254,127.625,0.0,0.5,0.625,Cardinals,250.25,27.375,6.125,DST,131.75,2.125,0.0,49ers,382.0,0.0
8,291,130.0,0.125,2.25,1.5,Phil Dawson,Cardinals,6.375,K,10,1.625,1.625,2017.0,279,126.125,0.0,0.125,1.0,Steelers,249.25,25.125,7.5,DST,100.5,2.25,0.0,Cardinals,349.75,0.125
9,319,147.88888888888889,0.1111111111111111,2.1111111111111107,1.4444444444444444,Phil Dawson,Texans,6.111111111111112,K,11,1.6666666666666667,1.5555555555555556,2017.0,307,144.66666666666666,0.0,0.4444444444444444,0.8888888888888888,Cardinals,253.77777777777774,26.777777777777782,10.222222222222221,DST,96.88888888888887,2.555555555555556,0.1111111111111111,Texans,350.66666666666674,0.4444444444444444
10,326,165.0,0.1,1.9,1.3,Phil Dawson,Cardinals,5.8,K,12,1.8,1.7,2017.0,333,159.8,0.0,0.2,0.9,Jaguars,242.9,25.4,7.1,DST,101.3,2.4,0.0,Cardinals,344.2,0.1
11,379,179.63636363636363,0.18181818181818185,2.090909090909091,1.5454545454545454,Phil Dawson,Cardinals,6.636363636363638,K,13,1.7272727272727273,1.6363636363636365,2017.0,377,175.54545454545453,0.0,0.3636363636363637,0.9090909090909092,Rams,232.45454545454547,25.272727272727273,7.363636363636362,DST,100.36363636363636,2.4545454545454546,0.0,Cardinals,332.8181818181818,0.09090909090909093
