,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
13,2016,1,Cardinals,0,2,0,Patriots,257,23,7.0,DST,106,2.0,0,363,0,0
32,2016,2,Cardinals,0,1,4,Buccaneers,221,7,26.0,DST,85,3.0,0,306,1,0
81,2016,3,Cardinals,0,0,1,Bills,89,33,8.0,DST,208,4.0,1,297,0,1
111,2016,4,Cardinals,0,1,0,LA,247,17,8.0,DST,41,2.0,0,288,0,0
129,2016,5,Cardinals,0,1,2,49ers,135,21,16.0,DST,151,7.0,1,286,0,1
154,2016,6,Cardinals,0,0,2,Jets,197,3,15.0,DST,33,1.0,0,230,0,0
196,2016,7,Cardinals,0,0,0,Seahawks,205,6,11.0,DST,52,1.0,0,257,0,0
232,2016,8,Cardinals,0,1,0,Panthers,208,30,3.0,DST,141,1.0,0,349,0,1
277,2016,10,Cardinals,0,1,0,49ers,198,20,9.0,DST,83,3.0,0,281,0,0
311,2016,11,Cardinals,1,1,0,Min,145,30,6.0,DST,72,2.0,0,217,0,1
339,2016,12,Cardinals,0,0,1,Falcons,244,38,5.0,DST,116,3.0,0,360,0,1
369,2016,13,Cardinals,0,1,1,Redskins,246,23,7.0,DST,87,2.0,0,333,0,0
403,2016,14,Cardinals,0,2,1,Dolphins,231,26,8.0,DST,83,1.0,0,314,0,1
424,2016,15,Cardinals,0,1,0,Saints,358,48,11.0,DST,130,3.0,0,488,1,0
456,2016,16,Cardinals,1,1,0,Seahawks,313,31,10.0,DST,78,6.0,0,391,0,1
480,2016,17,Cardinals,0,1,2,LA,71,6,29.0,DST,52,7.0,0,123,1,1
523,2013,1,Cardinals,0,1,1,Rams,299,27,11.0,DST,67,0.0,0,366,1,1
568,2013,2,Cardinals,1,1,0,Lions,273,21,6.0,DST,49,1.0,0,322,0,0
594,2013,3,Cardinals,0,0,1,Saints,319,31,6.0,DST,104,4.0,0,423,0,1
619,2013,4,Cardinals,0,1,2,Buccaneers,173,10,15.0,DST,80,2.0,0,253,0,1
638,2013,5,Cardinals,0,1,3,Panthers,258,6,27.0,DST,95,7.0,1,353,0,0
685,2013,6,Cardinals,0,1,1,49ers,238,32,6.0,DST,149,2.0,0,387,0,1
715,2013,7,Cardinals,0,2,0,Seahawks,209,34,7.0,DST,135,3.0,0,344,0,0
728,2013,8,Cardinals,0,0,4,Falcons,265,13,19.0,DST,27,4.0,0,292,0,0
785,2013,10,Cardinals,1,1,0,Texans,159,24,14.0,DST,76,3.0,0,235,1,0
813,2013,11,Cardinals,0,0,2,Jaguars,242,14,10.0,DST,32,2.0,0,274,0,1
840,2013,12,Cardinals,0,0,1,Colts,159,11,16.0,DST,80,1.0,0,239,1,0
883,2013,13,Cardinals,0,0,0,Eagles,202,24,6.0,DST,105,5.0,0,307,0,1
898,2013,14,Cardinals,0,0,2,Rams,157,10,23.0,DST,100,4.0,1,257,1,0
936,2013,15,Cardinals,0,1,2,Titans,394,34,15.0,DST,66,3.0,0,460,1,1
968,2013,16,Cardinals,0,1,1,Seahawks,89,10,15.0,DST,103,4.0,0,192,0,1
1019,2013,17,Cardinals,0,0,0,49ers,292,23,3.0,DST,83,2.0,0,375,0,0
1040,2014,1,Cardinals,0,0,1,Chargers,238,17,6.0,DST,52,0.0,0,290,0,0
1058,2014,2,Cardinals,0,2,2,Giants,260,14,20.0,DST,81,2.0,0,341,1,1
1107,2014,3,Cardinals,1,0,0,49ers,236,14,7.0,DST,82,1.0,0,318,0,0
1166,2014,5,Cardinals,0,0,2,Broncos,476,41,5.0,DST,92,1.0,0,568,0,1
1177,2014,6,Cardinals,0,1,3,Redskins,335,20,20.0,DST,72,2.0,0,407,1,0
1218,2014,7,Cardinals,0,0,0,Raiders,164,13,8.0,DST,56,1.0,0,220,0,1
1247,2014,8,Cardinals,0,1,2,Eagles,411,20,10.0,DST,110,0.0,0,521,0,0
1274,2014,9,Cardinals,1,0,2,Cowboys,174,17,11.0,DST,92,1.0,0,266,0,1
1293,2014,10,Cardinals,0,1,2,Rams,174,14,28.0,DST,70,6.0,0,244,2,0
1321,2014,11,Cardinals,0,0,1,Lions,164,6,16.0,DST,98,4.0,0,262,0,0
1354,2014,12,Cardinals,1,0,0,Seahawks,169,19,13.0,DST,124,7.0,0,293,0,1
1391,2014,13,Cardinals,0,0,1,Falcons,358,29,9.0,DST,142,1.0,0,500,1,1
1415,2014,14,Cardinals,0,1,1,Chiefs,264,14,13.0,DST,126,5.0,0,390,0,0
1446,2014,15,Cardinals,0,1,1,Rams,211,6,16.0,DST,69,2.0,0,280,0,1
1502,2014,16,Cardinals,0,0,0,Seahawks,329,35,1.0,DST,267,1.0,0,596,0,0
1530,2014,17,Cardinals,0,0,0,49ers,189,20,5.0,DST,206,1.0,0,395,0,1
1545,2011,1,Cardinals,0,0,1,Panthers,403,21,13.0,DST,74,4.0,0,477,1,0
1579,2011,2,Cardinals,1,0,2,Redskins,283,22,8.0,DST,172,1.0,0,455,0,1
1607,2011,3,Cardinals,0,0,1,Seahawks,139,13,13.0,DST,122,4.0,0,261,0,1
1652,2011,4,Cardinals,0,2,0,Giants,306,31,5.0,DST,54,1.0,0,360,0,0
1683,2011,5,Cardinals,0,1,0,Min,160,34,3.0,DST,172,1.0,0,332,0,1
1739,2011,7,Cardinals,0,0,0,Steelers,354,32,2.0,DST,91,2.0,0,445,0,0
1749,2011,8,Cardinals,0,1,1,Ravens,298,30,13.0,DST,107,3.0,0,405,1,1
1768,2011,9,Cardinals,1,0,1,Rams,233,13,21.0,DST,150,4.0,0,383,1,0
1810,2011,10,Cardinals,0,0,2,Eagles,123,17,10.0,DST,166,2.0,0,289,0,1
1845,2011,11,Cardinals,2,0,1,49ers,267,23,7.0,DST,164,0.0,0,431,0,1
1859,2011,12,Cardinals,0,2,0,Rams,186,20,16.0,DST,86,2.0,0,272,1,1
1895,2011,13,Cardinals,0,0,0,Cowboys,261,13,12.0,DST,75,5.0,0,336,0,0
1937,2011,14,Cardinals,0,0,0,49ers,143,19,9.0,DST,90,5.0,0,233,0,0
1971,2011,15,Cardinals,0,1,0,Browns,213,17,8.0,DST,120,2.0,0,333,0,0
2003,2011,16,Cardinals,0,2,0,Bengals,136,23,7.0,DST,165,2.0,0,301,0,1
2024,2011,17,Cardinals,1,0,1,Seahawks,191,20,12.0,DST,178,4.0,0,369,0,0
2058,2012,1,Cardinals,1,1,1,Seahawks,139,16,13.0,DST,115,3.0,0,254,0,0
2084,2012,2,Cardinals,1,0,1,Patriots,297,18,12.0,DST,90,4.0,0,387,0,1
