,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,34,34,0,0,Antonio Gates,Broncos,0,0,0,0,0,0,1.0,TE,0,0,17,2,0,0,0,0,1,2017,16,16,1,0,1,Chargers,185,21,6.0,DST,64,1.0,0,Broncos,249,0
1,58,58,0,0,Antonio Gates,Chargers,0,0,0,0,0,0,7.0,TE,0,1,11,2,0,0,0,0,2,2017,50,50,0,0,0,Dolphins,225,19,6.0,DST,111,2.0,0,Chargers,336,0
2,120,120,0,0,Antonio Gates,Chargers,0,0,0,0,0,0,3.0,TE,0,0,30,2,0,0,0,0,3,2017,79,79,0,0,0,Chiefs,122,24,6.0,DST,189,5.0,0,Chargers,311,0
3,198,198,0,0,Antonio Gates,Chargers,0,0,0,0,0,0,1.0,TE,0,0,18,3,0,0,0,0,4,2017,122,122,0,0,0,Eagles,240,26,2.0,DST,214,1.0,0,Chargers,454,0
4,234,234,0,0,Antonio Gates,Giants,0,0,0,0,0,0,2.0,TE,0,0,23,2,0,0,0,0,5,2017,147,147,0,0,1,Chargers,258,27,5.0,DST,124,0.0,1,Giants,382,0
5,287,287,0,0,Antonio Gates,Raiders,0,0,0,0,0,0,1.0,TE,0,0,16,1,0,0,0,0,6,2017,171,171,0,1,0,Chargers,263,17,7.0,DST,80,1.0,0,Raiders,343,0
6,349,349,0,0,Antonio Gates,Chargers,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,7,2017,183,183,0,2,1,Broncos,182,0,27.0,DST,69,5.0,0,Chargers,251,1
7,375,375,0,0,Antonio Gates,Patriots,0,0,0,0,0,0,2.0,TE,0,0,25,2,0,0,0,0,8,2017,220,220,1,0,1,Chargers,192,13,14.0,DST,157,1.0,1,Patriots,349,0
8,481,481,0,0,Antonio Gates,Jaguars,0,0,0,0,0,0,0.0,TE,0,0,3,1,0,0,0,0,10,2017,277,277,0,1,1,Chargers,235,17,8.0,DST,87,0.0,0,Jaguars,322,0
9,608,608,0,0,Antonio Gates,Chargers,0,0,0,0,0,0,3.0,TE,0,0,32,3,0,0,0,0,13,2017,361,361,0,1,1,Browns,202,10,14.0,DST,89,3.0,0,Chargers,291,0
