,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,25,0,2,1,Kai Forbath,Dolphins,4.0,K,1,1,1,2015,0,Dolphins,0,0,2,Redskins,188,10,18.0,DST,161,1.0,0,349,1,1
1,209,0,0,0,Kai Forbath,Colts,3.0,K,7,4,3,2015,1,Colts,0,0,1,Saints,266,27,5.0,DST,183,2.0,0,449,0,0
2,220,1,1,1,Kai Forbath,Giants,12.0,K,8,7,7,2015,0,Giants,0,0,2,Saints,505,52,10.0,DST,103,0.0,0,608,1,1
3,264,0,1,0,Kai Forbath,Titans,4.0,K,9,4,4,2015,0,Titans,1,1,1,Saints,355,28,10.0,DST,61,4.0,0,416,0,1
4,294,0,0,0,Kai Forbath,Redskins,2.0,K,10,2,2,2015,1,Redskins,0,0,2,Saints,192,14,16.0,DST,158,2.0,0,350,1,0
5,339,1,2,2,Kai Forbath,Texans,8.0,K,12,0,0,2015,1,Texans,0,0,1,Saints,218,6,14.0,DST,50,2.0,0,268,0,0
6,380,0,1,0,Kai Forbath,Panthers,4.0,K,13,4,4,2015,0,Panthers,0,0,1,Saints,264,38,4.0,DST,70,2.0,0,334,0,1
7,408,0,1,1,Kai Forbath,Buccaneers,6.0,K,14,3,3,2015,1,Buccaneers,0,0,0,Saints,301,24,3.0,DST,87,2.0,0,388,0,0
8,432,0,2,2,Kai Forbath,Lions,9.0,K,15,3,3,2015,0,Lions,0,0,0,Saints,330,27,2.0,DST,69,1.0,0,399,0,1
9,464,0,3,1,Kai Forbath,Jaguars,8.0,K,16,5,5,2015,0,Jaguars,1,0,0,Saints,402,38,3.0,DST,135,1.0,0,537,0,1
10,503,0,2,2,Kai Forbath,Falcons,8.0,K,17,2,2,2015,1,Falcons,0,1,0,Saints,323,20,6.0,DST,67,0.0,0,390,0,0
