,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
189,1,3,3,Adam Vinatieri,Den,15.00,K,7,4,4,2013
190,1,3,3,Graham Gano,Stl,14.00,K,7,3,3,2013
191,0,4,4,Shaun Suisham,Bal,13.00,K,7,1,1,2013
192,1,2,2,Stephen Hauschka,@Ari,12.00,K,7,4,4,2013
193,0,3,3,Nick Folk,NE,12.00,K,7,3,3,2013
194,1,3,3,Jay Feely,Sea,12.00,K,7,1,1,2013
195,1,3,2,Mike Nugent,@Det,11.00,K,7,3,3,2013
196,0,3,3,Rian Lindell,@Atl,11.00,K,7,2,2,2013
197,0,3,2,Robbie Gould,@Was,11.00,K,7,5,5,2013
198,0,3,3,Dan Carpenter,@Mia,11.00,K,7,2,2,2013
199,0,3,3,Josh Brown,Min,11.00,K,7,2,2,2013
200,0,3,3,Justin Tucker,@Pit,10.00,K,7,1,1,2013
201,0,3,3,Randy Bullock,@KC,10.00,K,7,1,1,2013
202,0,2,2,Matt Prater,@Ind,9.00,K,7,3,3,2013
203,0,2,2,Stephen Gostkowski,@NYJ,9.00,K,7,3,3,2013
204,0,1,1,Kai Forbath,Chi,9.00,K,7,6,6,2013
205,0,2,2,Greg Zuerlein,@Car,7.00,K,7,1,1,2013
206,0,1,1,Phil Dawson,@Ten,7.00,K,7,4,4,2013
207,0,2,2,Billy Cundiff,@GB,7.00,K,7,1,1,2013
208,0,2,1,Mason Crosby,Cle,7.00,K,7,4,4,2013
209,0,1,1,Matt Bryant,TB,7.00,K,7,4,4,2013
210,0,2,2,Josh Scobee,SD,6.00,K,7,0,0,2013
211,0,1,1,Nick Novak,@Jax,6.00,K,7,3,3,2013
212,0,2,1,David Akers,Cin,6.00,K,7,3,3,2013
213,0,1,1,Ryan Succop,Hou,5.00,K,7,2,2,2013
214,0,1,1,Rob Bironas,SF,5.00,K,7,2,2,2013
215,0,1,1,Dan Bailey,@Phi,5.00,K,7,2,2,2013
216,0,1,0,Caleb Sturgis,Buf,3.00,K,7,3,3,2013
217,0,2,1,Alex Henery,Dal,3.00,K,7,0,0,2013
218,0,1,0,Blair Walsh,@NYG,1.00,K,7,1,1,2013
219,2,3,3,Dan Bailey,@Det,16.00,K,8,3,3,2013
220,0,5,5,Josh Brown,@Phi,15.00,K,8,0,0,2013
221,0,3,3,Mason Crosby,@Min,14.00,K,8,5,5,2013
222,0,4,3,Ryan Succop,Cle,11.00,K,8,2,2,2013
223,1,3,3,Nick Folk,@Cin,11.00,K,8,0,0,2013
224,0,4,3,Greg Zuerlein,Sea,9.00,K,8,0,0,2013
225,0,1,1,Matt Prater,Was,9.00,K,8,6,6,2013
226,0,2,2,Stephen Gostkowski,Mia,9.00,K,8,3,3,2013
227,0,2,2,Jay Feely,Atl,9.00,K,8,3,3,2013
228,0,1,1,Blair Walsh,GB,7.00,K,8,4,4,2013
229,1,3,1,Caleb Sturgis,@NE,7.00,K,8,2,2,2013
230,0,0,0,Mike Nugent,NYJ,7.00,K,8,7,7,2013
231,0,2,2,Rian Lindell,Car,7.00,K,8,1,1,2013
232,0,1,1,Graham Gano,@TB,7.00,K,8,4,4,2013
233,0,2,2,Matt Bryant,@Ari,7.00,K,8,1,1,2013
234,0,1,1,David Akers,Dal,7.00,K,8,4,4,2013
235,0,0,0,Phil Dawson,@Jax,6.00,K,8,6,6,2013
236,0,2,0,Garrett Hartley,Buf,5.00,K,8,5,5,2013
237,0,1,1,Billy Cundiff,@KC,5.00,K,8,2,2,2013
238,0,2,1,Dan Carpenter,@NO,5.00,K,8,2,2,2013
239,0,3,1,Shaun Suisham,@Oak,4.00,K,8,1,1,2013
240,0,1,1,Josh Scobee,SF,4.00,K,8,1,1,2013
241,0,0,0,Sebastian Janikowski,Pit,3.00,K,8,3,3,2013
242,0,0,0,Kai Forbath,@Den,3.00,K,8,3,3,2013
243,0,0,0,Stephen Hauschka,@Stl,2.00,K,8,2,2,2013
244,0,0,0,Alex Henery,NYG,1.00,K,8,1,1,2013
245,0,0,0,Steve Weatherford,@Phi,0.00,K,8,0,0,2013
246,0,4,4,Nick Folk,NO,14.00,K,9,2,2,2013
247,0,2,2,Stephen Gostkowski,Pit,13.00,K,9,7,7,2013
248,1,2,2,Graham Gano,Atl,12.00,K,9,4,4,2013
249,0,3,3,Ryan Succop,@Buf,11.00,K,9,2,2,2013
250,1,2,2,Mike Nugent,@Mia,10.00,K,9,2,2,2013
251,1,2,2,Sebastian Janikowski,Phi,10.00,K,9,2,2,2013
252,1,3,2,Garrett Hartley,@NYJ,10.00,K,9,2,2,2013
253,0,2,2,Stephen Hauschka,TB,9.00,K,9,3,3,2013
254,0,2,2,Robbie Gould,@GB,9.00,K,9,3,3,2013
255,0,2,2,Dan Bailey,Min,9.00,K,9,3,3,2013
256,0,3,2,Caleb Sturgis,Cin,8.00,K,9,2,2,2013
257,0,2,2,Mason Crosby,Chi,8.00,K,9,2,2,2013
258,0,3,2,Adam Vinatieri,@Hou,7.00,K,9,1,1,2013
259,0,1,1,Shaun Suisham,@NE,7.00,K,9,4,4,2013
260,0,0,0,Alex Henery,@Oak,7.00,K,9,7,7,2013
261,0,2,2,Dan Carpenter,KC,7.00,K,9,1,1,2013
262,1,1,1,Justin Tucker,@Cle,6.00,K,9,1,1,2013
263,0,1,1,Nick Novak,@Was,6.00,K,9,3,3,2013
264,0,1,1,Rian Lindell,@Sea,6.00,K,9,3,3,2013
265,0,3,1,Kai Forbath,SD,6.00,K,9,3,3,2013
266,0,1,1,Billy Cundiff,Bal,6.00,K,9,3,3,2013
267,0,4,1,Randy Bullock,Ind,6.00,K,9,3,3,2013
268,0,1,1,Blair Walsh,@Dal,5.00,K,9,3,2,2013
269,0,1,1,Matt Bryant,@Car,4.00,K,9,1,1,2013
270,0,0,0,Rob Bironas,@Stl,4.00,K,9,4,4,2013
271,0,1,0,Greg Zuerlein,Ten,3.00,K,9,3,3,2013
272,1,4,4,Stephen Hauschka,@Atl,17.00,K,10,3,3,2013
273,0,3,3,Shaun Suisham,Buf,11.00,K,10,2,2,2013
274,1,3,3,Phil Dawson,Car,11.00,K,10,0,0,2013
275,0,2,2,Blair Walsh,Was,10.00,K,10,4,4,2013
276,0,2,2,Josh Scobee,@Ten,9.00,K,10,3,3,2013
277,0,3,2,Alex Henery,@GB,9.00,K,10,3,3,2013
278,0,2,2,Kai Forbath,@Min,9.00,K,10,3,3,2013
279,0,2,2,Jay Feely,Hou,9.00,K,10,3,3,2013
280,0,2,2,Rob Bironas,Jax,9.00,K,10,3,3,2013
281,0,1,1,Greg Zuerlein,@Ind,8.00,K,10,5,5,2013
282,0,2,2,Justin Tucker,Cin,8.00,K,10,2,2,2013
283,0,3,2,Nick Novak,Den,8.00,K,10,2,2,2013
284,0,2,2,Rian Lindell,Mia,8.00,K,10,2,2,2013
285,0,2,2,Sebastian Janikowski,@NYG,8.00,K,10,2,2,2013
286,0,2,2,Caleb Sturgis,@TB,7.00,K,10,1,1,2013
287,0,1,0,Garrett Hartley,Dal,7.00,K,10,7,7,2013
288,0,2,2,Robbie Gould,Det,7.00,K,10,1,1,2013
289,0,4,2,Mason Crosby,Phi,7.00,K,10,1,1,2013
290,1,2,1,Graham Gano,@SF,6.00,K,10,1,1,2013
291,0,2,1,Randy Bullock,@Ari,6.00,K,10,3,3,2013
292,1,1,1,Matt Bryant,Sea,6.00,K,10,1,1,2013
293,0,1,1,Josh Brown,Oak,6.00,K,10,3,3,2013
294,0,2,1,Mike Nugent,@Bal,5.00,K,10,2,2,2013
295,0,1,1,Dan Bailey,@NO,5.00,K,10,2,2,2013
296,0,0,0,Matt Prater,@SD,4.00,K,10,4,4,2013
297,0,1,1,Dan Carpenter,@Pit,4.00,K,10,1,1,2013
298,0,1,0,David Akers,@Chi,3.00,K,10,3,3,2013
299,1,3,3,Adam Vinatieri,@Ten,14.00,K,11,3,3,2013
300,0,3,3,Shaun Suisham,Det,13.00,K,11,4,4,2013
301,1,2,2,Stephen Hauschka,Min,13.00,K,11,5,5,2013
302,0,3,3,Dan Carpenter,NYJ,13.00,K,11,4,4,2013
303,1,3,3,Randy Bullock,Oak,13.00,K,11,2,2,2013
304,1,3,3,Nick Novak,@Mia,12.00,K,11,1,1,2013
305,1,3,2,Matt Prater,KC,11.00,K,11,3,3,2013
306,0,2,2,Mike Nugent,Cle,11.00,K,11,5,5,2013
307,0,3,2,Rian Lindell,Atl,11.00,K,11,5,5,2013
308,0,3,3,Garrett Hartley,SF,11.00,K,11,2,2,2013
309,0,3,3,Robbie Gould,Bal,11.00,K,11,2,2,2013
310,1,2,2,Justin Tucker,@Chi,10.00,K,11,2,2,2013
311,1,2,2,Phil Dawson,@NO,10.00,K,11,2,2,2013
312,0,2,2,Jay Feely,@Jax,9.00,K,11,3,3,2013
313,1,2,2,Mason Crosby,@NYG,9.00,K,11,1,1,2013
314,0,2,2,Josh Brown,GB,9.00,K,11,3,3,2013
315,0,2,2,Rob Bironas,Ind,9.00,K,11,3,3,2013
316,0,2,2,David Akers,@Pit,9.00,K,11,3,3,2013
317,0,2,2,Blair Walsh,@Sea,8.00,K,11,2,2,2013
318,0,2,2,Caleb Sturgis,SD,8.00,K,11,2,2,2013
319,0,2,2,Stephen Gostkowski,@Car,8.00,K,11,2,2,2013
320,0,2,2,Billy Cundiff,@Cin,8.00,K,11,2,2,2013
321,0,2,2,Matt Bryant,@TB,8.00,K,11,2,2,2013
322,0,1,1,Alex Henery,Was,6.00,K,11,3,3,2013
323,0,1,1,Graham Gano,NE,6.00,K,11,3,3,2013
324,0,1,1,Ryan Succop,@Den,5.00,K,11,2,2,2013
325,0,1,0,Sebastian Janikowski,@Hou,4.00,K,11,4,4,2013
326,0,1,0,Josh Scobee,Ari,2.00,K,11,2,2,2013
327,0,1,0,Nick Folk,@Buf,2.00,K,11,2,2,2013
328,0,0,0,Michael Koenen,Atl,0.00,K,11,0,0,2013
329,0,0,0,Sam Martin,@Pit,-1.00,K,11,0,0,2013
330,1,5,4,Jay Feely,Ind,18.00,K,12,4,4,2013
331,1,4,4,Justin Tucker,NYJ,15.00,K,12,1,1,2013
332,1,6,4,Sebastian Janikowski,Ten,15.00,K,12,1,1,2013
333,0,4,4,Blair Walsh,@GB,14.00,K,12,2,2,2013
334,0,2,2,Nick Novak,@KC,11.00,K,12,5,5,2013
335,0,3,3,Rob Bironas,@Oak,11.00,K,12,2,2,2013
336,0,2,2,Greg Zuerlein,Chi,10.00,K,12,4,4,2013
337,0,4,3,Caleb Sturgis,Car,10.00,K,12,1,1,2013
338,0,2,2,Stephen Gostkowski,Den,10.00,K,12,4,4,2013
339,1,3,2,Graham Gano,@Mia,10.00,K,12,2,2,2013
340,0,2,2,Shaun Suisham,@Cle,9.00,K,12,3,3,2013
341,1,3,2,Josh Scobee,@Hou,9.00,K,12,1,1,2013
342,0,2,2,Phil Dawson,@Was,9.00,K,12,3,3,2013
343,0,1,1,Ryan Succop,SD,8.00,K,12,5,5,2013
344,0,2,2,Mason Crosby,Min,8.00,K,12,2,2,2013
345,0,1,1,Matt Prater,@NE,7.00,K,12,4,4,2013
346,0,3,2,Matt Bryant,NO,7.00,K,12,1,1,2013
347,0,2,2,Josh Brown,Dal,7.00,K,12,1,1,2013
348,0,3,1,Rian Lindell,@Det,6.00,K,12,3,3,2013
349,0,2,2,Kai Forbath,SF,6.00,K,12,0,0,2013
350,0,2,2,Randy Bullock,Jax,6.00,K,12,0,0,2013
351,0,1,1,Dan Bailey,@NYG,6.00,K,12,3,3,2013
352,0,1,1,Garrett Hartley,@Atl,5.00,K,12,2,2,2013
353,0,1,1,Adam Vinatieri,@Ari,3.00,K,12,0,0,2013
354,0,0,0,Robbie Gould,@Stl,3.00,K,12,3,3,2013
355,0,1,1,Nick Folk,@Bal,3.00,K,12,0,0,2013
356,0,2,1,Billy Cundiff,Pit,3.00,K,12,0,0,2013
357,0,0,0,David Akers,TB,3.00,K,12,3,3,2013
358,0,5,5,Adam Vinatieri,Ten,16.00,K,13,1,1,2013
359,0,5,5,Justin Tucker,Pit,16.00,K,13,1,1,2013
360,2,3,2,Stephen Gostkowski,@Hou,14.00,K,13,4,4,2013
361,0,3,3,Josh Scobee,@Cle,12.00,K,13,3,3,2013
362,0,4,3,Blair Walsh,Chi,11.00,K,13,2,2,2013
363,0,4,3,Caleb Sturgis,@NYJ,11.00,K,13,2,2,2013
364,0,3,3,Phil Dawson,Stl,11.00,K,13,2,2,2013
365,0,2,2,Stephen Hauschka,NO,10.00,K,13,4,4,2013
366,0,2,2,Matt Bryant,@Buf,10.00,K,13,4,4,2013
367,0,2,2,Graham Gano,TB,9.00,K,13,3,3,2013
368,1,3,2,Rian Lindell,@Car,8.00,K,13,0,0,2013
369,0,4,2,Robbie Gould,@Min,8.00,K,13,2,2,2013
370,0,2,1,David Akers,GB,8.00,K,13,5,5,2013
371,0,2,2,Greg Zuerlein,@SF,7.00,K,13,1,1,2013
372,0,1,1,Dan Carpenter,Atl,7.00,K,13,4,4,2013
373,0,1,1,Randy Bullock,NE,7.00,K,13,4,4,2013
374,0,1,1,Dan Bailey,Oak,7.00,K,13,4,4,2013
375,0,1,1,Sebastian Janikowski,@Dal,6.00,K,13,3,3,2013
376,0,1,1,Alex Henery,Ari,6.00,K,13,3,3,2013
377,1,1,1,Mason Crosby,@Det,6.00,K,13,1,1,2013
378,0,1,1,Josh Brown,@Was,6.00,K,13,3,3,2013
379,0,0,0,Matt Prater,@KC,5.00,K,13,5,5,2013
380,0,1,1,Mike Nugent,@SD,5.00,K,13,2,2,2013
381,0,1,1,Kai Forbath,NYG,5.00,K,13,2,2,2013
382,0,0,0,Ryan Succop,Den,4.00,K,13,4,4,2013
383,0,1,1,Nick Novak,Cin,4.00,K,13,1,1,2013
384,0,1,0,Billy Cundiff,Jax,4.00,K,13,4,4,2013
385,0,1,1,Nick Folk,Mia,3.00,K,13,0,0,2013
386,0,0,0,Jay Feely,@Phi,3.00,K,13,3,3,2013
387,0,0,0,Shaun Suisham,@Bal,2.00,K,13,2,2,2013
388,0,0,0,Rob Bironas,@Ind,2.00,K,13,2,2,2013
389,0,0,0,Garrett Hartley,@Sea,1.00,K,13,1,1,2013
390,1,3,3,Matt Prater,Ten,17.00,K,14,6,6,2013
391,1,3,3,Nick Folk,Oak,15.00,K,14,4,4,2013
392,1,4,4,Phil Dawson,Sea,15.00,K,14,1,1,2013
