,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year
40,0,3,3,Ryan Succop,@Cle,10.00,K,2,1,1,2010
41,0,4,3,Sebastian Janikowski,Stl,10.00,K,2,1,1,2010
42,0,2,2,Mason Crosby,Buf,10.00,K,2,4,4,2010
43,0,2,2,Robbie Gould,@Dal,9.00,K,2,3,3,2010
44,0,4,2,Graham Gano,Hou,9.00,K,2,3,3,2010
45,0,1,1,Adam Vinatieri,NYG,8.00,K,2,5,5,2010
46,0,1,1,Nate Kaeding,Jax,8.00,K,2,5,5,2010
47,0,2,2,Nick Folk,NE,8.00,K,2,2,2,2010
48,0,3,2,David Buehler,Chi,8.00,K,2,2,2,2010
49,0,2,2,Connor Barth,@Car,8.00,K,2,2,2,2010
50,0,2,2,Josh Scobee,@SD,7.00,K,2,1,1,2010
51,0,1,1,Matt Prater,Sea,7.00,K,2,4,4,2010
52,0,1,1,Jason Hanson,Phi,6.00,K,2,3,3,2010
53,0,0,0,David Akers,@Det,5.00,K,2,5,5,2010
54,0,1,1,Ryan Longwell,Mia,4.00,K,2,1,1,2010
55,0,1,1,Billy Cundiff,@Cin,4.00,K,2,1,1,2010
56,0,1,1,Rob Bironas,Pit,3.00,K,2,0,0,2010
57,0,0,0,Lawrence Tynes,@Ind,2.00,K,2,2,2,2010
58,0,0,0,Joe Nedney,NO,2.00,K,2,2,2,2010
59,0,0,0,Olindo Mare,@Den,2.00,K,2,2,2,2010
60,0,1,0,Stephen Gostkowski,@NYJ,2.00,K,2,2,2,2010
61,0,1,0,Phil Dawson,KC,2.00,K,2,2,2,2010
62,0,0,0,Dan Carpenter,@Min,2.00,K,2,2,2,2010
63,0,1,0,Josh Brown,@Oak,2.00,K,2,2,2,2010
64,0,0,0,Rian Lindell,@GB,1.00,K,2,1,1,2010
65,0,0,0,John Kasay,TB,1.00,K,2,1,1,2010
66,0,1,0,Jay Feely,@Atl,1.00,K,2,1,1,2010
67,0,0,0,Matt Turk,@Was,0.00,K,2,0,0,2010
68,1,6,3,Sebastian Janikowski,@Ari,13.00,K,3,2,2,2010
69,1,3,3,Dan Carpenter,NYJ,13.00,K,3,2,2,2010
70,0,4,3,Rian Lindell,@NE,12.00,K,3,3,3,2010
71,0,4,3,Josh Brown,Was,12.00,K,3,3,3,2010
72,1,2,2,Mike Nugent,@Car,10.00,K,3,2,2,2010
73,0,3,3,Graham Gano,@Stl,10.00,K,3,1,1,2010
74,0,2,2,Adam Vinatieri,@Den,9.00,K,3,3,3,2010
75,0,2,2,Olindo Mare,SD,9.00,K,3,3,3,2010
76,0,2,2,David Buehler,@Hou,9.00,K,3,3,3,2010
77,0,2,2,Matt Bryant,@NO,9.00,K,3,3,3,2010
78,0,2,2,Rob Bironas,@NYG,9.00,K,3,3,3,2010
79,0,1,1,Jeff Reed,@TB,8.00,K,3,5,5,2010
80,0,3,2,Robbie Gould,GB,8.00,K,3,2,2,2010
81,0,1,1,Stephen Gostkowski,Buf,8.00,K,3,5,5,2010
82,0,2,1,Ryan Succop,SF,7.00,K,3,4,4,2010
83,0,2,2,Neil Rackers,Dal,7.00,K,3,1,1,2010
84,0,2,2,Matt Prater,Ind,7.00,K,3,1,1,2010
85,0,2,1,Nick Folk,@Mia,7.00,K,3,4,4,2010
86,0,2,2,Connor Barth,Pit,7.00,K,3,1,1,2010
87,1,3,1,Lawrence Tynes,Ten,6.00,K,3,1,1,2010
88,1,1,1,Joe Nedney,@KC,6.00,K,3,1,1,2010
89,0,1,1,Ryan Longwell,Det,6.00,K,3,3,3,2010
90,0,2,1,Garrett Hartley,Atl,6.00,K,3,3,3,2010
91,0,1,1,Jay Feely,Oak,6.00,K,3,3,3,2010
92,0,2,1,Billy Cundiff,Cle,6.00,K,3,3,3,2010
93,1,1,1,Josh Scobee,Phi,5.00,K,3,0,0,2010
94,0,1,1,Phil Dawson,@Bal,5.00,K,3,2,2,2010
95,0,2,1,Mason Crosby,@Chi,5.00,K,3,2,2,2010
96,0,1,1,Nate Kaeding,@Sea,4.00,K,3,1,1,2010
97,0,2,1,Jason Hanson,@Min,4.00,K,3,1,1,2010
98,0,0,0,David Akers,@Jax,4.00,K,3,4,4,2010
99,0,0,0,John Kasay,Cin,1.00,K,3,1,1,2010
100,1,5,4,Jason Hanson,@GB,16.00,K,4,2,2,2010
101,0,4,4,Matt Prater,@Ten,14.00,K,4,2,2,2010
102,0,3,2,Nate Kaeding,Ari,11.00,K,4,5,5,2010
103,0,2,2,Stephen Gostkowski,@Mia,11.00,K,4,5,5,2010
104,0,3,3,Phil Dawson,Cin,11.00,K,4,2,2,2010
105,0,3,3,John Carney,Car,10.00,K,4,1,1,2010
106,0,3,3,Matt Bryant,SF,10.00,K,4,1,1,2010
107,1,3,2,Rob Bironas,Den,10.00,K,4,2,2,2010
108,1,1,1,Josh Scobee,Ind,9.00,K,4,4,4,2010
109,0,3,2,Mike Nugent,@Cle,8.00,K,4,2,2,2010
110,0,2,1,Nick Folk,@Buf,8.00,K,4,5,5,2010
111,0,2,2,Josh Brown,Sea,8.00,K,4,2,2,2010
112,0,2,1,Neil Rackers,@Oak,7.00,K,4,4,4,2010
113,0,1,1,Sebastian Janikowski,Hou,6.00,K,4,3,3,2010
114,1,1,1,Jay Feely,@SD,6.00,K,4,1,1,2010
115,0,2,2,David Akers,Was,6.00,K,4,0,0,2010
116,0,2,1,Lawrence Tynes,Chi,5.00,K,4,2,2,2010
117,0,1,1,Graham Gano,@Phi,5.00,K,4,2,2,2010
118,0,2,1,Billy Cundiff,@Pit,5.00,K,4,2,2,2010
119,0,0,0,Adam Vinatieri,@Jax,4.00,K,4,4,4,2010
120,0,0,0,Mason Crosby,Det,4.00,K,4,4,4,2010
121,0,1,1,Olindo Mare,@Stl,3.00,K,4,0,0,2010
122,0,1,1,Robbie Gould,@NYG,3.00,K,4,0,0,2010
123,0,2,0,Jeff Reed,Bal,2.00,K,4,2,2,2010
124,0,0,0,Joe Nedney,@Atl,2.00,K,4,2,2,2010
125,0,0,0,Rian Lindell,NYJ,2.00,K,4,2,2,2010
126,0,0,0,John Kasay,@NO,2.00,K,4,2,2,2010
127,0,1,0,Dan Carpenter,NE,2.00,K,4,2,2,2010
128,0,0,0,Jon Ryan,@Stl,0.00,K,4,0,0,2010
129,1,5,5,Nick Folk,Min,19.00,K,5,2,2,2010
130,0,5,5,Josh Scobee,@Buf,18.00,K,5,3,3,2010
131,0,3,3,Jason Hanson,Stl,14.00,K,5,5,5,2010
132,0,4,4,Adam Vinatieri,KC,13.00,K,5,1,1,2010
133,1,3,3,Robbie Gould,@Car,13.00,K,5,2,2,2010
134,0,3,3,Jay Feely,NO,12.00,K,5,3,3,2010
135,1,2,2,Rob Bironas,@Dal,12.00,K,5,4,4,2010
136,1,2,2,Sebastian Janikowski,SD,11.00,K,5,3,3,2010
137,1,3,2,David Buehler,Ten,11.00,K,5,3,3,2010
138,0,2,2,Lawrence Tynes,@Hou,10.00,K,5,4,4,2010
139,0,4,3,Graham Gano,GB,10.00,K,5,1,1,2010
140,0,4,3,Ryan Succop,@Ind,9.00,K,5,0,0,2010
141,0,2,2,Nate Kaeding,@Oak,9.00,K,5,3,3,2010
142,1,4,2,Mason Crosby,@Was,9.00,K,5,1,1,2010
143,0,3,2,David Akers,@SF,9.00,K,5,3,3,2010
144,1,2,1,Joe Nedney,Phi,8.00,K,5,3,3,2010
145,0,2,2,Rian Lindell,Jax,8.00,K,5,2,2,2010
146,1,3,2,John Kasay,Chi,8.00,K,5,0,0,2010
147,0,3,2,John Carney,@Ari,8.00,K,5,2,2,2010
148,0,3,2,Matt Bryant,@Cle,8.00,K,5,2,2,2010
149,0,2,2,Mike Nugent,TB,7.00,K,5,1,1,2010
150,0,1,1,Billy Cundiff,Den,7.00,K,5,4,4,2010
151,0,2,2,Josh Brown,@Det,6.00,K,5,0,0,2010
152,0,1,1,Connor Barth,@Cin,6.00,K,5,3,3,2010
153,0,1,1,Matt Prater,@Bal,5.00,K,5,2,2,2010
154,0,1,1,Neil Rackers,NYG,4.00,K,5,1,1,2010
155,0,1,1,Phil Dawson,Atl,4.00,K,5,1,1,2010
156,0,0,0,Ryan Longwell,@NYJ,2.00,K,5,2,2,2010
157,0,0,0,Brian Moorman,Jax,0.00,K,5,0,0,2010
158,1,3,3,Dan Carpenter,@GB,13.00,K,6,2,2,2010
159,2,2,2,Jason Hanson,@NYG,12.00,K,6,2,2,2010
160,0,3,3,Rob Bironas,@Jax,12.00,K,6,3,3,2010
161,0,3,3,Stephen Gostkowski,Bal,11.00,K,6,2,2,2010
162,1,3,2,Matt Prater,NYJ,10.00,K,6,2,2,2010
163,0,4,2,Adam Vinatieri,@Was,9.00,K,6,3,3,2010
164,0,3,3,Sebastian Janikowski,@SF,9.00,K,6,0,0,2010
165,0,3,2,Robbie Gould,Sea,8.00,K,6,2,2,2010
166,1,1,1,Nick Folk,@Den,8.00,K,6,3,3,2010
167,0,2,2,Billy Cundiff,@NE,8.00,K,6,2,2,2010
168,0,2,2,Mason Crosby,Mia,8.00,K,6,2,2,2010
169,0,2,2,Josh Brown,SD,8.00,K,6,2,2,2010
170,0,1,1,Ryan Succop,@Hou,7.00,K,6,4,4,2010
171,0,2,1,Garrett Hartley,@TB,7.00,K,6,4,4,2010
172,0,4,1,David Akers,Atl,7.00,K,6,4,4,2010
173,0,1,1,Ryan Longwell,Dal,6.00,K,6,3,3,2010
174,0,2,1,Graham Gano,Ind,6.00,K,6,3,3,2010
175,0,0,0,Neil Rackers,KC,5.00,K,6,5,5,2010
176,0,1,1,Joe Nedney,Oak,5.00,K,6,2,2,2010
177,0,2,1,Nate Kaeding,@Stl,5.00,K,6,2,2,2010
178,0,2,1,Matt Bryant,@Phi,5.00,K,6,2,2,2010
179,0,0,0,Jeff Reed,Cle,4.00,K,6,4,4,2010
180,0,0,0,Shayne Graham,Det,4.00,K,6,4,4,2010
181,0,1,1,Phil Dawson,@Pit,4.00,K,6,1,1,2010
182,0,1,1,Josh Scobee,Ten,3.00,K,6,0,0,2010
183,0,0,0,Olindo Mare,@Chi,3.00,K,6,3,3,2010
184,0,0,0,David Buehler,@Min,3.00,K,6,3,3,2010
185,0,0,0,Britton Colquitt,NYJ,0.00,K,6,0,0,2010
186,0,2,0,Connor Barth,NO,0.00,K,6,0,0,2010
187,0,0,0,Matt Dodge,Det,-1.00,K,6,0,0,2010
188,1,5,5,Olindo Mare,Ari,18.00,K,7,1,1,2010
189,0,5,5,Dan Carpenter,Pit,16.00,K,7,1,1,2010
190,1,4,4,Connor Barth,Stl,14.00,K,7,0,0,2010
191,1,2,2,Lawrence Tynes,@Dal,13.00,K,7,5,5,2010
192,1,3,3,John Kasay,SF,13.00,K,7,2,2,2010
193,0,3,3,Billy Cundiff,Buf,13.00,K,7,4,4,2010
194,0,3,3,Rob Bironas,Phi,13.00,K,7,4,4,2010
195,0,4,4,David Akers,@Ten,13.00,K,7,1,1,2010
196,1,2,2,Rian Lindell,@Bal,12.00,K,7,4,4,2010
197,0,3,3,Phil Dawson,@NO,12.00,K,7,3,3,2010
198,0,3,3,Jeff Reed,@Mia,11.00,K,7,2,2,2010
199,0,1,1,Sebastian Janikowski,@Den,11.00,K,7,8,8,2010
200,0,3,3,Stephen Gostkowski,@SD,11.00,K,7,2,2,2010
201,0,2,2,David Buehler,NYG,9.00,K,7,3,3,2010
202,0,2,2,Josh Scobee,@KC,8.00,K,7,2,2,2010
203,0,3,2,Mike Nugent,@Atl,8.00,K,7,2,2,2010
204,0,2,2,Joe Nedney,@Car,8.00,K,7,2,2,2010
205,0,3,2,Kris Brown,NE,8.00,K,7,2,2,2010
206,0,1,1,Matt Bryant,Cin,7.00,K,7,4,4,2010
207,0,0,0,Ryan Succop,Jax,6.00,K,7,6,6,2010
208,0,1,1,Ryan Longwell,@GB,6.00,K,7,3,3,2010
209,0,0,0,Reggie Hodges,@NO,6.00,K,7,0,0,2010
210,0,1,1,Garrett Hartley,Cle,5.00,K,7,2,2,2010
211,0,2,1,Graham Gano,@Chi,5.00,K,7,2,2,2010
212,0,1,1,Josh Brown,@TB,5.00,K,7,2,2,2010
213,0,1,1,Jay Feely,@Sea,4.00,K,7,1,1,2010
214,0,0,0,Mason Crosby,Min,4.00,K,7,4,4,2010
215,0,0,0,Matt Prater,Oak,2.00,K,7,2,2,2010
216,0,0,0,Robbie Gould,Was,2.00,K,7,2,2,2010
217,1,5,5,Dan Carpenter,@Cin,18.00,K,8,1,1,2010
218,0,5,4,Sebastian Janikowski,Sea,15.00,K,8,3,3,2010
219,0,3,3,Adam Vinatieri,Hou,12.00,K,8,3,3,2010
220,0,4,3,Mason Crosby,@NYJ,9.00,K,8,0,0,2010
221,0,2,2,Kris Brown,Ten,9.00,K,8,3,3,2010
222,0,2,2,Garrett Hartley,Pit,8.00,K,8,2,2,2010
223,0,3,2,Josh Brown,Car,8.00,K,8,2,2,2010
224,0,2,1,Connor Barth,@Ari,8.00,K,8,5,5,2010
225,0,3,2,Ryan Succop,Buf,7.00,K,8,1,1,2010
226,1,1,1,Neil Rackers,@Ind,7.00,K,8,2,2,2010
227,0,2,2,Graham Gano,@Det,7.00,K,8,1,1,2010
228,0,2,1,Joe Nedney,Den,6.00,K,8,3,3,2010
229,0,0,0,Josh Scobee,@Dal,5.00,K,8,5,5,2010
230,0,1,1,Jason Hanson,Was,5.00,K,8,2,2,2010
231,0,0,0,Jay Feely,TB,5.00,K,8,5,5,2010
232,0,1,1,David Buehler,Jax,5.00,K,8,2,2,2010
233,0,1,1,Rob Bironas,@SD,5.00,K,8,2,2,2010
234,0,2,1,Jeff Reed,@NO,4.00,K,8,1,1,2010
235,0,1,1,Matt Prater,@SF,4.00,K,8,2,1,2010
236,0,1,1,Ryan Longwell,@NE,4.00,K,8,1,1,2010
237,0,2,1,Rian Lindell,@KC,4.00,K,8,1,1,2010
238,0,1,1,John Kasay,@Stl,4.00,K,8,1,1,2010
239,0,0,0,Stephen Gostkowski,Min,4.00,K,8,4,4,2010
240,0,3,1,Olindo Mare,@Oak,3.00,K,8,0,0,2010
241,0,0,0,Mike Nugent,Mia,2.00,K,8,2,2,2010
242,0,0,0,Steve Weatherford,GB,1.00,K,8,0,0,2010
243,0,1,0,Nick Folk,GB,0.00,K,8,0,0,2010
244,0,5,4,Billy Cundiff,Mia,14.00,K,9,2,2,2010
245,0,4,4,David Akers,Ind,14.00,K,9,2,2,2010
246,0,2,2,Lawrence Tynes,@Sea,11.00,K,9,5,5,2010
247,1,3,2,Jeff Reed,@Cin,11.00,K,9,3,3,2010
248,0,3,3,Neil Rackers,SD,11.00,K,9,2,2,2010
249,0,4,3,Sebastian Janikowski,KC,11.00,K,9,2,2,2010
250,0,3,3,Nick Folk,@Det,11.00,K,9,2,2,2010
251,0,2,2,Garrett Hartley,@Car,10.00,K,9,4,4,2010
252,0,2,2,Phil Dawson,NE,10.00,K,9,4,4,2010
253,0,2,2,Ryan Longwell,Ari,9.00,K,9,3,3,2010
254,0,2,1,Mason Crosby,Dal,9.00,K,9,6,6,2010
255,0,2,2,Matt Bryant,TB,9.00,K,9,3,3,2010
256,0,2,2,Ryan Succop,@Oak,8.00,K,9,2,2,2010
257,0,1,1,Adam Vinatieri,@Phi,6.00,K,9,3,3,2010
258,0,1,1,Jay Feely,@Min,6.00,K,9,3,3,2010
259,0,2,1,Dan Carpenter,@Bal,4.00,K,9,1,1,2010
260,0,2,0,Mike Nugent,Pit,3.00,K,9,3,3,2010
261,0,2,1,John Kasay,NO,3.00,K,9,0,0,2010
262,0,0,0,Kris Brown,@Hou,3.00,K,9,3,3,2010
263,0,0,0,Connor Barth,@Atl,3.00,K,9,3,3,2010
264,0,0,0,Jason Hanson,NYJ,2.00,K,9,2,2,2010
265,0,1,0,Robbie Gould,@Buf,2.00,K,9,2,2,2010
266,0,0,0,Olindo Mare,NYG,1.00,K,9,1,1,2010
267,0,0,0,Rian Lindell,Chi,1.00,K,9,2,1,2010
268,0,0,0,Stephen Gostkowski,@Cle,1.00,K,9,1,1,2010
269,0,0,0,David Buehler,@GB,1.00,K,9,1,1,2010
270,0,0,0,Sam Koch,Mia,0.00,K,9,0,0,2010
271,0,6,5,Olindo Mare,@Ari,18.00,K,10,3,3,2010
272,0,3,3,Adam Vinatieri,Cin,11.00,K,10,2,2,2010
273,0,3,3,Joe Nedney,Stl,11.00,K,10,2,2,2010
274,0,3,3,Dan Carpenter,Ten,11.00,K,10,2,2,2010
275,0,1,1,David Akers,@Was,11.00,K,10,8,8,2010
276,0,3,3,John Kasay,@TB,10.00,K,10,1,1,2010
277,1,2,2,Matt Bryant,Bal,10.00,K,10,2,2,2010
278,0,2,2,Shayne Graham,@Pit,9.00,K,10,4,3,2010
279,0,3,2,Robbie Gould,Min,9.00,K,10,3,3,2010
280,0,3,2,David Buehler,@NYG,9.00,K,10,4,3,2010
281,0,2,2,Lawrence Tynes,Dal,8.00,K,10,2,2,2010
282,0,5,2,Nick Folk,@Cle,8.00,K,10,2,2,2010
283,0,2,2,Phil Dawson,NYJ,8.00,K,10,2,2,2010
284,0,2,2,Josh Brown,@SF,8.00,K,10,2,2,2010
285,0,3,1,Josh Scobee,Hou,7.00,K,10,4,4,2010
286,0,1,0,Matt Prater,KC,7.00,K,10,7,7,2010
287,0,3,2,Ryan Longwell,@Chi,7.00,K,10,1,1,2010
288,0,1,1,Connor Barth,Car,7.00,K,10,4,4,2010
289,0,3,2,Dave Rayner,@Buf,6.00,K,10,0,0,2010
290,0,1,1,Neil Rackers,@Jax,6.00,K,10,3,3,2010
291,0,2,1,Ryan Succop,@Den,5.00,K,10,2,2,2010
292,0,1,1,Mike Nugent,@Ind,5.00,K,10,2,2,2010
293,0,1,1,Rob Bironas,@Mia,5.00,K,10,2,2,2010
294,0,2,1,Jeff Reed,NE,4.00,K,10,1,1,2010
295,0,0,0,Graham Gano,Phi,4.00,K,10,4,4,2010
296,0,1,1,Jay Feely,Sea,4.00,K,10,1,1,2010
297,0,0,0,Billy Cundiff,@Atl,3.00,K,10,3,3,2010
298,0,1,0,Rian Lindell,Det,2.00,K,10,2,2,2010
299,0,4,4,Matt Bryant,@Stl,14.00,K,11,2,2,2010
300,0,4,4,Olindo Mare,@NO,13.00,K,11,1,1,2010
301,0,6,4,Graham Gano,@Ten,13.00,K,11,1,1,2010
302,0,3,3,Billy Cundiff,@Car,13.00,K,11,4,4,2010
303,0,5,4,David Akers,NYG,13.00,K,11,1,1,2010
304,1,3,3,Robbie Gould,@Mia,12.00,K,11,1,1,2010
305,0,4,3,Nick Folk,Hou,12.00,K,11,3,3,2010
306,0,3,3,Rob Bironas,Was,10.00,K,11,1,1,2010
307,0,2,2,Neil Rackers,@NYJ,9.00,K,11,3,3,2010
308,0,4,2,Phil Dawson,@Jax,8.00,K,11,2,2,2010
309,0,1,1,Ryan Succop,Ari,7.00,K,11,4,4,2010
310,0,2,1,Aaron Pettrey,Buf,7.00,K,11,4,4,2010
311,0,1,0,Rian Lindell,@Cin,7.00,K,11,7,7,2010
312,0,2,2,John Kasay,Bal,7.00,K,11,1,1,2010
313,0,1,1,Shayne Graham,Ind,7.00,K,11,4,4,2010
314,0,2,2,Jay Feely,@KC,7.00,K,11,1,1,2010
315,0,1,1,Mason Crosby,@Min,7.00,K,11,4,4,2010
316,1,1,1,Josh Brown,Atl,7.00,K,11,2,2,2010
317,0,1,1,Josh Scobee,Cle,6.00,K,11,3,3,2010
318,0,1,1,Lawrence Tynes,@Phi,5.00,K,11,2,2,2010
319,0,0,0,Shaun Suisham,Oak,5.00,K,11,5,5,2010
320,0,1,1,Dave Rayner,@Dal,5.00,K,11,2,2,2010
321,0,1,0,Nate Kaeding,Den,5.00,K,11,5,5,2010
322,0,0,0,David Buehler,Det,5.00,K,11,5,5,2010
323,0,0,0,Adam Vinatieri,@NE,4.00,K,11,4,4,2010
324,0,1,0,Garrett Hartley,Sea,4.00,K,11,4,4,2010
325,0,1,1,Ryan Longwell,GB,3.00,K,11,0,0,2010
326,0,1,1,Sebastian Janikowski,@Pit,3.00,K,11,0,0,2010
327,0,1,0,Connor Barth,@SF,3.00,K,11,3,3,2010
328,0,0,0,Matt Prater,@SD,2.00,K,11,2,2,2010
329,0,0,0,Mike Scifres,Den,1.00,K,11,0,0,2010
330,1,5,5,Nate Kaeding,@Ind,20.00,K,12,3,3,2010
331,0,6,4,Dan Carpenter,@Oak,15.00,K,12,3,3,2010
332,1,3,3,Garrett Hartley,@Dal,14.00,K,12,3,3,2010
333,0,4,4,David Akers,@Chi,14.00,K,12,2,2,2010
334,0,4,4,Shaun Suisham,@Buf,13.00,K,12,1,1,2010
335,0,4,3,Josh Brown,@Den,12.00,K,12,4,3,2010
336,0,5,3,John Kasay,@Cle,11.00,K,12,2,2,2010
337,1,3,2,David Buehler,NO,11.00,K,12,3,3,2010
338,0,3,3,Lawrence Tynes,Jax,10.00,K,12,1,1,2010
339,0,3,3,Rian Lindell,Pit,10.00,K,12,1,1,2010
340,0,2,2,Matt Prater,Stl,9.00,K,12,3,3,2010
341,0,1,1,Shayne Graham,@Det,9.00,K,12,6,6,2010
342,0,4,2,Shane Andrus,@Ari,9.00,K,12,3,3,2010
343,0,2,2,Josh Scobee,@NYG,8.00,K,12,2,2,2010
344,0,2,2,Neil Rackers,Ten,8.00,K,12,2,2,2010
345,0,2,2,Matt Bryant,GB,8.00,K,12,2,2,2010
346,0,1,1,Robbie Gould,Phi,7.00,K,12,4,4,2010
347,0,2,2,Graham Gano,Min,7.00,K,12,1,1,2010
348,0,1,0,Ryan Succop,@Sea,6.00,K,12,6,6,2010
349,0,2,1,Dave Rayner,NE,6.00,K,12,3,3,2010
350,0,1,1,Olindo Mare,KC,6.00,K,12,3,3,2010
351,0,2,1,Nick Folk,Cin,6.00,K,12,3,3,2010
352,0,2,2,Jay Feely,SF,6.00,K,12,0,0,2010
353,0,1,1,Phil Dawson,Car,6.00,K,12,3,3,2010
354,0,1,1,Ryan Longwell,@Was,5.00,K,12,2,2,2010
355,0,1,1,Sebastian Janikowski,Mia,5.00,K,12,2,2,2010
356,0,1,1,Billy Cundiff,TB,5.00,K,12,2,2,2010
357,0,1,1,Mason Crosby,@Atl,5.00,K,12,2,2,2010
358,0,2,1,Aaron Pettrey,@NYJ,4.00,K,12,1,1,2010
359,0,1,1,Connor Barth,@Bal,4.00,K,12,1,1,2010
360,0,0,0,Adam Vinatieri,SD,2.00,K,12,2,2,2010
361,0,0,0,Mat McBriar,NO,-1.00,K,12,0,0,2010
362,1,4,4,Josh Brown,@Ari,15.00,K,13,1,1,2010
363,0,4,3,David Buehler,@Ind,12.00,K,13,3,3,2010
364,0,3,3,Clint Stitser,NO,10.00,K,13,2,1,2010
365,0,3,3,Jeff Reed,@GB,10.00,K,13,1,1,2010
366,1,2,2,Dave Rayner,Chi,10.00,K,13,2,2,2010
367,0,2,2,Garrett Hartley,@Cin,10.00,K,13,4,4,2010
368,0,3,2,Mason Crosby,SF,10.00,K,13,4,4,2010
369,0,2,2,David Akers,Hou,10.00,K,13,4,4,2010
370,0,1,1,Shayne Graham,NYJ,9.00,K,13,6,6,2010
371,0,1,1,Ryan Longwell,Buf,8.00,K,13,5,5,2010
372,1,1,1,Robbie Gould,@Det,8.00,K,13,3,3,2010
373,0,1,1,Lawrence Tynes,Was,7.00,K,13,4,4,2010
374,0,2,2,Shaun Suisham,@Bal,7.00,K,13,1,1,2010
375,0,2,1,Olindo Mare,Car,7.00,K,13,4,4,2010
376,0,3,2,Nate Kaeding,Oak,7.00,K,13,1,1,2010
377,0,3,2,Phil Dawson,@Mia,7.00,K,13,1,1,2010
378,0,1,1,Neil Rackers,@Phi,6.00,K,13,3,3,2010
379,0,2,2,Matt Prater,@KC,6.00,K,13,0,0,2010
380,0,2,2,Jay Feely,Stl,6.00,K,13,0,0,2010
381,1,2,1,Dan Carpenter,Cle,6.00,K,13,1,1,2010
382,0,2,2,Rob Bironas,Jax,6.00,K,13,0,0,2010
383,0,1,1,Connor Barth,Atl,6.00,K,13,3,3,2010
384,0,0,0,Adam Vinatieri,Dal,5.00,K,13,5,5,2010
385,0,3,1,Josh Scobee,@Ten,5.00,K,13,2,2,2010
386,0,1,1,Ryan Succop,Den,4.00,K,13,1,1,2010
387,0,0,0,Sebastian Janikowski,@SD,4.00,K,13,4,4,2010
388,0,1,1,Billy Cundiff,Pit,4.00,K,13,1,1,2010
389,0,0,0,Matt Bryant,@TB,4.00,K,13,4,4,2010
390,0,2,1,Nick Folk,@NE,3.00,K,13,0,0,2010
391,0,0,0,Rian Lindell,@Min,2.00,K,13,2,2,2010
392,0,0,0,John Kasay,@Sea,2.00,K,13,2,2,2010
393,0,1,0,Graham Gano,@NYG,1.00,K,13,1,1,2010
394,1,6,5,Jay Feely,Den,27.00,K,14,4,4,2010
