,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0,Kevin Ogletree,@NYG,0,0,0,0,0,0,23.00,WR,0,2,114,8,0,0,0,0,1,2012
1,0,0,Julio Jones,@KC,0,0,0,0,0,0,22.00,WR,0,2,108,6,0,0,0,0,1,2012
2,0,0,Stephen Hill,Buf,0,0,0,0,0,0,20.00,WR,0,2,89,5,0,0,0,0,1,2012
3,0,0,Lance Moore,Was,0,0,0,0,0,0,18.00,WR,0,1,120,6,0,0,0,0,1,2012
4,0,0,Demaryius Thomas,Pit,0,0,0,0,0,0,17.00,WR,0,1,110,5,0,0,0,0,1,2012
5,0,0,Brandon Marshall,Ind,0,0,0,0,0,0,17.00,WR,0,1,119,9,0,0,0,0,1,2012
6,0,0,Andre Johnson,Mia,0,0,0,0,0,0,17.00,WR,0,1,119,8,0,0,0,0,1,2012
7,0,0,Pierre Garcon,@NO,0,0,0,0,0,0,16.00,WR,0,1,109,4,0,0,0,0,1,2012
8,0,0,Jeremy Maclin,@Cle,0,0,0,0,0,0,15.00,WR,0,1,96,7,0,0,0,0,1,2012
9,0,0,James Jones,SF,0,0,0,0,0,0,14.00,WR,0,1,81,4,0,0,0,0,1,2012
10,0,0,Alshon Jeffery,Ind,0,0,0,0,0,0,14.00,WR,0,1,80,3,0,0,0,0,1,2012
11,0,0,Reggie Wayne,@Chi,0,0,0,0,0,0,13.00,WR,0,0,135,9,0,0,0,0,1,2012
12,0,0,Cecil Shorts,@Min,0,0,0,0,0,0,13.00,WR,0,1,74,4,0,0,0,0,1,2012
13,0,0,Miles Austin,@NYG,0,0,0,0,0,0,13.00,WR,0,1,73,4,0,0,0,0,1,2012
14,0,0,Andre Roberts,Sea,0,0,0,0,0,0,12.00,WR,0,1,54,5,0,1,0,15,1,2012
15,0,0,Brandon LaFell,@TB,0,0,0,0,0,0,12.00,WR,0,1,65,3,0,0,0,0,1,2012
16,0,0,Malcom Floyd,@Oak,0,0,0,0,0,0,12.00,WR,0,1,66,4,0,0,0,0,1,2012
17,0,0,Anquan Boldin,Cin,0,0,0,0,0,0,12.00,WR,0,1,63,4,0,1,0,3,1,2012
18,0,0,Nate Washington,NE,0,0,0,0,0,0,11.00,WR,0,1,53,2,0,0,0,0,1,2012
19,0,0,Aldrick Robinson,@NO,0,0,0,0,0,0,11.00,WR,0,1,52,4,0,0,0,0,1,2012
20,0,0,Stevie Johnson,@NYJ,0,0,0,0,0,0,11.00,WR,0,1,55,4,0,0,0,0,1,2012
21,0,0,Calvin Johnson,Stl,0,0,0,0,0,0,11.00,WR,0,0,111,6,0,0,0,0,1,2012
22,0,0,Brandon Gibson,@Det,0,0,0,0,0,0,11.00,WR,0,1,51,4,0,0,0,0,1,2012
23,0,0,Steve Smith,@TB,0,0,0,0,0,0,10.00,WR,0,0,106,7,0,0,0,0,1,2012
24,0,0,Randy Moss,@GB,0,0,0,0,0,0,10.00,WR,0,1,47,4,0,0,0,0,1,2012
25,0,0,Jeremy Kerley,Buf,0,0,0,0,0,0,10.00,WR,0,1,45,4,0,0,0,0,1,2012
26,0,0,Donald Jones,@NYJ,0,0,0,0,0,0,10.00,WR,0,1,41,5,0,0,0,0,1,2012
27,0,0,Percy Harvin,Jax,0,0,0,0,0,0,10.00,WR,0,0,84,6,0,5,0,20,1,2012
28,0,0,Mike Wallace,@Den,0,0,0,0,0,0,9.00,WR,0,1,37,4,0,0,0,0,1,2012
29,0,1,Rod Streater,SD,0,0,0,0,0,0,9.00,WR,1,1,27,4,0,0,0,0,1,2012
30,0,0,Sidney Rice,@Ari,0,0,0,0,0,0,9.00,WR,0,1,36,4,0,0,0,0,1,2012
31,0,0,Donnie Avery,@Chi,0,0,0,0,0,0,9.00,WR,0,1,37,3,0,0,0,0,1,2012
32,0,0,Roddy White,@KC,0,0,0,0,0,0,8.00,WR,0,0,87,6,0,0,0,0,1,2012
33,0,0,Jordy Nelson,SF,0,0,0,0,0,0,8.00,WR,1,0,64,5,0,0,0,0,1,2012
34,0,0,Andrew Hawkins,@Bal,0,0,0,0,0,0,8.00,WR,0,0,86,8,0,0,0,0,1,2012
35,0,0,Dez Bryant,@NYG,0,0,0,0,0,0,8.00,WR,0,0,85,4,0,0,0,0,1,2012
36,0,0,Mike Williams,Car,0,0,0,0,0,0,7.00,WR,0,1,12,2,0,0,0,0,1,2012
37,0,0,DeSean Jackson,@Cle,0,0,0,0,0,0,7.00,WR,0,0,77,4,0,1,0,5,1,2012
38,0,0,A.J. Green,@Bal,0,0,0,0,0,0,7.00,WR,0,0,70,5,0,0,0,0,1,2012
39,0,0,Michael Crabtree,@GB,0,0,0,0,0,0,7.00,WR,0,0,76,7,0,0,0,0,1,2012
40,0,0,Randall Cobb,SF,0,0,0,0,0,0,7.00,WR,0,0,77,9,0,0,0,0,1,2012
