,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0,Julio Jones,Phi,0,0,0,0,0,0,26.00,WR,0,2,141,9,0,0,0,0,1,2015
1,0,0,DeAndre Hopkins,KC,0,0,0,0,0,0,23.00,WR,1,2,98,9,0,0,0,0,1,2015
2,0,0,Antonio Brown,@NE,0,0,0,0,0,0,19.00,WR,0,1,133,9,0,0,0,0,1,2015
3,0,0,James Jones,@Chi,0,0,0,0,0,0,17.00,WR,0,2,51,4,0,0,0,0,1,2015
4,0,0,Kendall Wright,@TB,0,0,0,0,0,0,16.00,WR,0,1,101,4,0,0,0,0,1,2015
5,0,0,Keenan Allen,Det,0,0,0,0,0,0,16.00,WR,0,0,166,15,0,0,0,0,1,2015
6,0,0,Marcel Reece,Cin,0,0,0,0,0,0,14.00,WR,0,2,26,3,0,0,0,0,1,2015
7,0,0,Stevie Johnson,Det,0,0,0,0,0,0,14.00,WR,0,1,82,6,0,0,0,0,1,2015
8,0,0,Travis Benjamin,@NYJ,0,0,0,0,0,0,14.00,WR,0,1,89,3,0,0,0,0,1,2015
9,0,0,Percy Harvin,Ind,0,0,0,0,0,0,13.00,WR,0,1,79,5,0,1,0,9,1,2015
10,0,0,Brandon Marshall,Cle,0,0,0,0,0,0,12.00,WR,0,1,62,6,0,0,0,0,1,2015
11,0,0,Nate Washington,KC,0,0,0,0,0,0,10.00,WR,0,0,105,6,0,0,0,0,1,2015
12,0,0,Donte Moncrief,@Buf,0,0,0,0,0,0,10.00,WR,0,1,46,6,0,0,0,0,1,2015
13,0,0,Jordan Matthews,@Atl,0,0,0,0,0,0,10.00,WR,0,0,102,10,0,0,0,0,1,2015
14,0,0,Jerricho Cotchery,@Jax,0,0,0,0,0,0,10.00,WR,0,1,45,4,0,0,0,0,1,2015
15,0,0,Brandon Coleman,@Ari,0,0,0,0,0,0,10.00,WR,0,1,41,4,0,0,0,0,1,2015
16,0,0,John Brown,NO,0,0,0,0,0,0,10.00,WR,0,1,46,4,0,0,0,0,1,2015
17,0,0,Rishard Matthews,@Was,0,0,0,0,0,0,9.00,WR,0,1,34,4,0,0,0,0,1,2015
18,0,0,Julian Edelman,Pit,0,0,0,0,0,0,9.00,WR,0,0,97,11,0,1,0,9,1,2015
19,0,0,Eric Decker,Cle,0,0,0,0,0,0,9.00,WR,0,1,37,2,0,0,0,0,1,2015
20,0,0,Randall Cobb,@Chi,0,0,0,0,0,0,9.00,WR,0,1,38,5,0,0,0,0,1,2015
21,0,0,Roddy White,Phi,0,0,0,0,0,0,8.00,WR,0,0,84,4,0,0,0,0,1,2015
22,0,0,T.Y. Hilton,@Buf,0,0,0,0,0,0,8.00,WR,0,0,88,7,0,0,0,0,1,2015
23,0,0,Rashad Greene,Car,0,0,0,0,0,0,8.00,WR,0,1,28,7,0,0,0,0,1,2015
24,0,0,Larry Fitzgerald,NO,0,0,0,0,0,0,8.00,WR,0,0,87,6,0,0,0,0,1,2015
25,0,0,Harry Douglas,@TB,0,0,0,0,0,0,8.00,WR,0,1,24,2,0,0,0,0,1,2015
26,0,0,Markus Wheaton,@NE,0,0,0,0,0,0,7.00,WR,1,0,55,3,0,0,0,0,1,2015
27,0,0,Jermaine Kearse,@Stl,0,0,0,0,0,0,7.00,WR,0,0,76,8,0,0,0,0,1,2015
28,0,0,Alshon Jeffery,GB,0,0,0,0,0,0,7.00,WR,0,0,78,5,0,0,0,0,1,2015
