,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
0,0,0,Hakeem Nicks,Car,0,0,0,0,0,0,25.00,WR,0,3,75,4,0,0,0,0,1,2010
1,0,0,Chad Johnson,@NE,0,0,0,0,0,0,21.00,WR,0,1,159,12,0,0,0,0,1,2010
2,0,1,Austin Collie,@Hou,0,0,0,0,0,0,21.00,WR,0,1,163,11,0,0,0,0,1,2010
3,0,0,Miles Austin,@Was,0,0,0,0,0,0,20.00,WR,0,1,146,10,0,0,0,0,1,2010
4,0,0,Wes Welker,Cin,0,0,0,0,0,0,18.00,WR,0,2,64,8,0,0,0,0,1,2010
5,0,0,Legedu Naanee,@KC,0,0,0,0,0,0,17.00,WR,0,1,110,5,0,0,0,0,1,2010
6,0,0,Reggie Wayne,@Hou,0,0,0,0,0,0,15.00,WR,0,1,99,7,0,0,0,0,1,2010
7,0,0,Nate Washington,Oak,0,0,0,0,0,0,14.00,WR,0,1,88,3,0,0,0,0,1,2010
8,0,0,Greg Jennings,@Phi,0,0,0,0,0,0,14.00,WR,0,1,82,5,0,0,0,0,1,2010
9,0,0,Steve Smith,@NYG,0,0,0,0,0,0,13.00,WR,0,1,75,5,0,0,0,0,1,2010
10,0,0,Steve Breaston,@Stl,0,0,0,0,0,0,13.00,WR,0,0,132,7,0,0,0,0,1,2010
11,0,0,Roddy White,@Pit,0,0,0,0,0,0,11.00,WR,0,0,111,13,0,0,0,0,1,2010
12,0,0,Brandon Lloyd,@Jax,0,0,0,0,0,0,11.00,WR,0,0,117,5,0,0,0,0,1,2010
13,0,0,Mark Clayton,Ari,0,0,0,0,0,0,11.00,WR,0,0,119,10,0,0,0,0,1,2010
14,0,0,Anquan Boldin,@NYJ,0,0,0,0,0,0,11.00,WR,0,0,110,7,0,0,0,0,1,2010
15,0,0,Hines Ward,Atl,0,0,0,0,0,0,10.00,WR,0,0,108,6,0,0,0,0,1,2010
16,0,0,Micheal Spurlock,Cle,0,0,0,0,0,0,10.00,WR,0,1,49,2,0,0,0,0,1,2010
17,0,0,Mohamed Massaquoi,@TB,0,0,0,0,0,0,10.00,WR,0,1,46,2,0,0,0,0,1,2010
18,0,0,Jeremy Maclin,GB,0,0,0,0,0,0,10.00,WR,0,1,38,4,0,1,0,11,1,2010
19,0,0,Larry Fitzgerald,@Stl,0,0,0,0,0,0,10.00,WR,0,1,43,3,0,0,0,0,1,2010
20,0,0,Mike Williams,Cle,0,0,0,0,0,0,9.00,WR,0,1,30,5,0,0,0,0,1,2010
21,0,0,Eddie Royal,@Jax,0,0,0,0,0,0,9.00,WR,0,0,98,8,0,0,0,0,1,2010
22,0,0,Roscoe Parrish,Mia,0,0,0,0,0,0,9.00,WR,0,1,35,2,0,0,0,0,1,2010
23,0,0,Devery Henderson,Min,0,0,0,0,0,0,9.00,WR,0,1,38,2,0,0,0,0,1,2010
24,0,0,Jabar Gaffney,@Jax,0,0,0,0,0,0,9.00,WR,0,1,34,3,0,0,0,0,1,2010
25,0,0,Donald Driver,@Phi,0,0,0,0,0,0,9.00,WR,0,1,30,5,0,0,0,0,1,2010
26,0,0,Kevin Walter,Ind,0,0,0,0,0,0,8.00,WR,0,1,29,2,0,0,0,0,1,2010
27,0,0,Mike Thomas,Den,0,0,0,0,0,0,8.00,WR,0,0,89,6,0,0,0,0,1,2010
28,0,0,Jordan Shipley,@NE,0,0,0,0,0,0,8.00,WR,0,0,82,5,0,0,0,0,1,2010
29,0,0,Kassim Osgood,Den,0,0,0,0,0,0,8.00,WR,0,1,24,1,0,0,0,0,1,2010
30,0,0,Mario Manningham,Car,0,0,0,0,0,0,8.00,WR,0,0,85,4,0,0,0,0,1,2010
31,0,0,Laurent Robinson,Ari,0,0,0,0,0,0,7.00,WR,0,1,18,3,0,0,0,0,1,2010
32,0,0,Santana Moss,Dal,0,0,0,0,0,0,7.00,WR,0,0,77,6,0,0,0,0,1,2010
33,0,0,Deon Butler,SF,0,0,0,0,0,0,7.00,WR,0,1,13,1,0,0,0,0,1,2010
34,0,0,Deion Branch,SF,0,0,0,0,0,0,7.00,WR,0,1,11,3,0,0,0,0,1,2010
35,0,0,Devin Aromashodu,Det,0,0,0,0,0,0,7.00,WR,0,0,71,5,0,0,0,0,1,2010
36,0,0,Mike Williams,SF,0,0,0,0,0,0,6.00,WR,0,0,64,4,0,0,0,0,1,2010
37,0,0,Mike Wallace,Atl,0,0,0,0,0,0,6.00,WR,0,0,62,2,0,0,0,0,1,2010
38,0,0,Marques Colston,Min,0,0,0,0,0,0,6.00,WR,0,0,62,5,0,0,0,0,1,2010
39,0,0,Danny Amendola,Ari,0,0,0,0,0,0,6.00,WR,0,0,67,6,0,0,0,0,1,2010
40,0,0,Terrell Owens,@NE,0,0,0,0,0,0,5.00,WR,0,0,53,7,0,0,0,0,1,2010
41,0,0,Randy Moss,Cin,0,0,0,0,0,0,5.00,WR,0,0,59,5,0,0,0,0,1,2010
42,0,0,Brandon Marshall,@Buf,0,0,0,0,0,0,5.00,WR,0,0,53,8,0,0,0,0,1,2010
43,0,0,Johnny Knox,Det,0,0,0,0,0,0,5.00,WR,0,0,52,3,0,0,0,0,1,2010
44,0,0,Dez Bryant,@Was,0,0,0,0,0,0,5.00,WR,0,0,56,8,0,0,0,0,1,2010
45,0,0,Davone Bess,@Buf,0,0,0,0,0,0,5.00,WR,0,0,51,6,0,1,0,0,1,2010
46,0,0,Steve Smith,Car,0,0,0,0,0,0,4.00,WR,0,0,43,5,0,0,0,0,1,2010
47,0,0,Stevie Johnson,Mia,0,0,0,0,0,0,4.00,WR,0,0,40,3,0,0,0,0,1,2010
48,0,0,Calvin Johnson,@Chi,0,0,0,0,0,0,4.00,WR,0,0,45,4,0,0,0,0,1,2010
49,0,0,Dwayne Jarrett,@NYG,0,0,0,0,0,0,4.00,WR,0,0,40,2,0,0,0,0,1,2010
50,0,0,Pierre Garcon,@Hou,0,0,0,0,0,0,4.00,WR,0,0,43,3,0,0,0,0,1,2010
51,0,0,Malcom Floyd,@KC,0,0,0,0,0,0,4.00,WR,0,0,48,3,0,0,0,0,1,2010
52,0,0,Jason Avant,GB,0,0,0,0,0,0,4.00,WR,0,0,41,4,0,0,0,0,1,2010
53,0,0,Eric Weems,@Pit,0,0,0,0,0,0,3.00,WR,0,0,36,4,0,0,0,0,1,2010
54,0,0,Brandon Tate,Cin,0,0,0,0,0,0,3.00,WR,0,0,36,4,0,0,0,0,1,2010
55,0,0,Chansi Stuckey,@TB,0,0,0,0,0,0,3.00,WR,0,0,30,4,0,0,0,0,1,2010
56,0,0,Sammie Stroughter,Cle,0,0,0,0,0,0,3.00,WR,0,0,32,2,0,0,0,0,1,2010
57,0,0,Josh Morgan,@Sea,0,0,0,0,0,0,3.00,WR,0,0,32,3,0,0,0,0,1,2010
58,0,0,Robert Meachem,Min,0,0,0,0,0,0,3.00,WR,0,0,33,3,0,0,0,0,1,2010
59,0,0,Andre Johnson,Ind,0,0,0,0,0,0,3.00,WR,0,0,33,3,0,0,0,0,1,2010
60,0,0,DeSean Jackson,GB,0,0,0,0,0,0,3.00,WR,0,0,30,4,0,0,0,0,1,2010
61,0,0,Lee Evans,Mia,0,0,0,0,0,0,3.00,WR,0,0,34,4,0,0,0,0,1,2010
62,0,0,Harry Douglas,@Pit,0,0,0,0,0,0,3.00,WR,0,0,39,3,0,0,0,0,1,2010
63,0,0,Early Doucet,@Stl,0,0,0,0,0,0,3.00,WR,0,0,37,2,0,0,0,0,1,2010
64,0,0,Roy Williams,@Was,0,0,0,0,0,0,2.00,WR,0,0,21,3,0,0,0,0,1,2010
65,0,0,Brad Smith,Bal,0,0,0,0,0,0,2.00,WR,0,0,0,0,0,2,0,27,1,2010
66,0,0,David Nelson,Mia,0,0,0,0,0,0,2.00,WR,0,0,22,3,0,0,0,0,1,2010
67,0,0,Louis Murphy,@Ten,0,0,0,0,0,0,2.00,WR,0,0,28,4,0,0,0,0,1,2010
68,0,0,Lance Moore,Min,0,0,0,0,0,0,2.00,WR,0,0,23,3,0,0,0,0,1,2010
69,0,0,Derrick Mason,@NYJ,0,0,0,0,0,0,2.00,WR,0,0,21,2,0,0,0,0,1,2010
70,0,0,Brandon LaFell,@NYG,0,0,0,0,0,0,2.00,WR,0,0,22,2,0,0,0,0,1,2010
71,0,0,Jacoby Jones,Ind,0,0,0,0,0,0,2.00,WR,0,0,29,2,0,0,0,0,1,2010
72,0,0,Bryant Johnson,@Chi,0,0,0,0,0,0,2.00,WR,0,0,24,1,0,0,0,0,1,2010
73,0,0,T.J. Houshmandzadeh,@NYJ,0,0,0,0,0,0,2.00,WR,0,0,27,1,0,0,0,0,1,2010
74,0,0,Craig Davis,@KC,0,0,0,0,0,0,2.00,WR,0,0,26,2,0,0,0,0,1,2010
75,0,0,Joshua Cribbs,@TB,0,1,1,0,0,9,2.00,WR,0,0,11,2,0,3,0,11,1,2010
76,0,0,Greg Camarillo,@NO,0,0,0,0,0,0,2.00,WR,0,0,29,1,0,0,0,0,1,2010
