,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
97,97,97,0,0,Garrett Celek,Steelers,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,2,2017
114,114,114,0,0,Garrett Celek,49ers,0,0,0,0,0,0,6.0,TE,0,1,1,1,0,0,0,0,3,2017
250,250,250,0,0,Garrett Celek,Colts,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,5,2017
290,290,290,0,0,Garrett Celek,Redskins,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,6,2017
338,338,338,0,0,Garrett Celek,49ers,0,0,0,0,0,0,1.0,TE,0,0,11,1,0,0,0,0,7,2017
378,378,378,0,0,Garrett Celek,Eagles,0,0,0,0,0,0,2.0,TE,0,0,24,1,0,0,0,0,8,2017
434,434,434,0,0,Garrett Celek,49ers,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,9,2017
446,446,446,0,0,Garrett Celek,49ers,0,0,0,0,0,0,12.0,TE,0,1,67,4,0,0,0,0,10,2017
583,583,583,0,0,Garrett Celek,49ers,0,0,0,0,0,0,0.0,TE,0,0,7,2,0,0,0,0,12,2017
610,610,610,0,0,Garrett Celek,Bears,0,0,0,0,0,0,3.0,TE,0,0,30,2,0,0,0,0,13,2017
