,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,46,46,0,0,Ted Ginn J,Vikings,0,0,0,0,0,0,5.0,WR,0,0,53,4,0,1,0,5,1,2017,17,17,0,0,0,Saints,284,19,5.0,DST,60,1.0,0,Vikings,344,0
1,178,178,0,0,Ted Ginn J,Saints,0,0,0,0,0,0,2.0,WR,0,0,24,3,0,0,0,0,2,2017,60,60,0,0,0,Patriots,436,36,2.0,DST,119,2.0,0,Saints,555,0
2,244,244,0,0,Ted Ginn J,Panthers,0,0,0,0,0,0,11.0,WR,0,1,44,2,0,1,0,15,3,2017,90,90,0,0,0,Saints,213,34,1.0,DST,149,1.0,0,Panthers,362,0
3,420,420,0,0,Ted Ginn J,Dolphins,0,0,0,0,0,0,2.0,WR,0,0,25,2,0,1,0,9,4,2017,114,114,0,0,0,Saints,261,20,5.0,DST,86,1.0,0,Dolphins,347,0
4,571,571,0,0,Ted Ginn J,Saints,0,0,0,0,0,0,12.0,WR,0,1,66,4,0,1,0,3,6,2017,154,154,0,2,3,Lions,281,38,33.0,DST,66,5.0,0,Saints,347,3
5,670,670,0,0,Ted Ginn J,Packers,0,0,0,0,0,0,14.0,WR,0,0,141,7,0,0,0,0,7,2017,195,195,1,0,2,Saints,324,26,8.0,DST,161,1.0,0,Packers,485,0
6,802,802,0,0,Ted Ginn J,Saints,0,0,0,0,0,0,6.0,WR,0,0,68,2,0,0,0,0,8,2017,222,222,0,0,1,Bears,150,12,11.0,DST,157,2.0,0,Saints,307,0
7,880,880,0,0,Ted Ginn J,Saints,0,0,0,0,0,0,11.0,WR,0,1,59,4,0,0,0,0,9,2017,238,238,1,1,0,Buccaneers,113,10,21.0,DST,87,4.0,0,Saints,200,1
8,1061,1061,0,0,Ted Ginn J,Bills,0,0,0,0,0,0,0.0,WR,0,0,3,1,0,0,0,0,10,2017,289,289,0,1,0,Saints,184,47,2.0,DST,298,0.0,0,Bills,482,0
9,1092,1092,0,0,Ted Ginn J,Saints,0,0,0,0,0,0,8.0,WR,0,0,87,6,0,1,0,-12,11,2017,314,314,0,0,0,Redskins,300,31,2.0,DST,156,2.0,0,Saints,456,0
10,1206,1206,0,0,Ted Ginn J,Rams,0,0,0,0,0,0,7.0,WR,0,0,71,7,0,0,0,0,12,2017,339,339,0,0,0,Saints,223,20,7.0,DST,123,3.0,0,Rams,346,0
11,1361,1361,0,0,Ted Ginn J,Saints,0,0,0,0,0,0,2.0,WR,0,0,27,2,0,1,0,6,13,2017,372,372,0,1,0,Panthers,167,21,5.0,DST,112,2.0,0,Saints,279,0
