,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
5,5,5.0,0.0,0.0,Todd Gurley,Rams,0.0,0.0,0.0,0.0,0.0,0.0,15.0,RB,0.0,0.0,56.0,5.0,0.0,19.0,1.0,40.0,1,2017.0
85,85,5.0,0.0,0.0,Todd Gurley,Rams,0.0,0.0,0.0,0.0,0.0,0.0,15.0,RB,0.0,0.0,56.0,5.0,0.0,19.0,1.0,40.0,2,2017.0
172,172,45.0,0.0,0.5,Todd Gurley,49ers,0.0,0.0,0.0,0.0,0.0,0.0,19.0,RB,0.0,0.5,52.0,4.0,0.0,17.5,1.0,64.0,3,2017.0
263,263,87.33333333333333,0.0,0.3333333333333333,Todd Gurley,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,23.333333333333332,RB,0.0,0.6666666666666666,46.666666666666664,4.333333333333333,0.0,21.0,1.3333333333333333,80.33333333333333,4,2017.0
402,402,131.25,0.0,0.25,Todd Gurley,Rams,0.0,0.0,0.0,0.0,0.0,0.0,24.25,RB,0.0,0.75,58.5,5.0,0.0,21.5,1.0,90.5,5,2017.0
452,452,185.4,0.0,0.4,Todd Gurley,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,20.0,RB,0.0,0.6,48.2,4.4,0.0,20.0,0.8,81.0,6,2017.0
512,512,229.83333333333334,0.0,0.3333333333333333,Todd Gurley,Rams,0.0,0.0,0.0,0.0,0.0,0.0,18.5,RB,0.0,0.5,40.833333333333336,3.8333333333333335,0.0,20.5,0.6666666666666666,86.83333333333333,7,2017.0
663,663,270.14285714285717,0.0,0.2857142857142857,Todd Gurley,Giants,0.0,0.0,0.0,0.0,0.0,0.0,18.714285714285715,RB,0.0,0.42857142857142855,41.857142857142854,3.857142857142857,0.0,20.714285714285715,0.7142857142857143,89.57142857142857,9,2017.0
745,745,319.25,0.0,0.25,Todd Gurley,Rams,0.0,0.0,0.0,0.0,0.0,0.0,19.0,RB,0.0,0.375,42.25,3.625,0.0,20.125,0.875,85.75,10,2017.0
835,835,366.55555555555554,0.0,0.2222222222222222,Todd Gurley,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,18.22222222222222,RB,0.0,0.3333333333333333,45.111111111111114,3.888888888888889,0.0,19.11111111111111,0.7777777777777778,83.77777777777777,11,2017.0
907,907,413.4,0.0,0.2,Todd Gurley,Rams,0.0,0.0,0.0,0.0,0.0,0.0,17.4,RB,0.0,0.3,42.5,3.8,0.0,18.7,0.8,79.1,12,2017.0
986,986,458.27272727272725,0.0,0.18181818181818182,Todd Gurley,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,16.90909090909091,RB,0.0,0.2727272727272727,43.54545454545455,3.8181818181818183,0.0,18.545454545454547,0.7272727272727273,78.63636363636364,13,2017.0
