,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
14,14,14,0,0,Golden Tate,Lions,0,0,0,0,0,0,10.0,WR,0,0,107,10,0,2,0,7,1,2017
171,171,171,0,0,Golden Tate,Giants,0,0,0,0,0,0,2.0,WR,0,0,25,4,0,0,0,0,2,2017
243,243,243,0,0,Golden Tate,Lions,0,0,0,0,0,0,11.0,WR,0,1,58,7,0,0,0,0,3,2017
416,416,416,0,0,Golden Tate,Vikings,0,0,0,0,0,0,2.0,WR,0,0,29,3,0,1,0,2,4,2017
497,497,497,0,0,Golden Tate,Lions,0,0,0,0,0,0,4.0,WR,0,0,48,5,0,0,0,0,5,2017
563,563,563,0,0,Golden Tate,Saints,0,0,0,0,0,0,15.0,WR,0,1,96,7,0,0,0,0,6,2017
796,796,796,0,1,Golden Tate,Lions,0,0,0,0,0,0,7.0,WR,0,0,86,7,0,0,0,0,8,2017
877,877,877,0,0,Golden Tate,Packers,0,0,0,0,0,0,11.0,WR,0,0,113,7,0,0,0,0,9,2017
965,965,965,0,0,Golden Tate,Lions,0,0,0,0,0,0,15.0,WR,0,1,97,6,0,0,0,0,10,2017
1119,1119,1119,0,0,Golden Tate,Bears,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,11,2017
1256,1256,1256,0,0,Golden Tate,Lions,0,0,0,0,0,0,1.0,WR,0,0,7,4,0,2,0,13,12,2017
1322,1322,1322,0,0,Golden Tate,Ravens,0,0,0,0,0,0,6.0,WR,0,0,69,8,0,0,0,0,13,2017
