,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
35,2011,1,Lance Ball,0,0,Raiders,0,0,0,0,0,0,6.0,RB,0,1,9,1,0,0,0,0,0
149,2011,2,Lance Ball,0,0,Bengals,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,6,0,28,0
243,2011,3,Lance Ball,0,0,Titans,0,0,0,0,0,0,1.0,RB,0,0,11,3,0,1,0,7,1
363,2011,4,Lance Ball,0,0,Packers,0,0,0,0,0,0,0.0,RB,0,0,6,1,0,2,0,5,1
564,2011,7,Lance Ball,0,0,Dolphins,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,6,0,14,1
609,2011,8,Lance Ball,0,1,Lions,0,0,0,0,0,0,5.0,RB,0,0,4,1,0,6,0,63,0
706,2011,9,Lance Ball,0,0,Raiders,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,4,0,14,1
743,2011,10,Lance Ball,0,0,Chiefs,0,0,0,0,0,0,9.0,RB,0,0,0,0,0,30,0,96,1
852,2011,11,Lance Ball,0,0,Jets,0,0,0,0,0,0,3.0,RB,0,0,26,2,0,5,0,18,0
959,2011,12,Lance Ball,0,0,Chargers,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,4,0,19,1
1030,2011,13,Lance Ball,0,0,Min,0,0,0,0,0,0,3.0,RB,0,0,14,2,0,7,0,25,1
1118,2011,14,Lance Ball,0,0,Bears,0,0,0,0,0,0,4.0,RB,0,0,37,4,0,1,0,13,0
1178,2011,15,Lance Ball,0,1,Patriots,0,0,0,0,0,0,15.0,RB,0,0,41,2,0,11,1,64,0
1334,2011,16,Lance Ball,0,0,Bills,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,4,0,12,1
1409,2011,17,Lance Ball,0,0,Chiefs,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,9,0,24,0
