,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,283,283.0,0.0,0.0,Aaron Jones,Packers,0.0,0.0,0.0,0.0,0.0,0.0,10.0,RB,0.0,0.0,0.0,0.0,0.0,13.0,1.0,49.0,4,2017.0,101,47.66666666666666,0.0,0.6666666666666666,0.0,Bears,183.0,22.33333333333333,7.0,DST,113.66666666666669,3.0,0.0,Packers,296.6666666666667,0.0
1,345,162.0,0.0,0.0,Aaron Ripkowski,Packers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4,2017.0,101,47.66666666666666,0.0,0.6666666666666666,0.0,Bears,183.0,22.33333333333333,7.0,DST,113.66666666666669,3.0,0.0,Packers,296.6666666666667,0.0
2,321,227.0,0.0,0.0,Benny Cunningham,Packers,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,4,2017.0,101,47.66666666666666,0.0,0.6666666666666666,0.0,Bears,183.0,22.33333333333333,7.0,DST,113.66666666666669,3.0,0.0,Packers,296.6666666666667,0.0
3,325,157.0,0.0,0.0,Jamaal Williams,Packers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,1.6666666666666667,0.0,7.0,4,2017.0,101,47.66666666666666,0.0,0.6666666666666666,0.0,Bears,183.0,22.33333333333333,7.0,DST,113.66666666666669,3.0,0.0,Packers,296.6666666666667,0.0
4,277,116.66666666666669,0.0,0.3333333333333333,Jordan Howard,Packers,0.0,0.0,0.0,0.0,0.0,0.0,13.0,RB,0.0,0.0,13.333333333333336,2.6666666666666665,0.0,15.0,1.0,66.33333333333333,4,2017.0,101,47.66666666666666,0.0,0.6666666666666666,0.0,Bears,183.0,22.33333333333333,7.0,DST,113.66666666666669,3.0,0.0,Packers,296.6666666666667,0.0
5,304,105.0,0.0,0.3333333333333333,Tarik Cohen,Packers,0.0,0.0,0.0,0.0,0.0,0.0,10.0,RB,0.0,0.3333333333333333,42.0,6.666666666666668,0.0,8.0,0.0,52.33333333333334,4,2017.0,101,47.66666666666666,0.0,0.6666666666666666,0.0,Bears,183.0,22.33333333333333,7.0,DST,113.66666666666669,3.0,0.0,Packers,296.6666666666667,0.0
6,317,101.33333333333331,0.0,0.0,Ty Montgomery,Packers,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333336,RB,0.0,0.3333333333333333,43.0,6.0,0.0,13.666666666666664,0.6666666666666666,41.333333333333336,4,2017.0,101,47.66666666666666,0.0,0.6666666666666666,0.0,Bears,183.0,22.33333333333333,7.0,DST,113.66666666666669,3.0,0.0,Packers,296.6666666666667,0.0
7,361,283.0,0.0,0.0,Aaron Jones,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,10.0,RB,0.0,0.0,0.0,0.0,0.0,13.0,1.0,49.0,5,2017.0,145,63.25,0.0,0.25,0.5,Packers,231.75,24.25,8.0,DST,107.5,3.0,0.0,Cowboys,339.25,0.0
8,427,253.5,0.0,0.0,Aaron Ripkowski,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0,0.0,4.0,1.0,0.0,0.5,0.0,2.0,5,2017.0,145,63.25,0.0,0.25,0.5,Packers,231.75,24.25,8.0,DST,107.5,3.0,0.0,Cowboys,339.25,0.0
9,419,182.0,0.0,0.0,Alfred Morris,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,3.5,RB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.5,5,2017.0,145,63.25,0.0,0.25,0.5,Packers,231.75,24.25,8.0,DST,107.5,3.0,0.0,Cowboys,339.25,0.0
10,367,152.0,0.0,0.0,Ezekiel Elliott,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,13.5,RB,0.0,0.25,29.5,4.0,0.0,19.0,0.5,69.25,5,2017.0,145,63.25,0.0,0.25,0.5,Packers,231.75,24.25,8.0,DST,107.5,3.0,0.0,Cowboys,339.25,0.0
11,426,199.0,0.0,0.0,Jamaal Williams,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,0.25,RB,0.0,0.0,1.75,0.5,0.0,2.25,0.0,8.0,5,2017.0,145,63.25,0.0,0.25,0.5,Packers,231.75,24.25,8.0,DST,107.5,3.0,0.0,Cowboys,339.25,0.0
12,416,160.0,0.0,0.0,Rod Smith,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,5,2017.0,145,63.25,0.0,0.25,0.5,Packers,231.75,24.25,8.0,DST,107.5,3.0,0.0,Cowboys,339.25,0.0
13,473,322.0,0.0,0.0,Aaron Jones,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,14.0,RB,0.0,0.0,4.5,0.5,0.0,16.0,1.0,87.0,6,2017.0,160,79.0,0.0,0.2,0.8,Packers,229.2,18.6,7.8,DST,80.0,2.4,0.0,Vikings,309.2,0.0
