,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1537,2011,1,Ravens,0,4,3,Steelers,246,7,25.0,DST,66,4.0,0,312,0,0
1593,2011,2,Ravens,0,0,1,Titans,358,26,3.0,DST,74,0.0,0,432,0,1
1600,2011,3,Ravens,0,1,1,Rams,132,7,22.0,DST,112,5.0,0,244,1,1
1632,2011,4,Ravens,0,3,1,Jets,112,17,32.0,DST,38,2.0,0,150,3,0
1704,2011,6,Ravens,0,0,0,Texans,200,14,8.0,DST,93,4.0,0,293,0,0
1722,2011,7,Ravens,0,1,0,Jaguars,73,12,13.0,DST,132,4.0,0,205,0,1
1754,2011,8,Ravens,0,0,1,Cardinals,98,27,9.0,DST,109,6.0,0,207,0,0
1780,2011,9,Ravens,0,1,1,Steelers,322,20,9.0,DST,70,1.0,0,392,0,1
1824,2011,10,Ravens,0,0,0,Seahawks,208,22,2.0,DST,119,1.0,0,327,0,1
1838,2011,11,Ravens,0,0,3,Bengals,364,24,9.0,DST,119,2.0,0,483,0,0
1857,2011,12,Ravens,0,0,1,49ers,96,6,21.0,DST,74,9.0,0,170,0,0
1891,2011,13,Ravens,0,0,1,Browns,174,10,18.0,DST,59,3.0,0,233,1,1
1930,2011,14,Ravens,0,0,1,Colts,117,10,13.0,DST,50,4.0,0,167,0,0
1983,2011,15,Ravens,0,0,0,Chargers,270,34,0.0,DST,145,0.0,0,415,0,1
1998,2011,16,Ravens,0,0,1,Browns,139,14,8.0,DST,117,2.0,0,256,0,0
2037,2011,17,Ravens,0,1,0,Bengals,231,16,7.0,DST,105,1.0,0,336,0,1
