,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
4,2016,1,Seahawks,1,0,0,Dolphins,150,10,14.0,DST,64,5.0,0,214,0,0
47,2016,2,Seahawks,0,0,0,LA,219,9,10.0,DST,64,3.0,0,283,0,1
87,2016,3,Seahawks,0,0,1,49ers,119,18,6.0,DST,135,0.0,0,254,0,0
100,2016,4,Seahawks,0,0,3,Jets,247,17,14.0,DST,58,4.0,0,305,0,1
162,2016,6,Seahawks,0,1,1,Falcons,310,24,9.0,DST,52,4.0,0,362,0,0
187,2016,7,Seahawks,2,0,0,Cardinals,311,6,18.0,DST,132,4.0,0,443,0,1
219,2016,8,Seahawks,0,1,0,Saints,252,25,11.0,DST,123,2.0,0,375,1,1
252,2016,9,Seahawks,0,0,1,Bills,263,25,8.0,DST,162,5.0,0,425,0,0
282,2016,10,Seahawks,0,1,1,Patriots,304,24,7.0,DST,81,2.0,0,385,0,1
304,2016,11,Seahawks,0,0,2,Eagles,195,15,10.0,DST,113,2.0,0,308,0,0
332,2016,12,Seahawks,0,1,1,Buccaneers,220,14,10.0,DST,118,0.0,1,338,0,1
366,2016,13,Seahawks,0,1,1,Panthers,182,7,11.0,DST,89,0.0,0,271,0,0
415,2016,14,Seahawks,0,0,0,Packers,237,38,1.0,DST,93,1.0,0,330,0,1
421,2016,15,Seahawks,0,0,0,LA,136,3,14.0,DST,47,4.0,0,183,0,0
472,2016,16,Seahawks,0,1,0,Cardinals,276,34,3.0,DST,94,1.0,0,370,0,0
494,2016,17,Seahawks,0,2,0,49ers,191,23,10.0,DST,62,5.0,0,253,0,1
