,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
1813,2010,1,Jerricho Cotchery,0,0,Ravens,0,0,0,0,0,0,1.0,WR,0,0,18,2,0,0,0,0,0
1860,2010,2,Jerricho Cotchery,0,0,Patriots,0,0,0,0,0,0,8.0,WR,0,1,26,4,0,2,0,6,0
2002,2010,3,Jerricho Cotchery,0,0,Dolphins,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,1
2089,2010,4,Jerricho Cotchery,0,0,Bills,0,0,0,0,0,0,2.0,WR,0,0,26,3,0,0,0,0,1
2163,2010,5,Jerricho Cotchery,0,0,Min,0,0,0,0,0,0,4.0,WR,0,0,46,5,0,0,0,0,0
2293,2010,6,Jerricho Cotchery,0,0,Broncos,0,0,0,0,0,0,1.0,WR,0,0,18,4,0,0,0,0,1
2423,2010,8,Jerricho Cotchery,0,0,Packers,0,0,0,0,0,0,8.0,WR,0,0,89,4,0,1,0,-8,0
2546,2010,9,Jerricho Cotchery,0,0,Lions,0,0,0,0,0,0,2.0,WR,0,0,29,2,0,0,0,0,1
2602,2010,10,Jerricho Cotchery,0,0,Browns,0,0,0,0,0,0,10.0,WR,0,1,43,3,0,0,0,0,1
2986,2010,13,Jerricho Cotchery,0,0,Patriots,0,0,0,0,0,0,0.0,WR,0,0,9,2,0,0,0,0,1
3018,2010,14,Jerricho Cotchery,0,0,Dolphins,0,0,0,0,0,0,6.0,WR,0,0,69,5,0,0,0,0,0
3304,2010,16,Jerricho Cotchery,0,0,Bears,0,0,0,0,0,0,0.0,WR,0,0,8,2,0,0,0,0,1
3378,2010,17,Jerricho Cotchery,0,0,Bills,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,1,0,-1,0
