,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
531,12,1,3,2,Greg Zuerlein,Min,8.0,K,1,0,0,2014,0
555,36,0,4,4,Greg Zuerlein,Buccaneers,13.0,K,2,1,1,2014,1
600,81,0,1,1,Greg Zuerlein,Cowboys,7.0,K,3,4,4,2014,0
668,149,0,0,0,Greg Zuerlein,Eagles,4.0,K,5,4,4,2014,1
693,174,0,1,1,Greg Zuerlein,49ers,5.0,K,6,2,2,2014,0
728,209,0,1,0,Greg Zuerlein,Seahawks,4.0,K,7,4,4,2014,0
761,242,0,1,0,Greg Zuerlein,Chiefs,1.0,K,8,1,1,2014,1
769,250,0,2,2,Greg Zuerlein,49ers,7.0,K,9,1,1,2014,1
811,292,0,0,0,Greg Zuerlein,Cardinals,2.0,K,10,2,2,2014,1
817,298,2,5,5,Greg Zuerlein,Broncos,20.0,K,11,1,1,2014,0
865,346,0,2,1,Greg Zuerlein,Chargers,6.0,K,12,3,3,2014,1
885,366,0,1,1,Greg Zuerlein,Raiders,10.0,K,13,7,7,2014,0
930,411,0,3,1,Greg Zuerlein,Redskins,4.0,K,14,2,1,2014,1
962,443,0,2,2,Greg Zuerlein,Cardinals,6.0,K,15,0,0,2014,0
980,461,1,2,2,Greg Zuerlein,Giants,11.0,K,16,3,3,2014,0
1020,501,1,2,2,Greg Zuerlein,Seahawks,8.0,K,17,0,0,2014,1
