,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1147,105,0,3,3,John Carney,Panthers,10.0,K,4,1,1,2010,0
1189,147,0,3,2,John Carney,Cardinals,8.0,K,5,2,2,2010,1
