,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
19,19,19.0,0.0,0.0,Keenan Allen,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,9.0,WR,0.0,1.0,35.0,5.0,0.0,0.0,0.0,0.0,1,2017.0
117,117,19.0,0.0,0.0,Keenan Allen,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,9.0,WR,0.0,1.0,35.0,5.0,0.0,0.0,0.0,0.0,2,2017.0
272,272,68.0,0.0,0.0,Keenan Allen,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,9.5,WR,0.0,0.5,67.5,7.0,0.0,0.0,0.0,0.0,3,2017.0
351,351,136.0,0.0,0.0,Keenan Allen,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,WR,0.0,0.3333333333333333,65.33333333333333,6.333333333333333,0.0,0.0,0.0,0.0,4,2017.0
489,489,189.75,0.0,0.0,Keenan Allen,Giants,0.0,0.0,0.0,0.0,0.0,0.0,9.5,WR,0.0,0.25,83.5,6.0,0.0,0.0,0.0,0.0,5,2017.0
605,605,249.6,0.0,0.0,Keenan Allen,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,8.8,WR,0.0,0.2,80.2,5.6,0.0,0.0,0.0,0.0,6,2017.0
711,711,308.8333333333333,0.0,0.0,Keenan Allen,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,8.0,WR,0.0,0.16666666666666666,74.33333333333333,5.5,0.0,0.0,0.0,0.0,7,2017.0
805,805,366.2857142857143,0.0,0.0,Keenan Allen,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,7.428571428571429,WR,0.0,0.14285714285714285,69.57142857142857,5.142857142857143,0.0,0.0,0.0,0.0,8,2017.0
1017,1017,421.125,0.0,0.0,Keenan Allen,Jaguars,0.0,0.0,0.0,0.0,0.0,0.0,7.25,WR,0.0,0.125,68.5,5.0,0.0,0.0,0.0,0.0,10,2017.0
1068,1068,487.3333333333333,0.0,0.0,Keenan Allen,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,6.888888888888889,WR,0.0,0.1111111111111111,66.22222222222223,4.888888888888889,0.0,0.1111111111111111,0.0,0.6666666666666666,11,2017.0
1177,1177,545.4,0.0,0.0,Keenan Allen,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,8.9,WR,0.0,0.3,75.5,5.6,0.0,0.2,0.0,0.9,12,2017.0
1294,1294,602.8181818181819,0.0,0.0,Keenan Allen,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,10.181818181818182,WR,0.0,0.36363636363636365,84.27272727272727,6.090909090909091,0.0,0.18181818181818182,0.0,0.8181818181818182,13,2017.0
