,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
70,70,70.0,0.0,0.0,Julius Thomas,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,2.0,TE,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,2,2017.0
123,123,70.0,0.0,0.0,Julius Thomas,Jets,0.0,0.0,0.0,0.0,0.0,0.0,2.0,TE,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,3,2017.0
184,184,96.5,0.0,0.0,Julius Thomas,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,1.5,TE,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,4,2017.0
236,236,125.66666666666667,0.0,0.0,Julius Thomas,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,TE,0.0,0.0,23.666666666666668,2.6666666666666665,0.0,0.0,0.0,0.0,5,2017.0
278,278,153.25,0.0,0.0,Julius Thomas,Falcons,0.0,0.0,0.0,0.0,0.0,0.0,1.5,TE,0.0,0.0,21.5,2.25,0.0,0.0,0.0,0.0,6,2017.0
316,316,178.2,0.0,0.0,Julius Thomas,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,1.6,TE,0.0,0.0,21.6,2.4,0.0,0.0,0.0,0.0,7,2017.0
397,397,201.16666666666666,0.0,0.0,Julius Thomas,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,TE,0.0,0.0,27.666666666666668,2.5,0.0,0.0,0.0,0.0,8,2017.0
401,401,229.14285714285714,0.0,0.0,Julius Thomas,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,TE,0.0,0.0,24.0,2.4285714285714284,0.0,0.0,0.0,0.0,9,2017.0
457,457,250.625,0.0,0.0,Julius Thomas,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,3.375,TE,0.0,0.125,31.5,2.875,0.0,0.0,0.0,0.0,10,2017.0
503,503,273.55555555555554,0.0,0.0,Julius Thomas,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,TE,0.0,0.2222222222222222,28.88888888888889,2.7777777777777777,0.0,0.0,0.0,0.0,11,2017.0
550,550,296.5,0.0,0.0,Julius Thomas,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,3.6,TE,0.0,0.2,29.0,2.9,0.0,0.0,0.0,0.0,12,2017.0
596,596,319.54545454545456,0.0,0.0,Julius Thomas,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,3.727272727272727,TE,0.0,0.18181818181818182,31.09090909090909,3.090909090909091,0.0,0.0,0.0,0.0,13,2017.0
