,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
53,53,53.0,0.0,0.0,Duke Johnson,Browns,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,1,2017.0
111,111,53.0,0.0,0.0,Duke Johnson,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,2,2017.0
180,180,82.0,0.0,0.0,Duke Johnson,Colts,0.0,0.0,0.0,0.0,0.0,0.0,4.5,RB,0.0,0.0,39.5,2.5,0.0,2.0,0.0,10.5,3,2017.0
278,278,114.66666666666667,0.0,0.0,Duke Johnson,Browns,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,RB,0.0,0.0,53.333333333333336,3.6666666666666665,0.0,2.0,0.3333333333333333,14.666666666666666,4,2017.0
363,363,155.5,0.0,0.0,Duke Johnson,Browns,0.0,0.0,0.0,0.0,0.0,0.0,9.0,RB,0.0,0.0,51.75,5.0,0.0,2.5,0.5,14.25,5,2017.0
474,474,197.0,0.0,0.0,Duke Johnson,Texans,0.0,0.0,0.0,0.0,0.0,0.0,10.0,RB,0.0,0.2,54.0,4.6,0.0,3.2,0.4,15.4,6,2017.0
538,538,243.16666666666666,0.0,0.0,Duke Johnson,Browns,0.0,0.0,0.0,0.0,0.0,0.0,9.0,RB,0.0,0.16666666666666666,44.833333333333336,4.333333333333333,0.0,3.5,0.3333333333333333,19.5,7,2017.0
631,631,285.2857142857143,0.0,0.0,Duke Johnson,Browns,0.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,RB,0.0,0.14285714285714285,44.857142857142854,4.571428571428571,0.0,4.0,0.2857142857142857,20.428571428571427,8,2017.0
759,759,328.5,0.0,0.0,Duke Johnson,Lions,0.0,0.0,0.0,0.0,0.0,0.0,8.0,RB,0.0,0.125,40.5,4.5,0.0,4.25,0.25,22.0,10,2017.0
829,829,376.3333333333333,0.0,0.0,Duke Johnson,Browns,0.0,0.0,0.0,0.0,0.0,0.0,8.0,RB,0.0,0.1111111111111111,39.77777777777778,4.666666666666667,0.0,4.888888888888889,0.2222222222222222,25.555555555555557,11,2017.0
925,925,421.6,0.0,0.0,Duke Johnson,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,8.4,RB,0.0,0.2,41.4,4.6,0.0,4.6,0.2,24.0,12,2017.0
1045,1045,467.3636363636364,0.0,0.0,Duke Johnson,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,RB,0.0,0.18181818181818182,40.54545454545455,4.545454545454546,0.0,4.7272727272727275,0.18181818181818182,25.0,13,2017.0
