,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,28,0,0,0,Dan Carpenter,Patriots,3.0,K,1,3,3,2013,0,Patriots,0,2,0,Bills,150,21,5.0,DST,136,0.0,0,286,0,1
1,38,1,4,3,Dan Carpenter,Panthers,12.0,K,2,1,1,2013,0,Panthers,0,1,1,Bills,287,24,6.0,DST,149,1.0,0,436,0,1
2,70,0,4,4,Dan Carpenter,Jets,12.0,K,3,0,0,2013,1,Jets,0,0,0,Bills,208,20,12.0,DST,120,8.0,0,328,0,0
3,106,0,3,3,Dan Carpenter,Ravens,11.0,K,4,2,2,2013,0,Ravens,0,1,2,Bills,147,23,9.0,DST,203,2.0,0,350,0,1
4,148,1,1,1,Dan Carpenter,Browns,8.0,K,5,3,3,2013,1,Browns,0,0,1,Bills,188,24,19.0,DST,155,4.0,0,343,2,0
5,172,1,1,1,Dan Carpenter,Bengals,8.0,K,6,3,3,2013,0,Bengals,0,1,0,Bills,192,24,8.0,DST,130,5.0,0,322,0,1
6,198,0,3,3,Dan Carpenter,Dolphins,11.0,K,7,2,2,2013,1,Dolphins,0,0,1,Bills,178,23,7.0,DST,90,4.0,0,268,0,0
7,238,0,2,1,Dan Carpenter,Saints,5.0,K,8,2,2,2013,1,Saints,0,2,1,Bills,211,17,14.0,DST,88,4.0,0,299,0,0
8,261,0,2,2,Dan Carpenter,Chiefs,7.0,K,9,1,1,2013,0,Chiefs,0,1,2,Bills,229,13,25.0,DST,241,0.0,0,470,2,1
9,297,0,1,1,Dan Carpenter,Steelers,4.0,K,10,1,1,2013,1,Steelers,0,0,1,Bills,132,10,12.0,DST,95,3.0,0,227,0,0
10,302,0,3,3,Dan Carpenter,Jets,13.0,K,11,4,4,2013,0,Jets,0,0,0,Bills,245,37,1.0,DST,68,1.0,0,313,0,1
11,372,0,1,1,Dan Carpenter,Falcons,7.0,K,13,4,4,2013,0,Falcons,0,2,0,Bills,210,31,4.0,DST,195,0.0,0,405,0,1
12,409,0,2,2,Dan Carpenter,Buccaneers,6.0,K,14,0,0,2013,1,Buccaneers,0,1,4,Bills,147,6,27.0,DST,67,7.0,0,214,0,0
13,438,0,3,2,Dan Carpenter,Jaguars,9.0,K,15,3,3,2013,1,Jaguars,0,1,1,Bills,168,27,9.0,DST,198,4.0,0,366,0,0
14,457,0,4,4,Dan Carpenter,Dolphins,13.0,K,16,1,1,2013,0,Dolphins,0,0,1,Bills,187,19,7.0,DST,203,1.0,0,390,0,1
15,492,1,2,2,Dan Carpenter,Patriots,10.0,K,17,2,2,2013,1,Patriots,0,0,0,Bills,224,20,8.0,DST,169,4.0,0,393,0,0
16,4,1,3,3,Dan Carpenter,Bears,13.0,K,1,2,2,2014,1,Bears,0,0,1,Bills,167,23,4.0,DST,193,1.0,0,360,0,0
17,32,0,6,5,Dan Carpenter,Dolphins,17.0,K,2,2,2,2014,0,Dolphins,0,0,0,Bills,202,29,0.0,DST,113,0.0,0,315,0,1
18,89,0,1,1,Dan Carpenter,Chargers,4.0,K,3,1,1,2014,0,Chargers,0,0,0,Bills,205,10,12.0,DST,87,3.0,1,292,0,1
19,116,0,1,1,Dan Carpenter,Texans,5.0,K,4,2,2,2014,1,Texans,0,0,2,Bills,220,17,16.0,DST,96,2.0,0,316,1,0
20,129,1,4,3,Dan Carpenter,Lions,11.0,K,5,0,0,2014,1,Lions,0,0,1,Bills,294,17,14.0,DST,49,2.0,0,343,1,0
21,182,0,0,0,Dan Carpenter,Patriots,2.0,K,6,2,2,2014,0,Patriots,0,2,1,Bills,268,22,12.0,DST,68,5.0,0,336,0,1
22,215,1,3,3,Dan Carpenter,Jets,15.0,K,8,5,4,2014,1,Jets,0,0,0,Bills,213,43,4.0,DST,67,4.0,0,280,0,0
23,283,0,2,2,Dan Carpenter,Chiefs,7.0,K,10,1,1,2014,0,Chiefs,0,2,0,Bills,253,13,12.0,DST,111,1.0,0,364,0,1
24,309,0,4,3,Dan Carpenter,Dolphins,9.0,K,11,0,0,2014,1,Dolphins,0,0,0,Bills,183,9,11.0,DST,54,2.0,1,237,0,0
25,333,1,1,1,Dan Carpenter,Jets,10.0,K,12,5,5,2014,0,Jets,0,0,0,Bills,220,38,1.0,DST,116,1.0,0,336,0,1
26,363,0,5,4,Dan Carpenter,Browns,14.0,K,13,2,2,2014,0,Browns,1,0,2,Bills,181,26,8.0,DST,106,1.0,0,287,0,1
27,410,0,1,1,Dan Carpenter,Broncos,5.0,K,14,2,2,2014,1,Broncos,0,1,2,Bills,341,17,14.0,DST,74,4.0,0,415,0,0
28,425,1,4,4,Dan Carpenter,Packers,15.0,K,15,1,1,2014,0,Packers,0,0,1,Bills,140,21,6.0,DST,113,3.0,0,253,0,1
29,470,1,1,1,Dan Carpenter,Raiders,8.0,K,16,3,3,2014,1,Raiders,0,0,2,Bills,308,24,7.0,DST,13,2.0,0,321,0,0
30,511,0,1,1,Dan Carpenter,Patriots,5.0,K,17,2,2,2014,1,Patriots,0,1,0,Bills,164,17,8.0,DST,104,2.0,0,268,0,0
31,16,0,3,2,Dan Carpenter,Bills,7.0,K,1,1,1,2010,1,Bills,0,0,0,Dolphins,164,15,7.0,DST,132,3.0,0,296,0,0
32,69,1,3,3,Dan Carpenter,Jets,13.0,K,3,2,2,2010,0,Jets,1,0,1,Dolphins,352,23,7.0,DST,84,2.0,0,436,0,1
33,127,0,1,0,Dan Carpenter,Patriots,2.0,K,4,2,2,2010,0,Patriots,2,0,4,Dolphins,308,14,36.0,DST,92,2.0,0,400,3,1
34,158,1,3,3,Dan Carpenter,Packers,13.0,K,6,2,2,2010,1,Packers,0,0,1,Dolphins,231,23,3.0,DST,150,0.0,0,381,0,0
35,189,0,5,5,Dan Carpenter,Steelers,16.0,K,7,1,1,2010,0,Steelers,0,1,1,Dolphins,249,22,6.0,DST,64,1.0,0,313,0,1
36,217,1,5,5,Dan Carpenter,Bengals,18.0,K,8,1,1,2010,1,Bengals,0,1,1,Dolphins,217,22,5.0,DST,137,0.0,0,354,0,0
