,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,0,2,4,4,Dan Bailey,Giants,17.0,K,1,1,1,2016,0,Giants,0,0,0,Cowboys,227,19,4.0,DST,101,0.0,0,328,0,1
1,46,0,2,2,Dan Bailey,Redskins,9.0,K,2,3,3,2016,1,Redskins,0,1,0,Cowboys,278,27,7.0,DST,102,4.0,0,380,0,0
2,79,0,2,1,Dan Bailey,Bears,7.0,K,3,4,4,2016,0,Bears,0,1,0,Cowboys,248,31,2.0,DST,199,0.0,0,447,0,1
3,113,0,2,1,Dan Bailey,49ers,6.0,K,4,3,3,2016,1,49ers,0,0,0,Cowboys,234,24,3.0,DST,194,2.0,0,428,0,0
4,149,0,0,0,Dan Bailey,Bengals,4.0,K,5,4,4,2016,0,Bengals,0,1,0,Cowboys,222,28,3.0,DST,180,1.0,0,402,0,1
5,159,0,3,3,Dan Bailey,Packers,12.0,K,6,3,3,2016,1,Packers,0,1,1,Cowboys,233,30,6.0,DST,191,2.0,0,424,0,0
6,224,0,3,3,Dan Bailey,Eagles,11.0,K,8,2,2,2016,0,Eagles,0,0,1,Cowboys,273,29,4.0,DST,187,2.0,0,460,0,1
7,265,0,0,0,Dan Bailey,Browns,5.0,K,9,5,5,2016,1,Browns,0,0,0,Cowboys,255,35,0.0,DST,168,0.0,0,423,0,0
8,278,1,3,3,Dan Bailey,Steelers,13.0,K,10,2,2,2016,1,Steelers,0,1,0,Cowboys,295,35,4.0,DST,127,2.0,0,422,0,0
9,308,0,2,2,Dan Bailey,Ravens,9.0,K,11,3,3,2016,0,Ravens,0,0,0,Cowboys,299,27,2.0,DST,118,1.0,0,417,0,1
10,348,0,1,1,Dan Bailey,Redskins,7.0,K,12,4,4,2016,0,Redskins,0,0,0,Cowboys,190,31,1.0,DST,163,1.0,0,353,0,1
11,425,0,1,0,Dan Bailey,Giants,1.0,K,14,1,1,2016,1,Giants,0,1,2,Cowboys,152,7,16.0,DST,108,3.0,0,260,0,0
12,431,0,6,4,Dan Bailey,Buccaneers,14.0,K,15,2,2,2016,0,Buccaneers,0,1,0,Cowboys,264,26,6.0,DST,185,3.0,0,449,0,1
13,482,0,0,0,Dan Bailey,Lions,6.0,K,16,6,6,2016,0,Lions,0,0,0,Cowboys,211,42,1.0,DST,164,1.0,0,375,0,1
14,512,0,2,2,Dan Bailey,Eagles,7.0,K,17,1,1,2016,1,Eagles,1,0,2,Cowboys,126,13,16.0,DST,69,3.0,0,195,0,0
