,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Away Games
0,0,0,0,Calvin Johnson,Giants,0,0,0,0,0,0,28.0,WR,0,2,164,7,0,0,0,0,1,2014,0
1,1,0,0,Allen Hurns,Eagles,0,0,0,0,0,0,23.0,WR,0,2,110,4,0,0,0,0,1,2014,1
2,2,0,0,A.J. Green,Ravens,0,0,0,0,0,0,19.0,WR,0,1,131,6,0,1,0,5,1,2014,1
3,3,0,0,Cordarrelle Patterson,Rams,0,0,0,0,0,0,18.0,WR,0,0,26,3,0,3,1,102,1,2014,1
4,4,0,0,Steve Smith,Bengals,0,0,0,0,0,0,17.0,WR,0,1,118,7,0,0,0,0,1,2014,0
5,5,0,0,Antonio Brown,Browns,0,0,0,0,0,0,17.0,WR,0,1,116,5,0,0,0,0,1,2014,0
6,6,0,0,Jeremy Maclin,Jaguars,0,0,0,0,0,0,15.0,WR,0,1,97,4,0,0,0,0,1,2014,0
7,7,0,0,Kelvin Benjamin,Buccaneers,0,0,0,0,0,0,15.0,WR,0,1,92,6,0,0,0,0,1,2014,1
8,8,0,0,DeAndre Hopkins,Redskins,0,0,0,0,0,0,14.0,WR,0,1,89,4,0,0,0,0,1,2014,0
9,9,0,0,Brandin Cooks,Falcons,0,0,0,0,0,0,14.0,WR,0,1,77,7,0,1,0,18,1,2014,1
10,10,0,0,Roddy White,Saints,0,0,0,0,0,0,13.0,WR,0,1,72,5,0,0,0,0,1,2014,0
11,11,0,1,Mike Wallace,Patriots,0,0,0,0,0,0,13.0,WR,0,1,81,7,0,0,0,0,1,2014,0
12,12,0,1,Brandon Marshall,Bills,0,0,0,0,0,0,12.0,WR,0,1,71,8,0,0,0,0,1,2014,0
13,13,0,0,Terrance Williams,49ers,0,0,0,0,0,0,11.0,WR,0,1,50,4,0,0,0,0,1,2014,0
14,14,0,0,Greg Jennings,Rams,0,0,0,0,0,0,11.0,WR,0,1,58,6,0,0,0,0,1,2014,1
15,15,0,0,Michael Floyd,Chargers,0,0,0,0,0,0,11.0,WR,0,0,119,5,0,1,0,2,1,2014,0
16,16,0,0,Malcom Floyd,Cardinals,0,0,0,0,0,0,11.0,WR,0,1,50,4,0,0,0,0,1,2014,1
17,17,0,0,Julian Edelman,Dolphins,0,0,0,0,0,0,11.0,WR,0,0,95,6,0,2,0,21,1,2014,1
18,18,0,0,Randall Cobb,Seahawks,0,0,0,0,0,0,11.0,WR,0,1,58,6,0,0,0,0,1,2014,1
19,19,0,0,Kendall Wright,Chiefs,0,0,0,0,0,0,10.0,WR,0,1,46,6,0,0,0,0,1,2014,1
20,20,0,0,Rod Streater,Jets,0,0,0,0,0,0,10.0,WR,0,1,46,5,0,0,0,0,1,2014,1
21,21,0,1,Julio Jones,Saints,0,0,0,0,0,0,10.0,WR,0,0,116,7,0,0,0,0,1,2014,0
22,22,0,1,Marques Colston,Falcons,0,0,0,0,0,0,10.0,WR,0,0,110,5,0,0,0,0,1,2014,1
23,23,0,0,Markus Wheaton,Browns,0,0,0,0,0,0,9.0,WR,0,0,97,6,0,0,0,0,1,2014,0
24,24,0,0,Reggie Wayne,Broncos,0,0,0,0,0,0,9.0,WR,0,0,98,9,0,0,0,0,1,2014,1
25,25,0,0,Golden Tate,Giants,0,0,0,0,0,0,9.0,WR,0,0,93,6,0,1,0,4,1,2014,0
26,26,0,0,Brian Quick,Min,0,0,0,0,0,0,9.0,WR,0,0,99,7,0,0,0,0,1,2014,0
27,27,0,0,Hakeem Nicks,Broncos,0,0,0,0,0,0,9.0,WR,0,1,36,5,0,0,0,0,1,2014,1
28,28,0,0,Ricardo Lockette,Packers,0,0,0,0,0,0,9.0,WR,0,1,38,2,0,0,0,0,1,2014,0
29,29,0,0,James Jones,Jets,0,0,0,0,0,0,9.0,WR,0,1,34,3,0,0,0,0,1,2014,1
30,30,0,0,Andre Johnson,Redskins,0,0,0,0,0,0,9.0,WR,0,0,93,6,0,0,0,0,1,2014,0
31,31,0,0,Percy Harvin,Packers,0,0,0,0,0,0,9.0,WR,0,0,59,7,0,4,0,41,1,2014,0
32,32,0,0,Anquan Boldin,Cowboys,0,0,0,0,0,0,9.0,WR,0,0,99,8,0,0,0,0,1,2014,1
33,33,0,0,Travis Benjamin,Steelers,0,0,0,0,0,0,9.0,WR,0,1,20,2,0,1,0,10,1,2014,1
34,34,0,0,Emmanuel Sanders,Colts,0,0,0,0,0,0,8.0,WR,0,0,77,6,0,1,0,11,1,2014,0
35,35,0,0,Chris Owusu,Panthers,0,0,0,0,0,0,8.0,WR,0,1,20,2,0,0,0,0,1,2014,0
36,36,0,0,Jordy Nelson,Seahawks,0,0,0,0,0,0,8.0,WR,0,0,83,9,0,0,0,0,1,2014,1
37,37,0,0,Andrew Hawkins,Steelers,0,0,0,0,0,0,8.0,WR,0,0,87,8,0,0,0,0,1,2014,1
38,38,0,0,John Brown,Chargers,0,0,0,0,0,0,8.0,WR,0,1,29,2,0,0,0,0,1,2014,0
39,39,0,0,Donnie Avery,Titans,0,0,0,0,0,0,8.0,WR,0,0,84,7,0,0,0,0,1,2014,0
40,40,0,0,Robert Woods,Bears,0,0,0,0,0,0,7.0,WR,0,0,78,4,0,0,0,0,1,2014,1
41,41,0,1,Niles Paul,Texans,0,0,0,0,0,0,7.0,WR,0,0,86,4,0,0,0,0,1,2014,1
42,42,0,0,Alshon Jeffery,Bills,0,0,0,0,0,0,7.0,WR,0,0,71,5,0,0,0,0,1,2014,0
43,43,0,0,Pierre Garcon,Texans,0,0,0,0,0,0,7.0,WR,0,0,77,10,0,0,0,0,1,2014,1
44,44,0,0,Eric Decker,Raiders,0,0,0,0,0,0,7.0,WR,0,0,74,5,0,0,0,0,1,2014,0
45,45,0,0,Marqise Lee,Eagles,0,0,0,0,0,0,6.0,WR,0,0,62,6,0,0,0,0,1,2014,1
