,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
32,32,32,0,0,Tyler Higbee,Rams,0,0,0,0,0,0,1.0,TE,0,0,17,2,0,0,0,0,1,2017
144,144,144,0,0,Tyler Higbee,49ers,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,3,2017
175,175,175,0,0,Tyler Higbee,Cowboys,0,0,0,0,0,0,4.0,TE,0,0,47,3,0,0,0,0,4,2017
214,214,214,0,0,Tyler Higbee,Rams,0,0,0,0,0,0,9.0,TE,0,0,98,4,0,0,0,0,5,2017
294,294,294,0,0,Tyler Higbee,Jaguars,0,0,0,0,0,0,0.0,TE,0,0,0,1,0,0,0,0,6,2017
333,333,333,0,0,Tyler Higbee,Rams,0,0,0,0,0,0,1.0,TE,0,0,13,3,0,0,0,0,7,2017
412,412,412,0,0,Tyler Higbee,Giants,0,0,0,0,0,0,6.0,TE,0,1,8,1,0,0,0,0,9,2017
469,469,469,0,0,Tyler Higbee,Rams,0,0,0,0,0,0,2.0,TE,0,0,22,2,0,0,0,0,10,2017
530,530,530,0,0,Tyler Higbee,Vikings,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,11,2017
554,554,554,0,0,Tyler Higbee,Rams,0,0,0,0,0,0,4.0,TE,0,0,48,3,0,0,0,0,12,2017
641,641,641,0,0,Tyler Higbee,Cardinals,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,13,2017
