,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
21,2016,1,Buccaneers,0,0,0,Falcons,322,24,4.0,DST,52,3.0,0,374,0,1
63,2016,2,Buccaneers,0,0,0,Cardinals,311,40,1.0,DST,105,1.0,0,416,0,1
78,2016,3,Buccaneers,0,1,1,LA,183,37,11.0,DST,137,1.0,0,320,1,0
118,2016,4,Buccaneers,0,0,0,Broncos,218,27,5.0,DST,89,4.0,0,307,0,0
133,2016,5,Buccaneers,0,2,2,Panthers,278,14,12.0,DST,136,0.0,0,414,0,1
189,2016,7,Buccaneers,0,2,1,49ers,113,17,14.0,DST,160,4.0,0,273,0,1
231,2016,8,Buccaneers,0,1,0,Raiders,498,30,4.0,DST,128,2.0,0,626,0,0
260,2016,9,Buccaneers,0,1,0,Falcons,325,43,4.0,DST,136,2.0,0,461,0,0
266,2016,10,Buccaneers,0,2,2,Bears,161,10,27.0,DST,122,4.0,1,283,1,0
308,2016,11,Buccaneers,0,1,1,Chiefs,261,17,8.0,DST,82,0.0,0,343,0,1
323,2016,12,Buccaneers,0,1,2,Seahawks,118,5,22.0,DST,127,6.0,0,245,0,0
360,2016,13,Buccaneers,0,0,2,Chargers,211,21,13.0,DST,119,2.0,0,330,1,1
392,2016,14,Buccaneers,0,0,3,Saints,248,11,14.0,DST,46,1.0,0,294,0,0
437,2016,15,Buccaneers,0,1,0,Cowboys,264,26,6.0,DST,185,3.0,0,449,0,1
476,2016,16,Buccaneers,0,0,0,Saints,294,31,2.0,DST,123,2.0,0,417,0,1
484,2016,17,Buccaneers,0,0,3,Panthers,207,16,19.0,DST,128,3.0,0,335,1,0
518,2013,1,Buccaneers,0,1,1,Jets,214,18,13.0,DST,90,5.0,0,304,0,1
547,2013,2,Buccaneers,0,0,2,Saints,296,16,18.0,DST,75,4.0,0,371,1,0
598,2013,3,Buccaneers,0,0,1,Patriots,202,23,6.0,DST,156,3.0,0,358,0,1
620,2013,4,Buccaneers,0,1,2,Cardinals,240,13,14.0,DST,56,1.0,0,296,0,0
691,2013,6,Buccaneers,0,1,0,Eagles,287,31,3.0,DST,138,1.0,0,425,0,0
723,2013,7,Buccaneers,0,1,0,Falcons,273,31,2.0,DST,18,0.0,0,291,0,1
749,2013,8,Buccaneers,0,0,0,Panthers,195,31,3.0,DST,129,3.0,0,324,0,0
764,2013,9,Buccaneers,0,1,2,Seahawks,217,27,7.0,DST,198,0.0,0,415,0,1
790,2013,10,Buccaneers,0,0,1,Dolphins,211,19,10.0,DST,2,2.0,1,213,0,0
811,2013,11,Buccaneers,1,1,2,Falcons,268,28,17.0,DST,152,3.0,0,420,1,0
837,2013,12,Buccaneers,1,1,4,Lions,286,21,21.0,DST,104,2.0,0,390,1,1
886,2013,13,Buccaneers,0,0,2,Panthers,263,27,5.0,DST,163,0.0,0,426,0,1
897,2013,14,Buccaneers,0,1,4,Bills,147,6,27.0,DST,67,7.0,0,214,0,0
957,2013,15,Buccaneers,0,0,0,49ers,189,33,2.0,DST,187,2.0,0,376,0,0
982,2013,16,Buccaneers,0,2,0,Rams,148,23,6.0,DST,129,1.0,0,277,0,1
1023,2013,17,Buccaneers,0,0,0,Saints,370,42,1.0,DST,98,1.0,0,468,0,1
1045,2014,1,Buccaneers,0,0,0,Panthers,221,20,5.0,DST,113,1.0,0,334,0,0
1068,2014,2,Buccaneers,0,1,0,Rams,220,19,8.0,DST,119,2.0,0,339,0,0
1094,2014,3,Buccaneers,0,3,1,Falcons,344,56,15.0,DST,144,1.0,0,488,1,1
1133,2014,4,Buccaneers,0,1,0,Steelers,305,24,8.0,DST,85,5.0,0,390,0,1
1156,2014,5,Buccaneers,0,0,3,Saints,371,37,12.0,DST,140,0.0,0,511,1,1
1197,2014,6,Buccaneers,1,1,0,Ravens,306,48,4.0,DST,169,0.0,0,475,0,0
1256,2014,8,Buccaneers,0,0,0,Min,235,19,5.0,DST,97,1.0,0,332,0,0
1281,2014,9,Buccaneers,0,0,2,Browns,274,22,9.0,DST,56,4.0,0,330,0,1
1315,2014,10,Buccaneers,0,0,0,Falcons,212,27,2.0,DST,110,1.0,0,322,0,0
1319,2014,11,Buccaneers,0,1,2,Redskins,167,7,25.0,DST,155,6.0,0,322,1,1
1364,2014,12,Buccaneers,0,1,0,Bears,112,21,6.0,DST,92,3.0,0,204,0,1
1385,2014,13,Buccaneers,0,0,3,Bengals,176,14,12.0,DST,112,2.0,0,288,0,0
1430,2014,14,Buccaneers,0,1,0,Lions,294,34,6.0,DST,113,4.0,0,407,0,1
1458,2014,15,Buccaneers,0,1,0,Panthers,269,19,9.0,DST,123,3.0,0,392,0,1
1494,2014,16,Buccaneers,0,1,0,Packers,310,20,7.0,DST,121,1.0,0,431,0,0
1524,2014,17,Buccaneers,0,0,3,Saints,268,23,9.0,DST,70,2.0,0,338,0,0
1552,2011,1,Buccaneers,0,0,1,Lions,305,27,9.0,DST,126,0.0,0,431,1,0
1581,2011,2,Buccaneers,0,1,0,Min,212,20,8.0,DST,186,2.0,0,398,0,1
1601,2011,3,Buccaneers,0,2,1,Falcons,295,13,17.0,DST,30,4.0,0,325,0,0
1643,2011,4,Buccaneers,0,1,0,Colts,256,17,10.0,DST,62,4.0,0,318,0,0
1688,2011,5,Buccaneers,0,1,0,49ers,205,48,2.0,DST,213,0.0,0,418,0,1
1699,2011,6,Buccaneers,0,1,3,Saints,383,20,12.0,DST,70,0.0,0,453,0,0
1731,2011,7,Buccaneers,0,0,2,Bears,218,24,9.0,DST,177,2.0,1,395,0,0
1791,2011,9,Buccaneers,0,0,1,Saints,258,27,3.0,DST,195,0.0,0,453,0,1
1823,2011,10,Buccaneers,1,0,0,Texans,235,37,3.0,DST,185,1.0,0,420,0,0
1851,2011,11,Buccaneers,0,0,1,Packers,287,35,4.0,DST,91,2.0,0,378,0,1
1858,2011,12,Buccaneers,0,2,2,Titans,150,23,17.0,DST,202,2.0,0,352,1,1
1915,2011,13,Buccaneers,0,0,0,Panthers,222,38,2.0,DST,163,2.0,0,385,0,0
1947,2011,14,Buccaneers,0,0,2,Jaguars,209,41,5.0,DST,116,1.0,0,325,0,1
1967,2011,15,Buccaneers,0,1,0,Cowboys,239,31,10.0,DST,160,2.0,0,399,1,0
2015,2011,16,Buccaneers,0,0,0,Panthers,163,48,1.0,DST,270,1.0,0,433,0,1
2031,2011,17,Buccaneers,0,1,1,Falcons,177,45,10.0,DST,251,0.0,0,428,1,1
2054,2012,1,Buccaneers,1,0,2,Panthers,291,10,16.0,DST,10,3.0,0,301,0,0
2088,2012,2,Buccaneers,0,0,3,Giants,510,41,12.0,DST,94,0.0,0,604,1,1
2120,2012,3,Buccaneers,0,2,1,Cowboys,259,16,14.0,DST,38,4.0,0,297,0,1
2172,2012,4,Buccaneers,0,0,0,Redskins,321,24,2.0,DST,153,1.0,0,474,0,0
2207,2012,6,Buccaneers,0,0,2,Chiefs,180,10,17.0,DST,80,0.0,0,260,1,0
2255,2012,7,Buccaneers,0,0,1,Saints,377,35,2.0,DST,81,0.0,0,458,0,0
2265,2012,8,Buccaneers,0,2,1,Min,229,17,13.0,DST,140,3.0,0,369,0,1
2297,2012,9,Buccaneers,0,0,3,Raiders,402,32,8.0,DST,22,2.0,0,424,0,1
2316,2012,10,Buccaneers,1,0,2,Chargers,323,24,21.0,DST,103,2.0,0,426,2,0
2361,2012,11,Buccaneers,0,1,0,Panthers,234,21,5.0,DST,97,2.0,0,331,0,1
2389,2012,12,Buccaneers,0,1,1,Falcons,345,24,6.0,DST,79,1.0,0,424,0,0
2430,2012,13,Buccaneers,0,0,1,Broncos,242,31,2.0,DST,91,0.0,0,333,0,1
2449,2012,14,Buccaneers,0,1,0,Eagles,338,23,9.0,DST,29,6.0,0,367,0,0
2495,2012,15,Buccaneers,0,0,0,Saints,298,41,1.0,DST,149,1.0,0,447,0,1
2521,2012,16,Buccaneers,0,1,1,Rams,196,28,4.0,DST,89,0.0,0,285,0,0
2544,2012,17,Buccaneers,1,0,0,Falcons,213,17,8.0,DST,65,2.0,0,278,0,1
2579,2010,1,Buccaneers,0,1,2,Browns,236,14,10.0,DST,104,0.0,0,340,0,0
2596,2010,2,Buccaneers,0,1,2,Panthers,159,7,17.0,DST,119,4.0,0,278,0,1
2648,2010,3,Buccaneers,0,0,2,Steelers,186,38,4.0,DST,201,0.0,0,387,0,0
2691,2010,5,Buccaneers,0,1,3,Bengals,209,21,15.0,DST,149,0.0,0,358,1,1
2737,2010,6,Buccaneers,0,0,1,Saints,263,31,2.0,DST,212,0.0,0,475,0,0
2759,2010,7,Buccaneers,0,1,0,Rams,124,17,7.0,DST,161,1.0,0,285,0,0
2768,2010,8,Buccaneers,0,0,4,Cardinals,296,35,21.0,DST,100,1.0,0,396,2,1
2806,2010,9,Buccaneers,0,0,0,Falcons,235,27,7.0,DST,130,0.0,0,365,1,1
2830,2010,10,Buccaneers,0,1,0,Panthers,182,16,8.0,DST,118,2.0,0,300,0,0
2851,2010,11,Buccaneers,0,1,1,49ers,118,0,20.0,DST,71,6.0,0,189,0,1
2892,2010,12,Buccaneers,0,0,1,Ravens,257,17,10.0,DST,92,4.0,0,349,0,1
2938,2010,13,Buccaneers,0,0,2,Falcons,205,28,4.0,DST,85,0.0,0,290,0,0
2961,2010,14,Buccaneers,0,1,0,Redskins,211,16,8.0,DST,188,2.0,0,399,0,1
3007,2010,15,Buccaneers,0,0,0,Lions,252,23,1.0,DST,181,0.0,0,433,0,0
3027,2010,16,Buccaneers,0,0,0,Seahawks,84,15,7.0,DST,90,3.0,0,174,0,0
3049,2010,17,Buccaneers,0,2,1,Saints,199,13,16.0,DST,106,3.0,0,305,0,1
3095,2015,1,Buccaneers,0,1,0,Titans,185,42,4.0,DST,124,2.0,0,309,0,0
3109,2015,2,Buccaneers,1,2,1,Saints,219,19,16.0,DST,104,4.0,0,323,0,1
3152,2015,3,Buccaneers,0,0,1,Texans,227,19,7.0,DST,186,1.0,0,413,0,1
3192,2015,4,Buccaneers,0,1,0,Panthers,111,37,4.0,DST,133,2.0,0,244,0,0
3205,2015,5,Buccaneers,0,1,1,Jaguars,270,31,16.0,DST,55,6.0,0,325,1,0
3268,2015,7,Buccaneers,0,1,0,Redskins,305,31,9.0,DST,50,1.0,0,355,1,1
3288,2015,8,Buccaneers,0,3,1,Falcons,395,20,13.0,DST,101,1.0,0,496,0,1
3330,2015,9,Buccaneers,0,0,2,Giants,213,32,4.0,DST,114,0.0,0,327,0,0
3343,2015,10,Buccaneers,0,0,1,Cowboys,174,6,15.0,DST,42,3.0,0,216,0,0
3365,2015,11,Buccaneers,0,1,3,Eagles,247,17,21.0,DST,136,3.0,0,383,1,1
3418,2015,12,Buccaneers,0,0,0,Colts,309,25,4.0,DST,27,3.0,0,336,0,1
3441,2015,13,Buccaneers,0,0,1,Falcons,255,19,9.0,DST,64,3.0,0,319,0,0
