,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
39,39,39,0,0,Tyler Kroft,Bengals,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,1,2017
121,121,121,0,0,Tyler Kroft,Packers,0,0,0,0,0,0,2.0,TE,0,0,28,3,0,0,0,0,3,2017
153,153,153,0,0,Tyler Kroft,Browns,0,0,0,0,0,0,18.0,TE,0,2,68,6,0,0,0,0,4,2017
224,224,224,0,0,Tyler Kroft,Bengals,0,0,0,0,0,0,3.0,TE,0,0,38,4,0,0,0,0,5,2017
310,310,310,0,0,Tyler Kroft,Steelers,0,0,0,0,0,0,8.0,TE,0,1,23,4,0,0,0,0,7,2017
366,366,366,0,0,Tyler Kroft,Bengals,0,0,0,0,0,0,4.0,TE,0,0,46,5,0,0,0,0,8,2017
410,410,410,0,0,Tyler Kroft,Jaguars,0,0,0,0,0,0,7.0,TE,0,0,79,2,0,0,0,0,9,2017
476,476,476,0,0,Tyler Kroft,Titans,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,10,2017
495,495,495,0,0,Tyler Kroft,Broncos,0,0,0,0,0,0,7.0,TE,0,1,12,2,0,0,0,0,11,2017
547,547,547,0,0,Tyler Kroft,Bengals,0,0,0,0,0,0,7.0,TE,0,1,14,3,0,0,0,0,12,2017
606,606,606,0,0,Tyler Kroft,Bengals,0,0,0,0,0,0,3.0,TE,0,0,30,2,0,0,0,0,13,2017
