,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1547,2011,1,Vikings,0,0,2,Chargers,330,24,13.0,DST,77,2.0,0,407,1,1
1587,2011,2,Vikings,0,0,1,Buccaneers,230,24,5.0,DST,105,2.0,0,335,0,0
1624,2011,3,Vikings,0,0,0,Lions,338,26,6.0,DST,20,5.0,0,358,0,0
1655,2011,4,Vikings,0,0,0,Chiefs,247,22,4.0,DST,103,3.0,0,350,0,1
1666,2011,5,Vikings,0,1,3,Cardinals,214,10,19.0,DST,77,4.0,0,291,0,0
1712,2011,6,Vikings,0,1,0,Bears,258,39,3.0,DST,119,1.0,0,377,0,1
1734,2011,7,Vikings,0,1,0,Packers,307,33,6.0,DST,114,4.0,0,421,0,0
1757,2011,8,Vikings,0,2,0,Panthers,265,21,8.0,DST,140,3.0,0,405,0,1
1817,2011,10,Vikings,0,1,0,Packers,266,45,5.0,DST,90,3.0,0,356,0,1
1840,2011,11,Vikings,1,1,0,Raiders,139,27,9.0,DST,162,4.0,0,301,0,0
1880,2011,12,Vikings,0,1,0,Falcons,246,24,5.0,DST,89,2.0,0,335,0,1
1905,2011,13,Vikings,0,2,0,Broncos,186,35,8.0,DST,150,2.0,1,336,0,0
1946,2011,14,Vikings,0,0,0,Lions,208,34,5.0,DST,72,5.0,0,280,0,1
1978,2011,15,Vikings,0,2,0,Saints,412,42,4.0,DST,161,0.0,0,573,0,0
2001,2011,16,Vikings,0,1,1,Redskins,256,26,8.0,DST,141,3.0,0,397,0,1
2018,2011,17,Vikings,0,2,1,Bears,117,17,17.0,DST,92,7.0,0,209,0,0
