,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
25,25,25.0,0.0,0.0,David Njoku,Browns,0.0,0.0,0.0,0.0,0.0,0.0,2.0,TE,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,1,2017.0
55,55,25.0,0.0,0.0,David Njoku,Ravens,0.0,0.0,0.0,0.0,0.0,0.0,2.0,TE,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,2,2017.0
111,111,40.0,0.0,0.0,David Njoku,Colts,0.0,0.0,0.0,0.0,0.0,0.0,5.0,TE,0.0,0.5,23.5,2.5,0.0,0.0,0.0,0.0,3,2017.0
193,193,63.666666666666664,0.0,0.0,David Njoku,Browns,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,TE,0.0,0.6666666666666666,19.666666666666668,2.3333333333333335,0.0,0.0,0.0,0.0,4,2017.0
210,210,96.0,0.0,0.0,David Njoku,Browns,0.0,0.0,0.0,0.0,0.0,0.0,4.5,TE,0.0,0.5,17.5,2.25,0.0,0.0,0.0,0.0,5,2017.0
293,293,118.8,0.0,0.0,David Njoku,Texans,0.0,0.0,0.0,0.0,0.0,0.0,5.6,TE,0.0,0.6,23.6,2.4,0.0,0.2,0.0,0.2,6,2017.0
318,318,147.83333333333334,0.0,0.0,David Njoku,Browns,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,TE,0.0,0.5,19.666666666666668,2.3333333333333335,0.0,0.16666666666666666,0.0,0.16666666666666666,7,2017.0
383,383,172.14285714285714,0.0,0.0,David Njoku,Browns,0.0,0.0,0.0,0.0,0.0,0.0,4.714285714285714,TE,0.0,0.42857142857142855,25.142857142857142,2.2857142857142856,0.0,0.14285714285714285,0.0,0.14285714285714285,8,2017.0
475,475,198.5,0.0,0.0,David Njoku,Lions,0.0,0.0,0.0,0.0,0.0,0.0,4.25,TE,0.0,0.375,24.375,2.25,0.0,0.125,0.0,0.125,10,2017.0
514,514,229.22222222222223,0.0,0.0,David Njoku,Browns,0.0,0.0,0.0,0.0,0.0,0.0,3.7777777777777777,TE,0.0,0.3333333333333333,22.0,2.111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,11,2017.0
553,553,257.7,0.0,0.0,David Njoku,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,3.5,TE,0.0,0.3,21.1,2.0,0.0,0.1,0.0,0.1,12,2017.0
591,591,284.54545454545456,0.0,0.0,David Njoku,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,3.5454545454545454,TE,0.0,0.2727272727272727,23.454545454545453,2.1818181818181817,0.0,0.09090909090909091,0.0,0.09090909090909091,13,2017.0
