,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
47,47,47,0,0,Alvin Kamara,Vikings,0,0,0,0,0,0,3.0,RB,0,0,20,4,0,7,0,18,1,2017
118,118,118,0,0,Alvin Kamara,Saints,0,0,0,0,0,0,5.0,RB,0,0,51,3,0,1,0,3,2,2017
192,192,192,0,0,Alvin Kamara,Panthers,0,0,0,0,0,0,9.0,RB,0,0,5,3,0,2,1,37,3,2017
270,270,270,0,0,Alvin Kamara,Dolphins,0,0,0,0,0,0,15.0,RB,0,1,71,10,0,5,0,25,4,2017
458,458,458,0,0,Alvin Kamara,Saints,0,0,0,0,0,0,8.0,RB,0,0,12,3,0,10,0,75,6,2017
520,520,520,0,0,Alvin Kamara,Packers,0,0,0,0,0,0,10.0,RB,0,0,50,5,0,9,0,57,7,2017
602,602,602,0,0,Alvin Kamara,Saints,0,0,0,0,0,0,12.0,RB,0,0,48,3,0,8,1,28,8,2017
661,661,661,0,1,Alvin Kamara,Saints,0,0,0,0,0,0,25.0,RB,0,1,84,6,0,10,1,68,9,2017
738,738,738,0,0,Alvin Kamara,Bills,0,0,0,0,0,0,19.0,RB,0,0,32,5,0,12,1,106,10,2017
820,820,820,0,0,Alvin Kamara,Saints,0,0,0,0,0,0,19.0,RB,0,1,74,6,1,8,0,42,11,2017
897,897,897,0,0,Alvin Kamara,Rams,0,0,0,0,0,0,30.0,RB,0,1,101,6,0,5,1,87,12,2017
976,976,976,0,0,Alvin Kamara,Saints,0,0,0,0,0,0,24.0,RB,0,0,66,5,0,9,2,60,13,2017
