,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
283,283,283.0,0.0,0.0,Chris Godwin,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.0,44.0,3.0,0.0,0.0,0.0,0.0,3,2017.0
553,553,283.0,0.0,0.0,Chris Godwin,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.0,44.0,3.0,0.0,0.0,0.0,0.0,5,2017.0
658,658,418.0,0.0,0.0,Chris Godwin,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,2.0,WR,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,6,2017.0
769,769,498.0,0.0,0.0,Chris Godwin,Bills,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,WR,0.0,0.0,20.333333333333332,1.6666666666666667,0.0,0.0,0.0,0.0,7,2017.0
854,854,565.75,0.0,0.0,Chris Godwin,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,16.5,1.5,0.0,0.0,0.0,0.0,8,2017.0
953,953,623.4,0.0,0.0,Chris Godwin,Saints,0.0,0.0,0.0,0.0,0.0,0.0,0.8,WR,0.0,0.0,14.8,1.4,0.0,0.0,0.0,0.0,9,2017.0
998,998,678.3333333333334,0.0,0.0,Chris Godwin,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,WR,0.0,0.0,13.833333333333334,1.3333333333333333,0.0,0.0,0.0,0.0,10,2017.0
1124,1124,724.0,0.0,0.0,Chris Godwin,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,WR,0.0,0.0,21.571428571428573,1.8571428571428572,0.0,0.0,0.0,0.0,11,2017.0
1267,1267,774.0,0.0,0.0,Chris Godwin,Falcons,0.0,0.0,0.0,0.0,0.0,0.0,1.625,WR,0.0,0.0,23.625,1.875,0.0,0.0,0.0,0.0,12,2017.0
1360,1360,828.7777777777778,0.0,0.0,Chris Godwin,Packers,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,WR,0.0,0.0,22.88888888888889,1.7777777777777777,0.0,0.0,0.0,0.0,13,2017.0
