,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
17,17,17,0,0,Danny Amendola,Patriots,0,0,0,0,0,0,10.0,WR,0,0,100,6,0,0,0,0,1,2017
286,286,286,0,0,Danny Amendola,Patriots,0,0,0,0,0,0,4.0,WR,0,0,48,3,0,0,0,0,3,2017
363,363,363,0,0,Danny Amendola,Patriots,0,0,0,0,0,0,10.0,WR,0,1,42,6,0,0,0,0,4,2017
485,485,485,0,0,Danny Amendola,Buccaneers,0,0,0,0,0,0,7.0,WR,0,0,77,8,0,0,0,0,5,2017
604,604,604,0,0,Danny Amendola,Jets,0,0,0,0,0,0,4.0,WR,0,0,40,3,0,0,0,0,6,2017
756,756,756,0,0,Danny Amendola,Patriots,0,0,0,0,0,0,1.0,WR,0,0,17,3,0,0,0,0,7,2017
843,843,843,0,0,Danny Amendola,Patriots,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,8,2017
1029,1029,1029,0,0,Danny Amendola,Broncos,0,0,0,0,0,0,3.0,WR,0,0,36,4,0,0,0,0,10,2017
1079,1079,1079,0,0,Danny Amendola,Raiders,0,0,0,0,0,0,12.0,WR,0,1,66,8,0,0,0,0,11,2017
1272,1272,1272,0,0,Danny Amendola,Patriots,0,0,0,0,0,0,1.0,WR,0,0,15,1,0,0,0,0,12,2017
1346,1346,1346,0,0,Danny Amendola,Bills,0,0,0,0,0,0,3.0,WR,0,0,34,2,0,0,0,0,13,2017
