,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
304,304,304,0,0,Kasen Williams,Colts,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,3,2017
503,503,503,0,0,Kasen Williams,Browns,0,0,0,0,0,0,3.0,WR,0,0,33,4,0,0,0,0,5,2017
602,602,602,0,0,Kasen Williams,Texans,0,0,0,0,0,0,4.0,WR,0,0,41,4,0,0,0,0,6,2017
