,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
34,34,34,0,0,Ryan Grant,Redskins,0,0,0,0,0,0,6.0,WR,0,0,61,4,0,0,0,0,1,2017
131,131,131,0,0,Ryan Grant,Rams,0,0,0,0,0,0,7.0,WR,0,1,11,1,0,0,0,0,2,2017
290,290,290,0,0,Ryan Grant,Redskins,0,0,0,0,0,0,3.0,WR,0,0,31,3,0,0,0,0,3,2017
374,374,374,0,0,Ryan Grant,Chiefs,0,0,0,0,0,0,7.0,WR,0,1,16,2,0,0,0,0,4,2017
616,616,616,0,0,Ryan Grant,Redskins,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,6,2017
753,753,753,0,0,Ryan Grant,Eagles,0,0,0,0,0,0,1.0,WR,0,0,19,3,0,0,0,0,7,2017
819,819,819,0,0,Ryan Grant,Redskins,0,0,0,0,0,0,3.0,WR,0,0,38,5,0,0,0,0,8,2017
915,915,915,0,0,Ryan Grant,Steelers,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,9,2017
1036,1036,1036,0,0,Ryan Grant,Redskins,0,0,0,0,0,0,2.0,WR,0,0,25,3,0,0,0,0,10,2017
1083,1083,1083,0,0,Ryan Grant,Saints,0,0,0,0,0,0,11.0,WR,0,1,59,3,0,0,0,0,11,2017
1283,1283,1283,0,0,Ryan Grant,Redskins,0,0,0,0,0,0,0.0,WR,0,0,3,1,0,0,0,0,12,2017
1300,1300,1300,0,0,Ryan Grant,Cowboys,0,0,0,0,0,0,13.0,WR,0,1,76,5,0,0,0,0,13,2017
