,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
5166,2016,16,Devin Smith,0,0,Patriots,0,0,0,0,0,0,2.0,WR,0,0,20,1,0,0,0,0,1
7439,2015,3,Devin Smith,0,0,Eagles,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,0
7570,2015,4,Devin Smith,0,0,Dolphins,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,1
7879,2015,7,Devin Smith,0,0,Patriots,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,1
8154,2015,10,Devin Smith,0,1,Bills,0,0,0,0,0,0,1.0,WR,0,0,22,1,0,0,0,0,0
8309,2015,12,Devin Smith,0,0,Dolphins,0,0,0,0,0,0,9.0,WR,0,1,33,2,0,0,0,0,0
