,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
36,36,36,0,0,Nick Boyle,Bengals,0,0,0,0,0,0,1.0,TE,0,0,14,1,0,0,0,0,1,2017
98,98,98,0,0,Nick Boyle,Ravens,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,2,2017
131,131,131,0,0,Nick Boyle,Jaguars,0,0,0,0,0,0,1.0,TE,0,0,14,2,0,0,0,0,3,2017
181,181,181,0,0,Nick Boyle,Ravens,0,0,0,0,0,0,3.0,TE,0,0,36,5,0,0,0,0,4,2017
252,252,252,0,0,Nick Boyle,Raiders,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,5,2017
276,276,276,0,0,Nick Boyle,Ravens,0,0,0,0,0,0,3.0,TE,1,0,15,2,0,0,0,0,6,2017
339,339,339,0,0,Nick Boyle,Vikings,0,0,0,0,0,0,1.0,TE,0,0,12,2,0,0,0,0,7,2017
380,380,380,0,0,Nick Boyle,Ravens,0,0,0,0,0,0,2.0,TE,0,0,29,4,0,0,0,0,8,2017
536,536,536,0,0,Nick Boyle,Packers,0,0,0,0,0,0,0.0,TE,0,0,2,1,0,0,0,0,11,2017
585,585,585,0,0,Nick Boyle,Ravens,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,12,2017
634,634,634,0,0,Nick Boyle,Ravens,0,0,0,0,0,0,1.0,TE,0,0,11,1,0,0,0,0,13,2017
