,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,0,0,0,1,Kareem Hunt,Patriots,0,0,0,0,0,0,40.0,RB,0,2,98,5,0,17,1,148,1,2017,18,18,0,1,0,Chiefs,352,42,5.0,DST,185,3.0,0,Patriots,537,0
1,87,87,0,0,Kareem Hunt,Chiefs,0,0,0,0,0,0,22.0,RB,0,0,28,3,0,13,2,81,2,2017,35,35,0,1,1,Eagles,299,20,14.0,DST,107,6.0,0,Chiefs,406,0
2,175,175,0,0,Kareem Hunt,Chargers,0,0,0,0,0,0,24.0,RB,0,0,11,1,0,17,1,172,3,2017,79,79,0,0,0,Chiefs,122,24,6.0,DST,189,5.0,0,Chargers,311,0
3,276,276,0,0,Kareem Hunt,Chiefs,0,0,0,0,0,0,12.0,RB,0,0,20,4,0,21,0,101,4,2017,103,103,0,1,0,Redskins,220,20,12.0,DST,111,0.0,0,Chiefs,331,1
4,371,371,0,0,Kareem Hunt,Texans,0,0,0,0,0,0,10.0,RB,0,0,9,3,0,29,0,107,5,2017,152,152,0,0,0,Chiefs,323,42,1.0,DST,127,1.0,0,Texans,450,0
5,454,454,0,0,Kareem Hunt,Chiefs,0,0,0,0,0,0,10.0,RB,0,0,89,5,0,9,0,21,6,2017,170,170,0,0,1,Steelers,245,19,7.0,DST,194,1.0,0,Chiefs,439,0
6,519,519,0,0,Kareem Hunt,Raiders,0,0,0,0,0,0,11.0,RB,0,0,30,4,0,18,0,87,7,2017,209,209,0,0,0,Chiefs,331,30,1.0,DST,94,1.0,0,Raiders,425,0
7,621,621,0,0,Kareem Hunt,Chiefs,0,0,0,0,0,0,6.0,RB,0,0,22,3,0,22,0,46,8,2017,213,213,0,2,3,Broncos,187,19,23.0,DST,177,3.0,0,Chiefs,364,1
8,688,688,0,0,Kareem Hunt,Cowboys,0,0,0,0,0,0,5.0,RB,0,0,24,4,0,9,0,37,9,2017,251,251,0,0,1,Chiefs,255,17,8.0,DST,68,2.0,0,Cowboys,323,0
9,847,847,0,0,Kareem Hunt,Giants,0,0,0,0,0,0,7.0,RB,0,0,4,3,0,18,0,73,11,2017,298,298,0,0,3,Chiefs,229,9,14.0,DST,134,1.0,0,Giants,363,0
10,960,960,0,0,Kareem Hunt,Chiefs,0,0,0,0,0,0,1.0,RB,0,0,9,1,0,11,0,17,12,2017,342,342,0,0,0,Bills,164,16,6.0,DST,104,2.0,0,Chiefs,268,0
11,1014,1014,0,0,Kareem Hunt,Jets,0,0,0,0,0,0,6.0,RB,0,0,23,3,0,9,0,40,13,2017,379,379,0,0,0,Chiefs,362,31,2.0,DST,112,2.0,0,Jets,474,0
