,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
30,2016,1,Titans,0,0,0,Min,236,25,1.0,DST,65,0.0,0,301,0,0
48,2016,2,Titans,0,0,1,Lions,238,15,10.0,DST,137,4.0,0,375,0,1
83,2016,3,Titans,0,0,1,Raiders,245,17,7.0,DST,123,1.0,0,368,0,0
115,2016,4,Titans,0,0,2,Texans,244,27,6.0,DST,115,1.0,0,359,0,1
130,2016,5,Titans,0,0,2,Dolphins,149,17,14.0,DST,51,6.0,0,200,0,1
168,2016,6,Titans,0,0,0,Browns,301,26,7.0,DST,40,6.0,0,341,0,0
209,2016,7,Titans,0,0,0,Colts,341,34,2.0,DST,81,2.0,0,422,0,0
228,2016,8,Titans,0,1,0,Jaguars,322,22,5.0,DST,48,2.0,0,370,0,0
264,2016,9,Titans,0,0,0,Chargers,268,43,1.0,DST,208,1.0,0,476,0,1
273,2016,10,Titans,0,1,2,Packers,333,25,12.0,DST,69,5.0,0,402,0,0
313,2016,11,Titans,0,0,1,Colts,251,24,5.0,DST,76,2.0,0,327,0,1
342,2016,12,Titans,0,0,2,Bears,316,21,5.0,DST,95,0.0,0,411,0,1
393,2016,14,Titans,0,2,0,Broncos,330,10,14.0,DST,18,3.0,0,348,0,0
434,2016,15,Titans,0,0,1,Chiefs,159,17,7.0,DST,157,1.0,0,316,0,1
469,2016,16,Titans,0,1,0,Jaguars,331,38,4.0,DST,84,2.0,0,415,0,1
487,2016,17,Titans,0,1,0,Texans,243,17,16.0,DST,46,4.0,0,289,1,0
516,2013,1,Titans,0,1,1,Steelers,163,9,16.0,DST,31,5.0,0,194,0,1
553,2013,2,Titans,0,0,2,Texans,280,30,12.0,DST,172,2.0,0,452,1,1
592,2013,3,Titans,1,1,0,Chargers,175,17,10.0,DST,102,2.0,0,277,0,0
609,2013,4,Titans,0,2,2,Jets,239,13,26.0,DST,91,5.0,0,330,1,0
655,2013,5,Titans,0,1,1,Chiefs,233,26,7.0,DST,120,2.0,0,353,0,0
670,2013,6,Titans,0,2,0,Seahawks,253,20,16.0,DST,151,2.0,0,404,1,1
724,2013,7,Titans,0,0,0,49ers,196,31,2.0,DST,153,2.0,0,349,0,0
765,2013,9,Titans,0,2,0,Rams,203,21,7.0,DST,160,2.0,0,363,0,1
