,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
1187,2012,1,Robert Griffin III,0,0,Saints,0,26,19,0,2,320,28.0,QB,0,0,0,0,0,9,0,42,1
1224,2012,2,Robert Griffin III,0,0,Rams,0,29,20,1,1,206,32.0,QB,0,0,0,0,0,11,2,82,1
1266,2012,3,Robert Griffin III,0,1,Bengals,0,34,21,0,1,221,26.0,QB,0,0,0,0,0,13,1,74,0
1306,2012,4,Robert Griffin III,0,0,Buccaneers,0,35,26,0,0,323,21.0,QB,0,0,0,0,0,8,1,36,1
1357,2012,5,Robert Griffin III,0,0,Falcons,0,15,10,0,0,91,3.0,QB,0,0,0,0,0,1,0,7,0
1366,2012,6,Robert Griffin III,0,0,Min,0,22,17,1,1,182,36.0,QB,0,0,0,0,0,13,2,138,0
1400,2012,7,Robert Griffin III,0,1,Giants,0,28,20,1,2,258,27.0,QB,0,0,0,0,0,9,0,89,1
1446,2012,8,Robert Griffin III,0,0,Steelers,0,34,16,0,1,177,13.0,QB,0,0,0,0,0,6,0,8,1
1482,2012,9,Robert Griffin III,0,0,Panthers,0,39,23,0,0,215,13.0,QB,0,0,0,0,0,11,0,53,0
1532,2012,11,Robert Griffin III,0,0,Eagles,0,15,14,0,4,200,40.0,QB,0,0,0,0,0,12,0,84,0
1565,2012,12,Robert Griffin III,0,0,Cowboys,0,27,19,1,4,304,36.0,QB,0,0,0,0,0,7,0,29,1
1610,2012,13,Robert Griffin III,0,0,Giants,0,21,13,0,1,163,19.0,QB,0,0,0,0,0,5,0,72,0
1645,2012,14,Robert Griffin III,0,0,Ravens,0,26,15,0,1,242,18.0,QB,0,0,0,0,0,7,0,34,0
1722,2012,16,Robert Griffin III,0,0,Eagles,0,24,16,1,2,198,17.0,QB,0,0,0,0,0,2,0,4,1
1770,2012,17,Robert Griffin III,0,0,Cowboys,0,18,9,0,0,100,16.0,QB,0,0,0,0,0,6,1,63,0
