,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
3,3,3,0,0,Antonio Brown,Browns,0,0,0,0,0,0,18.0,WR,0,0,182,11,0,0,0,0,1,2017
143,143,143,0,0,Antonio Brown,Steelers,0,0,0,0,0,0,6.0,WR,0,0,62,5,0,0,0,0,2,2017
231,231,231,0,0,Antonio Brown,Bears,0,0,0,0,0,0,17.0,WR,0,1,110,10,0,0,0,0,3,2017
414,414,414,0,0,Antonio Brown,Ravens,0,0,0,0,0,0,3.0,WR,0,0,34,4,0,0,0,0,4,2017
461,461,461,0,0,Antonio Brown,Steelers,0,0,0,0,0,0,15.0,WR,0,0,157,10,0,0,0,0,5,2017
561,561,561,0,0,Antonio Brown,Chiefs,0,0,0,0,0,0,21.0,WR,0,1,155,8,0,0,0,0,6,2017
677,677,677,0,0,Antonio Brown,Steelers,0,0,0,0,0,0,12.0,WR,0,1,65,4,0,0,0,0,7,2017
798,798,798,0,0,Antonio Brown,Lions,0,0,0,0,0,0,7.0,WR,0,0,70,5,0,0,0,0,8,2017
1014,1014,1014,0,0,Antonio Brown,Colts,0,0,0,0,0,0,4.0,WR,0,0,47,3,0,0,0,0,10,2017
1067,1067,1067,0,0,Antonio Brown,Steelers,0,0,0,0,0,0,32.0,WR,0,3,144,10,0,0,0,0,11,2017
1175,1175,1175,0,0,Antonio Brown,Steelers,0,0,0,0,0,0,30.0,WR,1,2,169,10,0,0,0,0,12,2017
1293,1293,1293,0,0,Antonio Brown,Bengals,0,0,0,0,0,0,16.0,WR,0,1,101,8,0,0,0,0,13,2017
