,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
31,2016,1,Saints,0,0,0,Raiders,319,35,0.0,DST,167,0.0,0,486,0,0
41,2016,2,Saints,0,3,0,Giants,353,16,12.0,DST,64,2.0,0,417,0,1
94,2016,3,Saints,0,0,0,Falcons,225,45,2.0,DST,217,2.0,0,442,0,0
110,2016,4,Saints,0,2,1,Chargers,308,34,9.0,DST,38,3.0,0,346,0,1
171,2016,6,Saints,0,1,1,Panthers,303,38,6.0,DST,103,2.0,0,406,0,0
212,2016,7,Saints,0,0,0,Chiefs,214,27,1.0,DST,112,0.0,0,326,0,1
223,2016,8,Saints,0,0,1,Seahawks,285,20,7.0,DST,74,1.0,0,359,0,0
248,2016,9,Saints,0,3,1,49ers,393,23,10.0,DST,93,1.0,0,486,0,1
274,2016,10,Saints,0,0,2,Broncos,234,25,11.0,DST,103,6.0,0,337,0,0
316,2016,11,Saints,0,0,0,Panthers,173,23,3.0,DST,50,2.0,0,223,0,1
335,2016,12,Saints,0,1,1,LA,178,21,8.0,DST,69,3.0,0,247,0,0
380,2016,13,Saints,0,0,0,Lions,337,28,2.0,DST,85,2.0,0,422,0,0
404,2016,14,Saints,0,0,0,Buccaneers,166,16,8.0,DST,104,2.0,1,270,0,1
439,2016,15,Saints,0,2,0,Cardinals,309,41,5.0,DST,116,1.0,0,425,0,1
463,2016,16,Saints,0,0,2,Buccaneers,260,24,7.0,DST,89,2.0,0,349,0,0
510,2016,17,Saints,0,0,0,Falcons,323,38,1.0,DST,142,1.0,0,465,0,1
