,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1066,24.0,0.0,1.0,1.0,Billy Cundiff,Jets,4.0,K,1,1.0,1.0,2010.0,1.0
1097,24.0,0.0,1.0,1.0,Billy Cundiff,Bengals,4.0,K,2,1.0,1.0,2010.0,1.0
1134,39.5,0.0,1.0,1.0,Billy Cundiff,Browns,4.0,K,3,1.0,1.0,2010.0,1.0
1160,57.0,0.0,1.3333333333333333,1.0,Billy Cundiff,Steelers,4.666666666666667,K,4,1.6666666666666667,1.6666666666666667,2010.0,0.6666666666666666
1192,72.25,0.0,1.5,1.0,Billy Cundiff,Broncos,4.75,K,5,1.75,1.75,2010.0,0.75
1209,87.8,0.0,1.4,1.0,Billy Cundiff,Patriots,5.2,K,6,2.2,2.2,2010.0,0.6
1235,101.0,0.0,1.5,1.1666666666666667,Billy Cundiff,Bills,5.666666666666667,K,7,2.1666666666666665,2.1666666666666665,2010.0,0.6666666666666666
1286,114.14285714285714,0.0,1.7142857142857142,1.4285714285714286,Billy Cundiff,Dolphins,6.714285714285714,K,9,2.4285714285714284,2.4285714285714284,2010.0,0.5714285714285714
1339,130.375,0.0,2.125,1.75,Billy Cundiff,Falcons,7.625,K,10,2.375,2.375,2010.0,0.5
1344,148.88888888888889,0.0,1.8888888888888888,1.5555555555555556,Billy Cundiff,Panthers,7.111111111111111,K,11,2.4444444444444446,2.4444444444444446,2010.0,0.5555555555555556
1398,164.2,0.0,2.0,1.7,Billy Cundiff,Buccaneers,7.7,K,12,2.6,2.6,2010.0,0.6
1430,181.63636363636363,0.0,1.9090909090909092,1.6363636363636365,Billy Cundiff,Steelers,7.454545454545454,K,13,2.5454545454545454,2.5454545454545454,2010.0,0.5454545454545454
1457,198.83333333333334,0.0,1.8333333333333333,1.5833333333333333,Billy Cundiff,Texans,7.166666666666667,K,14,2.4166666666666665,2.4166666666666665,2010.0,0.5
1473,215.46153846153845,0.0,1.6923076923076923,1.4615384615384615,Billy Cundiff,Saints,6.923076923076923,K,15,2.5384615384615383,2.5384615384615383,2010.0,0.5384615384615384
1515,230.85714285714286,0.0,1.7857142857142858,1.5714285714285714,Billy Cundiff,Browns,7.285714285714286,K,16,2.5714285714285716,2.5714285714285716,2010.0,0.5
1546,247.0,0.0,1.8,1.6,Billy Cundiff,Bengals,7.333333333333333,K,17,2.533333333333333,2.533333333333333,2010.0,0.5333333333333333
1574,10.0,0.0,2.0,2.0,Billy Cundiff,Steelers,9.0,K,1,3.0,3.0,2011.0,0.0
1616,10.0,0.0,2.0,2.0,Billy Cundiff,Titans,9.0,K,2,3.0,3.0,2011.0,0.0
1631,31.0,0.0,2.0,2.0,Billy Cundiff,Rams,8.0,K,3,2.0,2.0,2011.0,0.5
1674,43.0,0.0,3.0,2.3333333333333335,Billy Cundiff,Jets,9.666666666666666,K,4,2.6666666666666665,2.6666666666666665,2011.0,0.6666666666666666
1722,59.75,0.0,2.75,2.25,Billy Cundiff,Texans,9.75,K,6,3.0,3.0,2011.0,0.5
1771,79.4,0.0,3.2,2.8,Billy Cundiff,Jaguars,11.2,K,7,2.8,2.8,2011.0,0.4
