,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
2822,2010,1,Darren McFadden,0,0,Titans,0,0,0,0,0,0,20.0,RB,0,1,55,6,0,18,0,95,1
2918,2010,2,Darren McFadden,0,0,Rams,0,0,0,0,0,0,14.0,RB,0,0,8,2,0,30,0,145,0
3014,2010,3,Darren McFadden,0,0,Cardinals,0,0,0,0,0,0,17.0,RB,0,0,17,2,0,25,1,105,1
3116,2010,4,Darren McFadden,0,0,Texans,0,0,0,0,0,0,12.0,RB,0,0,82,6,0,12,0,47,0
3331,2010,7,Darren McFadden,0,0,Broncos,0,0,0,0,0,0,43.0,RB,0,1,31,2,0,16,3,165,1
3421,2010,8,Darren McFadden,0,0,Seahawks,0,0,0,0,0,0,13.0,RB,0,0,24,2,0,21,0,111,0
3495,2010,9,Darren McFadden,0,1,Chiefs,0,1,0,0,0,0,9.0,RB,0,0,25,4,0,17,0,89,0
3677,2010,11,Darren McFadden,0,0,Steelers,0,0,0,0,0,0,2.0,RB,0,0,16,2,0,10,0,14,1
3750,2010,12,Darren McFadden,0,0,Dolphins,0,0,0,0,0,0,6.0,RB,0,0,63,7,0,8,0,2,0
3818,2010,13,Darren McFadden,0,1,Chargers,0,0,0,0,0,0,17.0,RB,0,0,30,3,0,19,1,97,1
3898,2010,14,Darren McFadden,0,0,Jaguars,0,0,0,0,0,0,38.0,RB,0,1,86,3,0,16,2,123,1
4004,2010,15,Darren McFadden,0,1,Broncos,0,0,0,0,0,0,13.0,RB,0,0,39,4,0,20,0,119,0
4109,2010,16,Darren McFadden,0,0,Colts,0,0,0,0,0,0,7.0,RB,0,0,31,4,0,11,0,45,0
