,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
22,22,0,0,0,Nick Novak,Texans,4.0,K,1,4,4,2013,0
32,32,0,4,4,Nick Novak,Eagles,15.0,K,2,3,3,2013,1
88,88,0,2,1,Nick Novak,Titans,5.0,K,3,2,2,2013,1
103,103,0,3,3,Nick Novak,Cowboys,12.0,K,4,3,3,2013,0
150,150,0,2,1,Nick Novak,Raiders,5.0,K,5,2,2,2013,1
157,157,1,4,4,Nick Novak,Colts,15.0,K,6,1,1,2013,0
211,211,0,1,1,Nick Novak,Jaguars,6.0,K,7,3,3,2013,1
263,263,0,1,1,Nick Novak,Redskins,6.0,K,9,3,3,2013,1
283,283,0,3,2,Nick Novak,Broncos,8.0,K,10,2,2,2013,0
304,304,1,3,3,Nick Novak,Dolphins,12.0,K,11,1,1,2013,1
334,334,0,2,2,Nick Novak,Chiefs,11.0,K,12,5,5,2013,1
383,383,0,1,1,Nick Novak,Bengals,4.0,K,13,1,1,2013,0
393,393,0,3,3,Nick Novak,Giants,13.0,K,14,4,4,2013,0
436,436,0,2,2,Nick Novak,Broncos,9.0,K,15,3,3,2013,1
454,454,0,4,4,Nick Novak,Raiders,14.0,K,16,2,2,2013,0
495,495,0,2,2,Nick Novak,Chiefs,9.0,K,17,3,3,2013,0
