,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
22,22.0,0.0,0.0,0.0,Nick Novak,Texans,4.0,K,1,4.0,4.0,2013.0,0.0
32,22.0,0.0,0.0,0.0,Nick Novak,Eagles,4.0,K,2,4.0,4.0,2013.0,0.0
88,27.0,0.0,2.0,2.0,Nick Novak,Titans,9.5,K,3,3.5,3.5,2013.0,0.5
103,47.333333333333336,0.0,2.0,1.6666666666666667,Nick Novak,Cowboys,8.0,K,4,3.0,3.0,2013.0,0.6666666666666666
150,61.25,0.0,2.25,2.0,Nick Novak,Raiders,9.0,K,5,3.0,3.0,2013.0,0.5
157,79.0,0.0,2.2,1.8,Nick Novak,Colts,8.2,K,6,2.8,2.8,2013.0,0.6
211,92.0,0.16666666666666666,2.5,2.1666666666666665,Nick Novak,Jaguars,9.333333333333334,K,7,2.5,2.5,2013.0,0.5
263,109.0,0.14285714285714285,2.2857142857142856,2.0,Nick Novak,Redskins,8.857142857142858,K,9,2.5714285714285716,2.5714285714285716,2013.0,0.5714285714285714
283,128.25,0.125,2.125,1.875,Nick Novak,Broncos,8.5,K,10,2.625,2.625,2013.0,0.625
304,145.44444444444446,0.1111111111111111,2.2222222222222223,1.8888888888888888,Nick Novak,Dolphins,8.444444444444445,K,11,2.5555555555555554,2.5555555555555554,2013.0,0.5555555555555556
334,161.3,0.2,2.3,2.0,Nick Novak,Chiefs,8.8,K,12,2.4,2.4,2013.0,0.6
383,177.0,0.18181818181818182,2.272727272727273,2.0,Nick Novak,Bengals,9.0,K,13,2.6363636363636362,2.6363636363636362,2013.0,0.6363636363636364
393,194.16666666666666,0.16666666666666666,2.1666666666666665,1.9166666666666667,Nick Novak,Giants,8.583333333333334,K,14,2.5,2.5,2013.0,0.5833333333333334
436,209.46153846153845,0.15384615384615385,2.230769230769231,2.0,Nick Novak,Broncos,8.923076923076923,K,15,2.6153846153846154,2.6153846153846154,2013.0,0.5384615384615384
454,225.64285714285714,0.14285714285714285,2.2142857142857144,2.0,Nick Novak,Raiders,8.928571428571429,K,16,2.642857142857143,2.642857142857143,2013.0,0.5714285714285714
495,240.86666666666667,0.13333333333333333,2.3333333333333335,2.1333333333333333,Nick Novak,Chiefs,9.266666666666667,K,17,2.6,2.6,2013.0,0.5333333333333333
