,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
535,16.0,0.0,1.0,1.0,Brandon McManus,Colts,7.0,K,1,4.0,4.0,2014.0,0.0
569,16.0,0.0,1.0,1.0,Brandon McManus,Chiefs,7.0,K,2,4.0,4.0,2014.0,0.0
607,33.0,0.0,1.0,1.0,Brandon McManus,Seahawks,6.5,K,3,3.5,3.5,2014.0,0.0
646,51.333333333333336,0.0,1.0,1.0,Brandon McManus,Cardinals,5.666666666666667,K,5,2.6666666666666665,2.6666666666666665,2014.0,0.3333333333333333
689,70.25,0.0,1.5,1.25,Brandon McManus,Jets,7.0,K,6,3.25,3.25,2014.0,0.25
721,90.2,0.0,1.4,1.2,Brandon McManus,49ers,7.0,K,7,3.4,3.4,2014.0,0.4
756,108.83333333333333,0.0,1.1666666666666667,1.0,Brandon McManus,Chargers,6.833333333333333,K,8,3.8333333333333335,3.8333333333333335,2014.0,0.3333333333333333
786,127.14285714285714,0.0,1.1428571428571428,0.8571428571428571,Brandon McManus,Patriots,6.571428571428571,K,9,4.0,4.0,2014.0,0.2857142857142857
792,144.625,0.0,1.125,0.75,Brandon McManus,Raiders,6.125,K,10,3.875,3.875,2014.0,0.375
842,158.88888888888889,0.0,1.2222222222222223,0.8888888888888888,Brandon McManus,Rams,6.666666666666667,K,11,4.0,4.0,2014.0,0.4444444444444444
861,175.3,0.0,1.1,0.8,Brandon McManus,Dolphins,6.1,K,12,3.7,3.7,2014.0,0.5
